! Initial radius: 1.6587E+04 AU
! Number of timesteps:    1831
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.396098303E+05   1.658651025E+04   0.000000000E+00   3.104440167E+03   1.562971711E+01   1.562971711E+01   2.604343949E+00   5.900160731E+00
  -9.376441194E+05   1.658651025E+04   0.000000000E+00   3.118566008E+03   1.562355377E+01   1.562355377E+01   2.607258403E+00   5.909515858E+00
  -9.356784084E+05   1.658651025E+04   0.000000000E+00   3.132756125E+03   1.561738827E+01   1.561738827E+01   2.610176118E+00   5.918885819E+00
  -9.337126975E+05   1.658651025E+04   0.000000000E+00   3.147010810E+03   1.561122060E+01   1.561122060E+01   2.613097098E+00   5.928270637E+00
  -9.317469865E+05   1.658651025E+04   0.000000000E+00   3.161330357E+03   1.560505078E+01   1.560505078E+01   2.616021347E+00   5.937670335E+00
  -9.297812756E+05   1.658651025E+04   0.000000000E+00   3.175715060E+03   1.559887880E+01   1.559887880E+01   2.618948868E+00   5.947084937E+00
  -9.278155647E+05   1.658651025E+04   0.000000000E+00   3.190165217E+03   1.559270469E+01   1.559270469E+01   2.621879665E+00   5.956514466E+00
  -9.258498537E+05   1.658651025E+04   0.000000000E+00   3.204681126E+03   1.558652843E+01   1.558652843E+01   2.624813742E+00   5.965958947E+00
  -9.238841428E+05   1.658651025E+04   0.000000000E+00   3.219263084E+03   1.558035004E+01   1.558035004E+01   2.627751103E+00   5.975418402E+00
  -9.219184318E+05   1.658651025E+04   0.000000000E+00   3.233911393E+03   1.557416952E+01   1.557416952E+01   2.630691751E+00   5.984892856E+00
  -9.199527209E+05   1.658651025E+04   0.000000000E+00   3.248626356E+03   1.556798688E+01   1.556798688E+01   2.633635689E+00   5.994382333E+00
  -9.179870100E+05   1.658651025E+04   0.000000000E+00   3.263408274E+03   1.556180212E+01   1.556180212E+01   2.636582922E+00   6.003886856E+00
  -9.160212990E+05   1.658651025E+04   0.000000000E+00   3.278257453E+03   1.555561524E+01   1.555561524E+01   2.639533454E+00   6.013406449E+00
  -9.140555881E+05   1.658651025E+04   0.000000000E+00   3.293174199E+03   1.554942626E+01   1.554942626E+01   2.642487287E+00   6.022941136E+00
  -9.120898771E+05   1.658651025E+04   0.000000000E+00   3.308158819E+03   1.554323518E+01   1.554323518E+01   2.645444425E+00   6.032490941E+00
  -9.101241662E+05   1.658651025E+04   0.000000000E+00   3.323211623E+03   1.553704200E+01   1.553704200E+01   2.648404873E+00   6.042055887E+00
  -9.081584552E+05   1.658651025E+04   0.000000000E+00   3.338332919E+03   1.553084673E+01   1.553084673E+01   2.651368634E+00   6.051636000E+00
  -9.061927443E+05   1.658651025E+04   0.000000000E+00   3.353523021E+03   1.552464938E+01   1.552464938E+01   2.654335711E+00   6.061231303E+00
  -9.042270334E+05   1.658651025E+04   0.000000000E+00   3.368782241E+03   1.551844995E+01   1.551844995E+01   2.657306109E+00   6.070841819E+00
  -9.022613224E+05   1.658651025E+04   0.000000000E+00   3.384110893E+03   1.551224844E+01   1.551224844E+01   2.660279831E+00   6.080467574E+00
  -9.002956115E+05   1.658651025E+04   0.000000000E+00   3.399509294E+03   1.550604486E+01   1.550604486E+01   2.663256881E+00   6.090108591E+00
  -8.983299005E+05   1.658651025E+04   0.000000000E+00   3.414977761E+03   1.549983923E+01   1.549983923E+01   2.666237262E+00   6.099764895E+00
  -8.963641896E+05   1.658651025E+04   0.000000000E+00   3.430516612E+03   1.549363153E+01   1.549363153E+01   2.669220979E+00   6.109436509E+00
  -8.943984786E+05   1.658651025E+04   0.000000000E+00   3.446126169E+03   1.548742178E+01   1.548742178E+01   2.672208035E+00   6.119123459E+00
  -8.924327677E+05   1.658651025E+04   0.000000000E+00   3.461806752E+03   1.548120998E+01   1.548120998E+01   2.675198433E+00   6.128825768E+00
  -8.904670568E+05   1.658651025E+04   0.000000000E+00   3.477558685E+03   1.547499615E+01   1.547499615E+01   2.678192178E+00   6.138543460E+00
  -8.885013458E+05   1.658651025E+04   0.000000000E+00   3.493382293E+03   1.546878028E+01   1.546878028E+01   2.681189273E+00   6.148276561E+00
  -8.865356349E+05   1.658651025E+04   0.000000000E+00   3.509277901E+03   1.546256238E+01   1.546256238E+01   2.684189722E+00   6.158025094E+00
  -8.845699239E+05   1.658651025E+04   0.000000000E+00   3.525245837E+03   1.545634245E+01   1.545634245E+01   2.687193529E+00   6.167789084E+00
  -8.826042130E+05   1.658651025E+04   0.000000000E+00   3.541286431E+03   1.545012051E+01   1.545012051E+01   2.690200697E+00   6.177568556E+00
  -8.806385021E+05   1.658651025E+04   0.000000000E+00   3.557400013E+03   1.544389655E+01   1.544389655E+01   2.693211230E+00   6.187363533E+00
  -8.786727911E+05   1.658651025E+04   0.000000000E+00   3.573586915E+03   1.543767059E+01   1.543767059E+01   2.696225133E+00   6.197174042E+00
  -8.767070802E+05   1.658651025E+04   0.000000000E+00   3.589847471E+03   1.543144263E+01   1.543144263E+01   2.699242408E+00   6.207000105E+00
  -8.747413692E+05   1.658651025E+04   0.000000000E+00   3.606182016E+03   1.542521267E+01   1.542521267E+01   2.702263060E+00   6.216841749E+00
  -8.727756583E+05   1.658651025E+04   0.000000000E+00   3.622590886E+03   1.541898072E+01   1.541898072E+01   2.705287092E+00   6.226698997E+00
  -8.708099473E+05   1.658651025E+04   0.000000000E+00   3.639074420E+03   1.541274679E+01   1.541274679E+01   2.708314508E+00   6.236571874E+00
  -8.688442364E+05   1.658651025E+04   0.000000000E+00   3.655632957E+03   1.540651088E+01   1.540651088E+01   2.711345312E+00   6.246460406E+00
  -8.668785255E+05   1.658651025E+04   0.000000000E+00   3.672266839E+03   1.540027299E+01   1.540027299E+01   2.714379508E+00   6.256364617E+00
  -8.649128145E+05   1.658651025E+04   0.000000000E+00   3.688976409E+03   1.539403314E+01   1.539403314E+01   2.717417099E+00   6.266284531E+00
  -8.629471036E+05   1.658651025E+04   0.000000000E+00   3.705762011E+03   1.538779133E+01   1.538779133E+01   2.720458090E+00   6.276220175E+00
  -8.609813926E+05   1.658651025E+04   0.000000000E+00   3.722623990E+03   1.538154756E+01   1.538154756E+01   2.723502484E+00   6.286171572E+00
  -8.590156817E+05   1.658651025E+04   0.000000000E+00   3.739562696E+03   1.537530184E+01   1.537530184E+01   2.726550284E+00   6.296138747E+00
  -8.570499707E+05   1.658651025E+04   0.000000000E+00   3.756578475E+03   1.536905418E+01   1.536905418E+01   2.729601496E+00   6.306121726E+00
  -8.550842598E+05   1.658651025E+04   0.000000000E+00   3.773671680E+03   1.536280459E+01   1.536280459E+01   2.732656122E+00   6.316120534E+00
  -8.531185489E+05   1.658651025E+04   0.000000000E+00   3.790842663E+03   1.535655305E+01   1.535655305E+01   2.735714166E+00   6.326135196E+00
  -8.511528379E+05   1.658651025E+04   0.000000000E+00   3.808091777E+03   1.535029960E+01   1.535029960E+01   2.738775632E+00   6.336165737E+00
  -8.491871270E+05   1.658651025E+04   0.000000000E+00   3.825419378E+03   1.534404422E+01   1.534404422E+01   2.741840525E+00   6.346212182E+00
  -8.472214160E+05   1.658651025E+04   0.000000000E+00   3.842825823E+03   1.533778693E+01   1.533778693E+01   2.744908847E+00   6.356274556E+00
  -8.452557051E+05   1.658651025E+04   0.000000000E+00   3.860311472E+03   1.533152773E+01   1.533152773E+01   2.747980603E+00   6.366352885E+00
  -8.432899942E+05   1.658651025E+04   0.000000000E+00   3.877876683E+03   1.532526663E+01   1.532526663E+01   2.751055796E+00   6.376447194E+00
  -8.413242832E+05   1.658651025E+04   0.000000000E+00   3.895521820E+03   1.531900363E+01   1.531900363E+01   2.754134431E+00   6.386557508E+00
  -8.393585723E+05   1.658651025E+04   0.000000000E+00   3.913247246E+03   1.531273874E+01   1.531273874E+01   2.757216511E+00   6.396683852E+00
  -8.373928613E+05   1.658651025E+04   0.000000000E+00   3.931053326E+03   1.530647197E+01   1.530647197E+01   2.760302040E+00   6.406826253E+00
  -8.354271504E+05   1.658651025E+04   0.000000000E+00   3.948940428E+03   1.530020332E+01   1.530020332E+01   2.763391022E+00   6.416984735E+00
  -8.334614394E+05   1.658651025E+04   0.000000000E+00   3.966908919E+03   1.529393279E+01   1.529393279E+01   2.766483461E+00   6.427159325E+00
  -8.314957285E+05   1.658651025E+04   0.000000000E+00   3.984959171E+03   1.528766040E+01   1.528766040E+01   2.769579361E+00   6.437350046E+00
  -8.295300176E+05   1.658651025E+04   0.000000000E+00   4.003091555E+03   1.528138615E+01   1.528138615E+01   2.772678725E+00   6.447556926E+00
  -8.275643066E+05   1.658651025E+04   0.000000000E+00   4.021306445E+03   1.527511004E+01   1.527511004E+01   2.775781557E+00   6.457779990E+00
  -8.255985957E+05   1.658651025E+04   0.000000000E+00   4.039604217E+03   1.526883208E+01   1.526883208E+01   2.778887862E+00   6.468019263E+00
  -8.236328847E+05   1.658651025E+04   0.000000000E+00   4.057985247E+03   1.526255229E+01   1.526255229E+01   2.781997643E+00   6.478274771E+00
  -8.216671738E+05   1.658651025E+04   0.000000000E+00   4.076449915E+03   1.525627065E+01   1.525627065E+01   2.785110904E+00   6.488546540E+00
  -8.197014628E+05   1.658651025E+04   0.000000000E+00   4.094998601E+03   1.524998719E+01   1.524998719E+01   2.788227649E+00   6.498834595E+00
  -8.177357519E+05   1.658651025E+04   0.000000000E+00   4.113631687E+03   1.524370190E+01   1.524370190E+01   2.791347882E+00   6.509138963E+00
  -8.157700410E+05   1.658651025E+04   0.000000000E+00   4.132349558E+03   1.523741479E+01   1.523741479E+01   2.794471606E+00   6.519459670E+00
  -8.138043300E+05   1.658651025E+04   0.000000000E+00   4.151152599E+03   1.523112587E+01   1.523112587E+01   2.797598827E+00   6.529796740E+00
  -8.118386191E+05   1.658651025E+04   0.000000000E+00   4.170041197E+03   1.522483514E+01   1.522483514E+01   2.800729547E+00   6.540150201E+00
  -8.098729081E+05   1.658651025E+04   0.000000000E+00   4.189015743E+03   1.521854262E+01   1.521854262E+01   2.803863770E+00   6.550520078E+00
  -8.079071972E+05   1.658651025E+04   0.000000000E+00   4.208076626E+03   1.521224830E+01   1.521224830E+01   2.807001501E+00   6.560906397E+00
  -8.059414863E+05   1.658651025E+04   0.000000000E+00   4.227224241E+03   1.520595219E+01   1.520595219E+01   2.810142743E+00   6.571309184E+00
  -8.039757753E+05   1.658651025E+04   0.000000000E+00   4.246458981E+03   1.519965430E+01   1.519965430E+01   2.813287501E+00   6.581728466E+00
  -8.020100644E+05   1.658651025E+04   0.000000000E+00   4.265781243E+03   1.519335464E+01   1.519335464E+01   2.816435777E+00   6.592164268E+00
  -8.000443534E+05   1.658651025E+04   0.000000000E+00   4.285191425E+03   1.518705320E+01   1.518705320E+01   2.819587577E+00   6.602616617E+00
  -7.980786425E+05   1.658651025E+04   0.000000000E+00   4.304689928E+03   1.518075001E+01   1.518075001E+01   2.822742904E+00   6.613085539E+00
  -7.961129315E+05   1.658651025E+04   0.000000000E+00   4.324277153E+03   1.517444506E+01   1.517444506E+01   2.825901762E+00   6.623571060E+00
  -7.941472206E+05   1.658651025E+04   0.000000000E+00   4.343953504E+03   1.516813835E+01   1.516813835E+01   2.829064155E+00   6.634073207E+00
  -7.921815097E+05   1.658651025E+04   0.000000000E+00   4.363719386E+03   1.516182991E+01   1.516182991E+01   2.832230087E+00   6.644592005E+00
  -7.902157987E+05   1.658651025E+04   0.000000000E+00   4.383575207E+03   1.515551972E+01   1.515551972E+01   2.835399562E+00   6.655127482E+00
  -7.882500878E+05   1.658651025E+04   0.000000000E+00   4.403521376E+03   1.514920781E+01   1.514920781E+01   2.838572583E+00   6.665679664E+00
  -7.862843768E+05   1.658651025E+04   0.000000000E+00   4.423558305E+03   1.514289417E+01   1.514289417E+01   2.841749156E+00   6.676248577E+00
  -7.843186659E+05   1.658651025E+04   0.000000000E+00   4.443686405E+03   1.513657881E+01   1.513657881E+01   2.844929283E+00   6.686834247E+00
  -7.823529549E+05   1.658651025E+04   0.000000000E+00   4.463906093E+03   1.513026173E+01   1.513026173E+01   2.848112970E+00   6.697436702E+00
  -7.803872440E+05   1.658651025E+04   0.000000000E+00   4.484217784E+03   1.512394296E+01   1.512394296E+01   2.851300219E+00   6.708055968E+00
  -7.784215331E+05   1.658651025E+04   0.000000000E+00   4.504621898E+03   1.511762248E+01   1.511762248E+01   2.854491034E+00   6.718692072E+00
  -7.764558221E+05   1.658651025E+04   0.000000000E+00   4.525118854E+03   1.511130031E+01   1.511130031E+01   2.857685421E+00   6.729345040E+00
  -7.744901112E+05   1.658651025E+04   0.000000000E+00   4.545709076E+03   1.510497645E+01   1.510497645E+01   2.860883382E+00   6.740014898E+00
  -7.725244002E+05   1.658651025E+04   0.000000000E+00   4.566392988E+03   1.509865091E+01   1.509865091E+01   2.864084922E+00   6.750701675E+00
  -7.705586893E+05   1.658651025E+04   0.000000000E+00   4.587171015E+03   1.509232370E+01   1.509232370E+01   2.867290045E+00   6.761405396E+00
  -7.685929784E+05   1.658651025E+04   0.000000000E+00   4.608043587E+03   1.508599481E+01   1.508599481E+01   2.870498754E+00   6.772126089E+00
  -7.666272674E+05   1.658651025E+04   0.000000000E+00   4.629011134E+03   1.507966427E+01   1.507966427E+01   2.873711055E+00   6.782863781E+00
  -7.646615565E+05   1.658651025E+04   0.000000000E+00   4.650074087E+03   1.507333207E+01   1.507333207E+01   2.876926950E+00   6.793618497E+00
  -7.626958455E+05   1.658651025E+04   0.000000000E+00   4.671232881E+03   1.506699823E+01   1.506699823E+01   2.880146444E+00   6.804390266E+00
  -7.607301346E+05   1.658651025E+04   0.000000000E+00   4.692487952E+03   1.506066274E+01   1.506066274E+01   2.883369540E+00   6.815179115E+00
  -7.587644236E+05   1.658651025E+04   0.000000000E+00   4.713839737E+03   1.505432562E+01   1.505432562E+01   2.886596244E+00   6.825985070E+00
  -7.567987127E+05   1.658651025E+04   0.000000000E+00   4.735288678E+03   1.504798686E+01   1.504798686E+01   2.889826559E+00   6.836808158E+00
  -7.548330018E+05   1.658651025E+04   0.000000000E+00   4.756835216E+03   1.504164649E+01   1.504164649E+01   2.893060488E+00   6.847648408E+00
  -7.528672908E+05   1.658651025E+04   0.000000000E+00   4.778479795E+03   1.503530450E+01   1.503530450E+01   2.896298037E+00   6.858505845E+00
  -7.509015799E+05   1.658651025E+04   0.000000000E+00   4.800222861E+03   1.502896090E+01   1.502896090E+01   2.899539208E+00   6.869380498E+00
  -7.489358689E+05   1.658651025E+04   0.000000000E+00   4.822064863E+03   1.502261569E+01   1.502261569E+01   2.902784007E+00   6.880272393E+00
  -7.469701580E+05   1.658651025E+04   0.000000000E+00   4.844006250E+03   1.501626889E+01   1.501626889E+01   2.906032437E+00   6.891181558E+00
  -7.450044470E+05   1.658651025E+04   0.000000000E+00   4.866047475E+03   1.500992050E+01   1.500992050E+01   2.909284502E+00   6.902108020E+00
  -7.430387361E+05   1.658651025E+04   0.000000000E+00   4.888188993E+03   1.500357053E+01   1.500357053E+01   2.912540207E+00   6.913051807E+00
  -7.410730252E+05   1.658651025E+04   0.000000000E+00   4.910431258E+03   1.499721898E+01   1.499721898E+01   2.915799554E+00   6.924012946E+00
  -7.391073142E+05   1.658651025E+04   0.000000000E+00   4.932774731E+03   1.499086586E+01   1.499086586E+01   2.919062550E+00   6.934991465E+00
  -7.371416033E+05   1.658651025E+04   0.000000000E+00   4.955219871E+03   1.498451118E+01   1.498451118E+01   2.922329197E+00   6.945987391E+00
  -7.351758923E+05   1.658651025E+04   0.000000000E+00   4.977767141E+03   1.497815494E+01   1.497815494E+01   2.925599499E+00   6.957000752E+00
  -7.332101814E+05   1.658651025E+04   0.000000000E+00   5.000417006E+03   1.497179715E+01   1.497179715E+01   2.928873461E+00   6.968031575E+00
  -7.312444705E+05   1.658651025E+04   0.000000000E+00   5.023169932E+03   1.496543781E+01   1.496543781E+01   2.932151087E+00   6.979079888E+00
  -7.292787595E+05   1.658651025E+04   0.000000000E+00   5.046026389E+03   1.495904945E+01   1.495904945E+01   2.935432381E+00   6.990145720E+00
  -7.273130486E+05   1.658651025E+04   0.000000000E+00   5.068986847E+03   1.495249703E+01   1.495249703E+01   2.938717347E+00   7.001229097E+00
  -7.253473376E+05   1.658651025E+04   0.000000000E+00   5.092051780E+03   1.494594215E+01   1.494594215E+01   2.942005989E+00   7.012330047E+00
  -7.233816267E+05   1.658651025E+04   0.000000000E+00   5.115221664E+03   1.493938484E+01   1.493938484E+01   2.945298311E+00   7.023448599E+00
  -7.214159157E+05   1.658651025E+04   0.000000000E+00   5.138496975E+03   1.493282509E+01   1.493282509E+01   2.948594317E+00   7.034584780E+00
  -7.194502048E+05   1.658651025E+04   0.000000000E+00   5.161878193E+03   1.492626292E+01   1.492626292E+01   2.951894012E+00   7.045738619E+00
  -7.174844939E+05   1.658651025E+04   0.000000000E+00   5.185365801E+03   1.491969835E+01   1.491969835E+01   2.955197400E+00   7.056910142E+00
  -7.155187829E+05   1.658651025E+04   0.000000000E+00   5.208960282E+03   1.491313138E+01   1.491313138E+01   2.958504484E+00   7.068099379E+00
  -7.135530720E+05   1.658651025E+04   0.000000000E+00   5.232662124E+03   1.490656203E+01   1.490656203E+01   2.961815270E+00   7.079306357E+00
  -7.115873610E+05   1.658651025E+04   0.000000000E+00   5.256471813E+03   1.489999031E+01   1.489999031E+01   2.965129760E+00   7.090531105E+00
  -7.096216501E+05   1.658651025E+04   0.000000000E+00   5.280389841E+03   1.489341623E+01   1.489341623E+01   2.968447959E+00   7.101773650E+00
  -7.076559391E+05   1.658651025E+04   0.000000000E+00   5.304416701E+03   1.488683981E+01   1.488683981E+01   2.971769872E+00   7.113034021E+00
  -7.056902282E+05   1.658651025E+04   0.000000000E+00   5.328552889E+03   1.488026105E+01   1.488026105E+01   2.975095502E+00   7.124312246E+00
  -7.037245173E+05   1.658651025E+04   0.000000000E+00   5.352798901E+03   1.487367997E+01   1.487367997E+01   2.978424854E+00   7.135608354E+00
  -7.017588063E+05   1.658651025E+04   0.000000000E+00   5.377155237E+03   1.486709659E+01   1.486709659E+01   2.981757932E+00   7.146922373E+00
  -6.997930954E+05   1.658651025E+04   0.000000000E+00   5.401622400E+03   1.486051091E+01   1.486051091E+01   2.985094739E+00   7.158254330E+00
  -6.978273844E+05   1.658651025E+04   0.000000000E+00   5.426200893E+03   1.485392294E+01   1.485392294E+01   2.988435281E+00   7.169604256E+00
  -6.958616735E+05   1.658651025E+04   0.000000000E+00   5.450891224E+03   1.484733271E+01   1.484733271E+01   2.991779561E+00   7.180972177E+00
  -6.938959626E+05   1.658651025E+04   0.000000000E+00   5.475693901E+03   1.484074021E+01   1.484074021E+01   2.995127583E+00   7.192358123E+00
  -6.919302516E+05   1.658651025E+04   0.000000000E+00   5.500609435E+03   1.483414548E+01   1.483414548E+01   2.998479352E+00   7.203762122E+00
  -6.899645407E+05   1.658651025E+04   0.000000000E+00   5.525638339E+03   1.482754851E+01   1.482754851E+01   3.001834873E+00   7.215184203E+00
  -6.879988297E+05   1.658651025E+04   0.000000000E+00   5.550781131E+03   1.482094932E+01   1.482094932E+01   3.005194148E+00   7.226624395E+00
  -6.860331188E+05   1.658651025E+04   0.000000000E+00   5.576038327E+03   1.481434793E+01   1.481434793E+01   3.008557182E+00   7.238082726E+00
  -6.840674078E+05   1.658651025E+04   0.000000000E+00   5.601410449E+03   1.480774434E+01   1.480774434E+01   3.011923980E+00   7.249559225E+00
  -6.821016969E+05   1.658651025E+04   0.000000000E+00   5.626898019E+03   1.480113858E+01   1.480113858E+01   3.015294546E+00   7.261053921E+00
  -6.801359860E+05   1.658651025E+04   0.000000000E+00   5.652501563E+03   1.479453064E+01   1.479453064E+01   3.018668883E+00   7.272566842E+00
  -6.781702750E+05   1.658651025E+04   0.000000000E+00   5.678221608E+03   1.478792056E+01   1.478792056E+01   3.022046997E+00   7.284098018E+00
  -6.762045641E+05   1.658651025E+04   0.000000000E+00   5.704058685E+03   1.478130834E+01   1.478130834E+01   3.025428891E+00   7.295647478E+00
  -6.742388531E+05   1.658651025E+04   0.000000000E+00   5.730013325E+03   1.477469398E+01   1.477469398E+01   3.028814569E+00   7.307215250E+00
  -6.722731422E+05   1.658651025E+04   0.000000000E+00   5.756086065E+03   1.476807752E+01   1.476807752E+01   3.032204037E+00   7.318801363E+00
  -6.703074312E+05   1.658651025E+04   0.000000000E+00   5.782277441E+03   1.476145896E+01   1.476145896E+01   3.035597297E+00   7.330405847E+00
  -6.683417203E+05   1.658651025E+04   0.000000000E+00   5.808587993E+03   1.475483831E+01   1.475483831E+01   3.038994355E+00   7.342028731E+00
  -6.663760094E+05   1.658651025E+04   0.000000000E+00   5.835018264E+03   1.474821559E+01   1.474821559E+01   3.042395214E+00   7.353670044E+00
  -6.644102984E+05   1.658651025E+04   0.000000000E+00   5.861568797E+03   1.474159081E+01   1.474159081E+01   3.045799880E+00   7.365329815E+00
  -6.624445875E+05   1.658651025E+04   0.000000000E+00   5.888240141E+03   1.473496399E+01   1.473496399E+01   3.049208355E+00   7.377008073E+00
  -6.604788765E+05   1.658651025E+04   0.000000000E+00   5.915032846E+03   1.472833514E+01   1.472833514E+01   3.052620644E+00   7.388704848E+00
  -6.585131656E+05   1.658651025E+04   0.000000000E+00   5.941947462E+03   1.472170427E+01   1.472170427E+01   3.056036752E+00   7.400420169E+00
  -6.565474547E+05   1.658651025E+04   0.000000000E+00   5.968984546E+03   1.471507140E+01   1.471507140E+01   3.059456684E+00   7.412154066E+00
  -6.545817437E+05   1.658651025E+04   0.000000000E+00   5.996144654E+03   1.470843654E+01   1.470843654E+01   3.062880442E+00   7.423906567E+00
  -6.526160328E+05   1.658651025E+04   0.000000000E+00   6.023428346E+03   1.470179970E+01   1.470179970E+01   3.066308031E+00   7.435677703E+00
  -6.506503218E+05   1.658651025E+04   0.000000000E+00   6.050836184E+03   1.469516091E+01   1.469516091E+01   3.069739457E+00   7.447467503E+00
  -6.486846109E+05   1.658651025E+04   0.000000000E+00   6.078368734E+03   1.468852016E+01   1.468852016E+01   3.073174722E+00   7.459275997E+00
  -6.467188999E+05   1.658651025E+04   0.000000000E+00   6.106026562E+03   1.468187749E+01   1.468187749E+01   3.076613832E+00   7.471103213E+00
  -6.447531890E+05   1.658651025E+04   0.000000000E+00   6.133810239E+03   1.467523290E+01   1.467523290E+01   3.080056790E+00   7.482949183E+00
  -6.427874781E+05   1.658651025E+04   0.000000000E+00   6.161720338E+03   1.466858641E+01   1.466858641E+01   3.083503601E+00   7.494813935E+00
  -6.408217671E+05   1.658651025E+04   0.000000000E+00   6.189757433E+03   1.466193802E+01   1.466193802E+01   3.086954270E+00   7.506697500E+00
  -6.388560562E+05   1.658651025E+04   0.000000000E+00   6.217922103E+03   1.465528777E+01   1.465528777E+01   3.090408800E+00   7.518599907E+00
  -6.368903452E+05   1.658651025E+04   0.000000000E+00   6.246214928E+03   1.464863565E+01   1.464863565E+01   3.093867196E+00   7.530521186E+00
  -6.349246343E+05   1.658651025E+04   0.000000000E+00   6.274636491E+03   1.464198170E+01   1.464198170E+01   3.097329462E+00   7.542461367E+00
  -6.329589234E+05   1.658651025E+04   0.000000000E+00   6.303187379E+03   1.463532591E+01   1.463532591E+01   3.100795603E+00   7.554420480E+00
  -6.309932124E+05   1.658651025E+04   0.000000000E+00   6.331868178E+03   1.462866830E+01   1.462866830E+01   3.104265622E+00   7.566398555E+00
  -6.290275015E+05   1.658651025E+04   0.000000000E+00   6.360679481E+03   1.462200890E+01   1.462200890E+01   3.107739525E+00   7.578395622E+00
  -6.270617905E+05   1.658651025E+04   0.000000000E+00   6.389621882E+03   1.461534771E+01   1.461534771E+01   3.111217315E+00   7.590411712E+00
  -6.250960796E+05   1.658651025E+04   0.000000000E+00   6.418695976E+03   1.460868476E+01   1.460868476E+01   3.114698997E+00   7.602446853E+00
  -6.231303686E+05   1.658651025E+04   0.000000000E+00   6.447902363E+03   1.460202005E+01   1.460202005E+01   3.118184576E+00   7.614501078E+00
  -6.211646577E+05   1.658651025E+04   0.000000000E+00   6.477241646E+03   1.459535360E+01   1.459535360E+01   3.121674055E+00   7.626574415E+00
  -6.191989468E+05   1.658651025E+04   0.000000000E+00   6.506714428E+03   1.458868542E+01   1.458868542E+01   3.125167439E+00   7.638666895E+00
