! Initial radius: 1.6176E+04 AU
! Number of timesteps:    1809
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -7.961129315E+05   1.617624471E+04   0.000000000E+00   4.352113602E+03   1.513550406E+01   1.513550406E+01   2.845470744E+00   6.652491246E+00
  -7.941472206E+05   1.617624471E+04   0.000000000E+00   4.372045206E+03   1.512905173E+01   1.512905173E+01   2.848723097E+00   6.663158473E+00
  -7.921815097E+05   1.617624471E+04   0.000000000E+00   4.392068091E+03   1.512259762E+01   1.512259762E+01   2.851979168E+00   6.673842804E+00
  -7.902157987E+05   1.617624471E+04   0.000000000E+00   4.412182676E+03   1.511614174E+01   1.511614174E+01   2.855238961E+00   6.684544268E+00
  -7.882500878E+05   1.617624471E+04   0.000000000E+00   4.432389381E+03   1.510968409E+01   1.510968409E+01   2.858502480E+00   6.695262891E+00
  -7.862843768E+05   1.617624471E+04   0.000000000E+00   4.452688628E+03   1.510322468E+01   1.510322468E+01   2.861769728E+00   6.705998702E+00
  -7.843186659E+05   1.617624471E+04   0.000000000E+00   4.473080841E+03   1.509676353E+01   1.509676353E+01   2.865040712E+00   6.716751727E+00
  -7.823529549E+05   1.617624471E+04   0.000000000E+00   4.493566444E+03   1.509030062E+01   1.509030062E+01   2.868315434E+00   6.727521995E+00
  -7.803872440E+05   1.617624471E+04   0.000000000E+00   4.514145867E+03   1.508383598E+01   1.508383598E+01   2.871593899E+00   6.738309533E+00
  -7.784215331E+05   1.617624471E+04   0.000000000E+00   4.534819538E+03   1.507736961E+01   1.507736961E+01   2.874876111E+00   6.749114369E+00
  -7.764558221E+05   1.617624471E+04   0.000000000E+00   4.555587890E+03   1.507090152E+01   1.507090152E+01   2.878162075E+00   6.759936530E+00
  -7.744901112E+05   1.617624471E+04   0.000000000E+00   4.576451355E+03   1.506443171E+01   1.506443171E+01   2.881451794E+00   6.770776045E+00
  -7.725244002E+05   1.617624471E+04   0.000000000E+00   4.597410370E+03   1.505796019E+01   1.505796019E+01   2.884745274E+00   6.781632940E+00
  -7.705586893E+05   1.617624471E+04   0.000000000E+00   4.618465372E+03   1.505148696E+01   1.505148696E+01   2.888042518E+00   6.792507245E+00
  -7.685929784E+05   1.617624471E+04   0.000000000E+00   4.639616801E+03   1.504501204E+01   1.504501204E+01   2.891343531E+00   6.803398986E+00
  -7.666272674E+05   1.617624471E+04   0.000000000E+00   4.660865098E+03   1.503853543E+01   1.503853543E+01   2.894648317E+00   6.814308192E+00
  -7.646615565E+05   1.617624471E+04   0.000000000E+00   4.682210707E+03   1.503205713E+01   1.503205713E+01   2.897956880E+00   6.825234891E+00
  -7.626958455E+05   1.617624471E+04   0.000000000E+00   4.703654074E+03   1.502557717E+01   1.502557717E+01   2.901269225E+00   6.836179111E+00
  -7.607301346E+05   1.617624471E+04   0.000000000E+00   4.725195646E+03   1.501909553E+01   1.501909553E+01   2.904585356E+00   6.847140880E+00
  -7.587644236E+05   1.617624471E+04   0.000000000E+00   4.746835873E+03   1.501261223E+01   1.501261223E+01   2.907905277E+00   6.858120226E+00
  -7.567987127E+05   1.617624471E+04   0.000000000E+00   4.768575207E+03   1.500612728E+01   1.500612728E+01   2.911228993E+00   6.869117178E+00
  -7.548330018E+05   1.617624471E+04   0.000000000E+00   4.790414101E+03   1.499964068E+01   1.499964068E+01   2.914556508E+00   6.880131763E+00
  -7.528672908E+05   1.617624471E+04   0.000000000E+00   4.812353013E+03   1.499315243E+01   1.499315243E+01   2.917887826E+00   6.891164009E+00
  -7.509015799E+05   1.617624471E+04   0.000000000E+00   4.834392399E+03   1.498666256E+01   1.498666256E+01   2.921222952E+00   6.902213946E+00
  -7.489358689E+05   1.617624471E+04   0.000000000E+00   4.856532720E+03   1.498017106E+01   1.498017106E+01   2.924561889E+00   6.913281601E+00
  -7.469701580E+05   1.617624471E+04   0.000000000E+00   4.878774439E+03   1.497367794E+01   1.497367794E+01   2.927904644E+00   6.924367004E+00
  -7.450044470E+05   1.617624471E+04   0.000000000E+00   4.901118019E+03   1.496718321E+01   1.496718321E+01   2.931251219E+00   6.935470181E+00
  -7.430387361E+05   1.617624471E+04   0.000000000E+00   4.923563927E+03   1.496068687E+01   1.496068687E+01   2.934601619E+00   6.946591163E+00
  -7.410730252E+05   1.617624471E+04   0.000000000E+00   4.946112631E+03   1.495401553E+01   1.495401553E+01   2.937955848E+00   6.957729977E+00
  -7.391073142E+05   1.617624471E+04   0.000000000E+00   4.968764603E+03   1.494732119E+01   1.494732119E+01   2.941313912E+00   6.968886652E+00
  -7.371416033E+05   1.617624471E+04   0.000000000E+00   4.991520316E+03   1.494062429E+01   1.494062429E+01   2.944675814E+00   6.980061216E+00
  -7.351758923E+05   1.617624471E+04   0.000000000E+00   5.014380244E+03   1.493392486E+01   1.493392486E+01   2.948041558E+00   6.991253699E+00
  -7.332101814E+05   1.617624471E+04   0.000000000E+00   5.037344865E+03   1.492722290E+01   1.492722290E+01   2.951411149E+00   7.002464129E+00
  -7.312444705E+05   1.617624471E+04   0.000000000E+00   5.060414658E+03   1.492051842E+01   1.492051842E+01   2.954784592E+00   7.013692535E+00
  -7.292787595E+05   1.617624471E+04   0.000000000E+00   5.083590106E+03   1.491381145E+01   1.491381145E+01   2.958161891E+00   7.024938946E+00
  -7.273130486E+05   1.617624471E+04   0.000000000E+00   5.106871691E+03   1.490710199E+01   1.490710199E+01   2.961543049E+00   7.036203390E+00
  -7.253473376E+05   1.617624471E+04   0.000000000E+00   5.130259900E+03   1.490039006E+01   1.490039006E+01   2.964928073E+00   7.047485896E+00
  -7.233816267E+05   1.617624471E+04   0.000000000E+00   5.153755221E+03   1.489367567E+01   1.489367567E+01   2.968316965E+00   7.058786494E+00
  -7.214159157E+05   1.617624471E+04   0.000000000E+00   5.177358145E+03   1.488695883E+01   1.488695883E+01   2.971709731E+00   7.070105213E+00
  -7.194502048E+05   1.617624471E+04   0.000000000E+00   5.201069164E+03   1.488023955E+01   1.488023955E+01   2.975106375E+00   7.081442081E+00
  -7.174844939E+05   1.617624471E+04   0.000000000E+00   5.224888774E+03   1.487351786E+01   1.487351786E+01   2.978506902E+00   7.092797127E+00
  -7.155187829E+05   1.617624471E+04   0.000000000E+00   5.248817472E+03   1.486679375E+01   1.486679375E+01   2.981911315E+00   7.104170382E+00
  -7.135530720E+05   1.617624471E+04   0.000000000E+00   5.272855757E+03   1.486006726E+01   1.486006726E+01   2.985319619E+00   7.115561873E+00
  -7.115873610E+05   1.617624471E+04   0.000000000E+00   5.297004132E+03   1.485333838E+01   1.485333838E+01   2.988731819E+00   7.126971630E+00
  -7.096216501E+05   1.617624471E+04   0.000000000E+00   5.321263101E+03   1.484660713E+01   1.484660713E+01   2.992147919E+00   7.138399683E+00
  -7.076559391E+05   1.617624471E+04   0.000000000E+00   5.345633169E+03   1.483987353E+01   1.483987353E+01   2.995567923E+00   7.149846061E+00
  -7.056902282E+05   1.617624471E+04   0.000000000E+00   5.370114847E+03   1.483313760E+01   1.483313760E+01   2.998991837E+00   7.161310793E+00
  -7.037245173E+05   1.617624471E+04   0.000000000E+00   5.394708644E+03   1.482639933E+01   1.482639933E+01   3.002419664E+00   7.172793908E+00
  -7.017588063E+05   1.617624471E+04   0.000000000E+00   5.419415075E+03   1.481965876E+01   1.481965876E+01   3.005851409E+00   7.184295437E+00
  -6.997930954E+05   1.617624471E+04   0.000000000E+00   5.444234655E+03   1.481291588E+01   1.481291588E+01   3.009287077E+00   7.195815408E+00
  -6.978273844E+05   1.617624471E+04   0.000000000E+00   5.469167903E+03   1.480617072E+01   1.480617072E+01   3.012726671E+00   7.207353851E+00
  -6.958616735E+05   1.617624471E+04   0.000000000E+00   5.494215339E+03   1.479942329E+01   1.479942329E+01   3.016170197E+00   7.218910796E+00
  -6.938959626E+05   1.617624471E+04   0.000000000E+00   5.519377486E+03   1.479267361E+01   1.479267361E+01   3.019617659E+00   7.230486273E+00
  -6.919302516E+05   1.617624471E+04   0.000000000E+00   5.544654870E+03   1.478592168E+01   1.478592168E+01   3.023069062E+00   7.242080311E+00
  -6.899645407E+05   1.617624471E+04   0.000000000E+00   5.570048017E+03   1.477916752E+01   1.477916752E+01   3.026524409E+00   7.253692940E+00
  -6.879988297E+05   1.617624471E+04   0.000000000E+00   5.595557459E+03   1.477241116E+01   1.477241116E+01   3.029983706E+00   7.265324190E+00
  -6.860331188E+05   1.617624471E+04   0.000000000E+00   5.621183728E+03   1.476565259E+01   1.476565259E+01   3.033446956E+00   7.276974090E+00
  -6.840674078E+05   1.617624471E+04   0.000000000E+00   5.646927359E+03   1.475889184E+01   1.475889184E+01   3.036914166E+00   7.288642671E+00
  -6.821016969E+05   1.617624471E+04   0.000000000E+00   5.672788889E+03   1.475212891E+01   1.475212891E+01   3.040385338E+00   7.300329962E+00
  -6.801359860E+05   1.617624471E+04   0.000000000E+00   5.698768859E+03   1.474536383E+01   1.474536383E+01   3.043860477E+00   7.312035994E+00
  -6.781702750E+05   1.617624471E+04   0.000000000E+00   5.724867810E+03   1.473859662E+01   1.473859662E+01   3.047339589E+00   7.323760796E+00
  -6.762045641E+05   1.617624471E+04   0.000000000E+00   5.751086288E+03   1.473182727E+01   1.473182727E+01   3.050822677E+00   7.335504399E+00
  -6.742388531E+05   1.617624471E+04   0.000000000E+00   5.777424841E+03   1.472505581E+01   1.472505581E+01   3.054309747E+00   7.347266833E+00
  -6.722731422E+05   1.617624471E+04   0.000000000E+00   5.803884017E+03   1.471828226E+01   1.471828226E+01   3.057800802E+00   7.359048128E+00
  -6.703074312E+05   1.617624471E+04   0.000000000E+00   5.830464370E+03   1.471150663E+01   1.471150663E+01   3.061295847E+00   7.370848314E+00
  -6.683417203E+05   1.617624471E+04   0.000000000E+00   5.857166454E+03   1.470472893E+01   1.470472893E+01   3.064794888E+00   7.382667421E+00
  -6.663760094E+05   1.617624471E+04   0.000000000E+00   5.883990828E+03   1.469794917E+01   1.469794917E+01   3.068297927E+00   7.394505481E+00
  -6.644102984E+05   1.617624471E+04   0.000000000E+00   5.910938050E+03   1.469116738E+01   1.469116738E+01   3.071804971E+00   7.406362522E+00
  -6.624445875E+05   1.617624471E+04   0.000000000E+00   5.938008684E+03   1.468438357E+01   1.468438357E+01   3.075316023E+00   7.418238577E+00
  -6.604788765E+05   1.617624471E+04   0.000000000E+00   5.965203295E+03   1.467759776E+01   1.467759776E+01   3.078831088E+00   7.430133674E+00
  -6.585131656E+05   1.617624471E+04   0.000000000E+00   5.992522450E+03   1.467080995E+01   1.467080995E+01   3.082350171E+00   7.442047845E+00
  -6.565474547E+05   1.617624471E+04   0.000000000E+00   6.019966720E+03   1.466402017E+01   1.466402017E+01   3.085873276E+00   7.453981121E+00
  -6.545817437E+05   1.617624471E+04   0.000000000E+00   6.047536678E+03   1.465722843E+01   1.465722843E+01   3.089400408E+00   7.465933531E+00
  -6.526160328E+05   1.617624471E+04   0.000000000E+00   6.075232900E+03   1.465043475E+01   1.465043475E+01   3.092931572E+00   7.477905107E+00
  -6.506503218E+05   1.617624471E+04   0.000000000E+00   6.103055964E+03   1.464363913E+01   1.464363913E+01   3.096466771E+00   7.489895880E+00
  -6.486846109E+05   1.617624471E+04   0.000000000E+00   6.131006450E+03   1.463684161E+01   1.463684161E+01   3.100006012E+00   7.501905879E+00
  -6.467188999E+05   1.617624471E+04   0.000000000E+00   6.159084943E+03   1.463004219E+01   1.463004219E+01   3.103549297E+00   7.513935137E+00
  -6.447531890E+05   1.617624471E+04   0.000000000E+00   6.187292028E+03   1.462324089E+01   1.462324089E+01   3.107096633E+00   7.525983683E+00
  -6.427874781E+05   1.617624471E+04   0.000000000E+00   6.215628295E+03   1.461643772E+01   1.461643772E+01   3.110648023E+00   7.538051549E+00
  -6.408217671E+05   1.617624471E+04   0.000000000E+00   6.244094335E+03   1.460963270E+01   1.460963270E+01   3.114203473E+00   7.550138766E+00
  -6.388560562E+05   1.617624471E+04   0.000000000E+00   6.272690742E+03   1.460282586E+01   1.460282586E+01   3.117762986E+00   7.562245365E+00
  -6.368903452E+05   1.617624471E+04   0.000000000E+00   6.301418114E+03   1.459601719E+01   1.459601719E+01   3.121326568E+00   7.574371376E+00
  -6.349246343E+05   1.617624471E+04   0.000000000E+00   6.330277050E+03   1.458920673E+01   1.458920673E+01   3.124894223E+00   7.586516832E+00
  -6.329589234E+05   1.617624471E+04   0.000000000E+00   6.359268153E+03   1.458239448E+01   1.458239448E+01   3.128465955E+00   7.598681762E+00
  -6.309932124E+05   1.617624471E+04   0.000000000E+00   6.388392028E+03   1.457558047E+01   1.457558047E+01   3.132041771E+00   7.610866199E+00
  -6.290275015E+05   1.617624471E+04   0.000000000E+00   6.417649283E+03   1.456876470E+01   1.456876470E+01   3.135621673E+00   7.623070174E+00
  -6.270617905E+05   1.617624471E+04   0.000000000E+00   6.447040529E+03   1.456194720E+01   1.456194720E+01   3.139205667E+00   7.635293718E+00
  -6.250960796E+05   1.617624471E+04   0.000000000E+00   6.476566379E+03   1.455512798E+01   1.455512798E+01   3.142793758E+00   7.647536862E+00
  -6.231303686E+05   1.617624471E+04   0.000000000E+00   6.506227451E+03   1.454830706E+01   1.454830706E+01   3.146385949E+00   7.659799637E+00
  -6.211646577E+05   1.617624471E+04   0.000000000E+00   6.536024363E+03   1.454148446E+01   1.454148446E+01   3.149982247E+00   7.672082076E+00
  -6.191989468E+05   1.617624471E+04   0.000000000E+00   6.565957738E+03   1.453466019E+01   1.453466019E+01   3.153582655E+00   7.684384210E+00
