! Initial radius: 3.9811E+00 AU
! Number of timesteps:     656
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.592669397E+05   3.981071706E+00   0.000000000E+00   3.190443872E+03   1.469545760E+01   1.469545760E+01   3.069586040E+00   6.144082116E+00
  -9.573012288E+05   3.981071706E+00   0.000000000E+00   3.206849633E+03   1.468382088E+01   1.468382088E+01   3.075607387E+00   6.156155893E+00
  -9.553355179E+05   3.981071706E+00   0.000000000E+00   3.223339755E+03   1.467217826E+01   1.467217826E+01   3.081640544E+00   6.168253395E+00
  -9.533698069E+05   3.981071706E+00   0.000000000E+00   3.239914672E+03   1.466052981E+01   1.466052981E+01   3.087685537E+00   6.180374671E+00
  -9.514040960E+05   3.981071706E+00   0.000000000E+00   3.256574819E+03   1.464887562E+01   1.464887562E+01   3.093742387E+00   6.192519766E+00
  -9.494383850E+05   3.981071706E+00   0.000000000E+00   3.273320636E+03   1.463721577E+01   1.463721577E+01   3.099811119E+00   6.204688728E+00
  -9.474726741E+05   3.981071706E+00   0.000000000E+00   3.290152563E+03   1.462555034E+01   1.462555034E+01   3.105891755E+00   6.216881603E+00
  -9.455069631E+05   3.981071706E+00   0.000000000E+00   3.307071041E+03   1.461387940E+01   1.461387940E+01   3.111984319E+00   6.229098438E+00
  -9.435412522E+05   3.981071706E+00   0.000000000E+00   3.324076518E+03   1.460220304E+01   1.460220304E+01   3.118088834E+00   6.241339280E+00
  -9.415755413E+05   3.981071706E+00   0.000000000E+00   3.341169439E+03   1.459052133E+01   1.459052133E+01   3.124205324E+00   6.253604178E+00
  -9.396098303E+05   3.981071706E+00   0.000000000E+00   3.358350254E+03   1.457883437E+01   1.457883437E+01   3.130333812E+00   6.265893177E+00
  -9.376441194E+05   3.981071706E+00   0.000000000E+00   3.375619416E+03   1.456714223E+01   1.456714223E+01   3.136474322E+00   6.278206325E+00
  -9.356784084E+05   3.981071706E+00   0.000000000E+00   3.392977379E+03   1.455544501E+01   1.455544501E+01   3.142626878E+00   6.290543670E+00
  -9.337126975E+05   3.981071706E+00   0.000000000E+00   3.410424599E+03   1.454374277E+01   1.454374277E+01   3.148791502E+00   6.302905259E+00
  -9.317469865E+05   3.981071706E+00   0.000000000E+00   3.427961535E+03   1.453203561E+01   1.453203561E+01   3.154968219E+00   6.315291140E+00
  -9.297812756E+05   3.981071706E+00   0.000000000E+00   3.445588650E+03   1.452032362E+01   1.452032362E+01   3.161157052E+00   6.327701360E+00
  -9.278155647E+05   3.981071706E+00   0.000000000E+00   3.463306405E+03   1.450860687E+01   1.450860687E+01   3.167358025E+00   6.340135968E+00
  -9.258498537E+05   3.981071706E+00   0.000000000E+00   3.481115268E+03   1.449688546E+01   1.449688546E+01   3.173571162E+00   6.352595011E+00
  -9.238841428E+05   3.981071706E+00   0.000000000E+00   3.499015707E+03   1.448515948E+01   1.448515948E+01   3.179796487E+00   6.365078538E+00
  -9.219184318E+05   3.981071706E+00   0.000000000E+00   3.517008193E+03   1.447342901E+01   1.447342901E+01   3.186034024E+00   6.377586596E+00
  -9.199527209E+05   3.981071706E+00   0.000000000E+00   3.535093198E+03   1.446169414E+01   1.446169414E+01   3.192283796E+00   6.390119233E+00
  -9.179870100E+05   3.981071706E+00   0.000000000E+00   3.553271200E+03   1.444995496E+01   1.444995496E+01   3.198545828E+00   6.402676499E+00
  -9.160212990E+05   3.981071706E+00   0.000000000E+00   3.571542676E+03   1.443821157E+01   1.443821157E+01   3.204820144E+00   6.415258441E+00
  -9.140555881E+05   3.981071706E+00   0.000000000E+00   3.589908107E+03   1.442646405E+01   1.442646405E+01   3.211106767E+00   6.427865108E+00
  -9.120898771E+05   3.981071706E+00   0.000000000E+00   3.608367976E+03   1.441471250E+01   1.441471250E+01   3.217405722E+00   6.440496548E+00
  -9.101241662E+05   3.981071706E+00   0.000000000E+00   3.626922768E+03   1.440295700E+01   1.440295700E+01   3.223717034E+00   6.453152811E+00
  -9.081584552E+05   3.981071706E+00   0.000000000E+00   3.645572972E+03   1.439119766E+01   1.439119766E+01   3.230040726E+00   6.465833944E+00
  -9.061927443E+05   3.981071706E+00   0.000000000E+00   3.664319078E+03   1.437943457E+01   1.437943457E+01   3.236376822E+00   6.478539997E+00
  -9.042270334E+05   3.981071706E+00   0.000000000E+00   3.683161579E+03   1.436766781E+01   1.436766781E+01   3.242725348E+00   6.491271019E+00
  -9.022613224E+05   3.981071706E+00   0.000000000E+00   3.702100972E+03   1.435589750E+01   1.435589750E+01   3.249086326E+00   6.504027059E+00
  -9.002956115E+05   3.981071706E+00   0.000000000E+00   3.721137754E+03   1.434412372E+01   1.434412372E+01   3.255459783E+00   6.516808165E+00
  -8.983299005E+05   3.981071706E+00   0.000000000E+00   3.740272426E+03   1.433234657E+01   1.433234657E+01   3.261845742E+00   6.529614388E+00
  -8.963641896E+05   3.981071706E+00   0.000000000E+00   3.759505491E+03   1.432056615E+01   1.432056615E+01   3.268244228E+00   6.542445777E+00
  -8.943984786E+05   3.981071706E+00   0.000000000E+00   3.778837456E+03   1.430878256E+01   1.430878256E+01   3.274655265E+00   6.555302380E+00
  -8.924327677E+05   3.981071706E+00   0.000000000E+00   3.798268829E+03   1.429699590E+01   1.429699590E+01   3.281078878E+00   6.568184248E+00
  -8.904670568E+05   3.981071706E+00   0.000000000E+00   3.817800121E+03   1.428520626E+01   1.428520626E+01   3.287515091E+00   6.581091431E+00
  -8.885013458E+05   3.981071706E+00   0.000000000E+00   3.837431846E+03   1.427341376E+01   1.427341376E+01   3.293963931E+00   6.594023977E+00
  -8.865356349E+05   3.981071706E+00   0.000000000E+00   3.857164521E+03   1.426161848E+01   1.426161848E+01   3.300425420E+00   6.606981937E+00
  -8.845699239E+05   3.981071706E+00   0.000000000E+00   3.876998664E+03   1.424982054E+01   1.424982054E+01   3.306899584E+00   6.619965361E+00
  -8.826042130E+05   3.981071706E+00   0.000000000E+00   3.896934797E+03   1.423802004E+01   1.423802004E+01   3.313386448E+00   6.632974299E+00
  -8.806385021E+05   3.981071706E+00   0.000000000E+00   3.916973445E+03   1.422621707E+01   1.422621707E+01   3.319886037E+00   6.646008801E+00
  -8.786727911E+05   3.981071706E+00   0.000000000E+00   3.937115134E+03   1.421441176E+01   1.421441176E+01   3.326398375E+00   6.659068917E+00
  -8.767070802E+05   3.981071706E+00   0.000000000E+00   3.957360396E+03   1.420260419E+01   1.420260419E+01   3.332923488E+00   6.672154697E+00
  -8.747413692E+05   3.981071706E+00   0.000000000E+00   3.977709762E+03   1.419079449E+01   1.419079449E+01   3.339461401E+00   6.685266193E+00
  -8.727756583E+05   3.981071706E+00   0.000000000E+00   3.998163767E+03   1.417898275E+01   1.417898275E+01   3.346012139E+00   6.698403453E+00
  -8.708099473E+05   3.981071706E+00   0.000000000E+00   4.018722950E+03   1.416716909E+01   1.416716909E+01   3.352575727E+00   6.711566530E+00
  -8.688442364E+05   3.981071706E+00   0.000000000E+00   4.039387852E+03   1.415535361E+01   1.415535361E+01   3.359152190E+00   6.724755474E+00
  -8.668785255E+05   3.981071706E+00   0.000000000E+00   4.060159015E+03   1.414353642E+01   1.414353642E+01   3.365741553E+00   6.737970336E+00
  -8.649128145E+05   3.981071706E+00   0.000000000E+00   4.081036988E+03   1.413171764E+01   1.413171764E+01   3.372343842E+00   6.751211166E+00
  -8.629471036E+05   3.981071706E+00   0.000000000E+00   4.102022318E+03   1.411989738E+01   1.411989738E+01   3.378959083E+00   6.764478016E+00
  -8.609813926E+05   3.981071706E+00   0.000000000E+00   4.123115558E+03   1.410807575E+01   1.410807575E+01   3.385587300E+00   6.777770936E+00
  -8.590156817E+05   3.981071706E+00   0.000000000E+00   4.144317263E+03   1.409625285E+01   1.409625285E+01   3.392228519E+00   6.791089979E+00
  -8.570499707E+05   3.981071706E+00   0.000000000E+00   4.165627990E+03   1.408442882E+01   1.408442882E+01   3.398882765E+00   6.804435195E+00
  -8.550842598E+05   3.981071706E+00   0.000000000E+00   4.187048300E+03   1.407260375E+01   1.407260375E+01   3.405550065E+00   6.817806636E+00
  -8.531185489E+05   3.981071706E+00   0.000000000E+00   4.208578757E+03   1.406077778E+01   1.406077778E+01   3.412230443E+00   6.831204352E+00
  -8.511528379E+05   3.981071706E+00   0.000000000E+00   4.230219927E+03   1.404895100E+01   1.404895100E+01   3.418923926E+00   6.844628397E+00
  -8.491871270E+05   3.981071706E+00   0.000000000E+00   4.251972379E+03   1.403712355E+01   1.403712355E+01   3.425630538E+00   6.858078822E+00
  -8.472214160E+05   3.981071706E+00   0.000000000E+00   4.273836686E+03   1.402529554E+01   1.402529554E+01   3.432350307E+00   6.871555678E+00
  -8.452557051E+05   3.981071706E+00   0.000000000E+00   4.295813422E+03   1.401346709E+01   1.401346709E+01   3.439083257E+00   6.885059018E+00
  -8.432899942E+05   3.981071706E+00   0.000000000E+00   4.317903166E+03   1.400163832E+01   1.400163832E+01   3.445829414E+00   6.898588893E+00
  -8.413242832E+05   3.981071706E+00   0.000000000E+00   4.340106499E+03   1.398980935E+01   1.398980935E+01   3.452588805E+00   6.912145356E+00
  -8.393585723E+05   3.981071706E+00   0.000000000E+00   4.362424005E+03   1.397798031E+01   1.397798031E+01   3.459361455E+00   6.925728458E+00
  -8.373928613E+05   3.981071706E+00   0.000000000E+00   4.384856271E+03   1.396615131E+01   1.396615131E+01   3.466147391E+00   6.939338253E+00
  -8.354271504E+05   3.981071706E+00   0.000000000E+00   4.407403888E+03   1.395432248E+01   1.395432248E+01   3.472946638E+00   6.952974793E+00
  -8.334614394E+05   3.981071706E+00   0.000000000E+00   4.430067447E+03   1.394249395E+01   1.394249395E+01   3.479759222E+00   6.966638129E+00
  -8.314957285E+05   3.981071706E+00   0.000000000E+00   4.452847547E+03   1.393066584E+01   1.393066584E+01   3.486585170E+00   6.980328316E+00
  -8.295300176E+05   3.981071706E+00   0.000000000E+00   4.475744785E+03   1.391883828E+01   1.391883828E+01   3.493424508E+00   6.994045406E+00
  -8.275643066E+05   3.981071706E+00   0.000000000E+00   4.498759764E+03   1.390701139E+01   1.390701139E+01   3.500277262E+00   7.007789451E+00
  -8.255985957E+05   3.981071706E+00   0.000000000E+00   4.521893090E+03   1.389518531E+01   1.389518531E+01   3.507143459E+00   7.021560504E+00
  -8.236328847E+05   3.981071706E+00   0.000000000E+00   4.545145371E+03   1.388336016E+01   1.388336016E+01   3.514023124E+00   7.035358619E+00
  -8.216671738E+05   3.981071706E+00   0.000000000E+00   4.568517219E+03   1.387153608E+01   1.387153608E+01   3.520916285E+00   7.049183849E+00
  -8.197014628E+05   3.981071706E+00   0.000000000E+00   4.592009249E+03   1.385971320E+01   1.385971320E+01   3.527822967E+00   7.063036247E+00
  -8.177357519E+05   3.981071706E+00   0.000000000E+00   4.615622078E+03   1.384789164E+01   1.384789164E+01   3.534743198E+00   7.076915866E+00
  -8.157700410E+05   3.981071706E+00   0.000000000E+00   4.639356329E+03   1.383607154E+01   1.383607154E+01   3.541677003E+00   7.090822760E+00
  -8.138043300E+05   3.981071706E+00   0.000000000E+00   4.663212624E+03   1.382425305E+01   1.382425305E+01   3.548624410E+00   7.104756983E+00
  -8.118386191E+05   3.981071706E+00   0.000000000E+00   4.687191592E+03   1.381243628E+01   1.381243628E+01   3.555585445E+00   7.118718588E+00
  -8.098729081E+05   3.981071706E+00   0.000000000E+00   4.711293864E+03   1.380062138E+01   1.380062138E+01   3.562560135E+00   7.132707629E+00
  -8.079071972E+05   3.981071706E+00   0.000000000E+00   4.735520074E+03   1.378880849E+01   1.378880849E+01   3.569548506E+00   7.146724160E+00
  -8.059414863E+05   3.981071706E+00   0.000000000E+00   4.759870858E+03   1.377699774E+01   1.377699774E+01   3.576550586E+00   7.160768235E+00
  -8.039757753E+05   3.981071706E+00   0.000000000E+00   4.784346858E+03   1.376518928E+01   1.376518928E+01   3.583566402E+00   7.174839908E+00
  -8.020100644E+05   3.981071706E+00   0.000000000E+00   4.808948718E+03   1.375338324E+01   1.375338324E+01   3.590595980E+00   7.188939234E+00
  -8.000443534E+05   3.981071706E+00   0.000000000E+00   4.833677084E+03   1.374157977E+01   1.374157977E+01   3.597639347E+00   7.203066266E+00
  -7.980786425E+05   3.981071706E+00   0.000000000E+00   4.858532607E+03   1.372977900E+01   1.372977900E+01   3.604696530E+00   7.217221059E+00
  -7.961129315E+05   3.981071706E+00   0.000000000E+00   4.883515941E+03   1.371798109E+01   1.371798109E+01   3.611767557E+00   7.231403668E+00
  -7.941472206E+05   3.981071706E+00   0.000000000E+00   4.908627743E+03   1.370618617E+01   1.370618617E+01   3.618852455E+00   7.245614147E+00
  -7.921815097E+05   3.981071706E+00   0.000000000E+00   4.933868675E+03   1.369439439E+01   1.369439439E+01   3.625951250E+00   7.259852552E+00
  -7.902157987E+05   3.981071706E+00   0.000000000E+00   4.959239399E+03   1.368260590E+01   1.368260590E+01   3.633063971E+00   7.274118936E+00
  -7.882500878E+05   3.981071706E+00   0.000000000E+00   4.984740583E+03   1.367082085E+01   1.367082085E+01   3.640190644E+00   7.288413355E+00
  -7.862843768E+05   3.981071706E+00   0.000000000E+00   5.010372898E+03   1.365903939E+01   1.365903939E+01   3.647331297E+00   7.302735865E+00
  -7.843186659E+05   3.981071706E+00   0.000000000E+00   5.036137019E+03   1.364726165E+01   1.364726165E+01   3.654485957E+00   7.317086519E+00
  -7.823529549E+05   3.981071706E+00   0.000000000E+00   5.062033623E+03   1.363548781E+01   1.363548781E+01   3.661654651E+00   7.331465375E+00
  -7.803872440E+05   3.981071706E+00   0.000000000E+00   5.088063391E+03   1.362371800E+01   1.362371800E+01   3.668837408E+00   7.345872486E+00
  -7.784215331E+05   3.981071706E+00   0.000000000E+00   5.114227008E+03   1.361195238E+01   1.361195238E+01   3.676034255E+00   7.360307908E+00
  -7.764558221E+05   3.981071706E+00   0.000000000E+00   5.140525163E+03   1.360019111E+01   1.360019111E+01   3.683245219E+00   7.374771698E+00
  -7.744901112E+05   3.981071706E+00   0.000000000E+00   5.166958547E+03   1.358843434E+01   1.358843434E+01   3.690470328E+00   7.389263911E+00
  -7.725244002E+05   3.981071706E+00   0.000000000E+00   5.193527855E+03   1.357668223E+01   1.357668223E+01   3.697709610E+00   7.403784603E+00
  -7.705586893E+05   3.981071706E+00   0.000000000E+00   5.220233787E+03   1.356493493E+01   1.356493493E+01   3.704963093E+00   7.418333829E+00
  -7.685929784E+05   3.981071706E+00   0.000000000E+00   5.247077045E+03   1.355319260E+01   1.355319260E+01   3.712230804E+00   7.432911646E+00
  -7.666272674E+05   3.981071706E+00   0.000000000E+00   5.274058336E+03   1.354145541E+01   1.354145541E+01   3.719512772E+00   7.447518110E+00
  -7.646615565E+05   3.981071706E+00   0.000000000E+00   5.301178368E+03   1.352972351E+01   1.352972351E+01   3.726809024E+00   7.462153277E+00
  -7.626958455E+05   3.981071706E+00   0.000000000E+00   5.328437856E+03   1.351799706E+01   1.351799706E+01   3.734119589E+00   7.476817204E+00
  -7.607301346E+05   3.981071706E+00   0.000000000E+00   5.355837517E+03   1.350627624E+01   1.350627624E+01   3.741444494E+00   7.491509947E+00
  -7.587644236E+05   3.981071706E+00   0.000000000E+00   5.383378070E+03   1.349456119E+01   1.349456119E+01   3.748783768E+00   7.506231562E+00
  -7.567987127E+05   3.981071706E+00   0.000000000E+00   5.411060242E+03   1.348285210E+01   1.348285210E+01   3.756137439E+00   7.520982108E+00
  -7.548330018E+05   3.981071706E+00   0.000000000E+00   5.438884759E+03   1.347114913E+01   1.347114913E+01   3.763505534E+00   7.535761640E+00
  -7.528672908E+05   3.981071706E+00   0.000000000E+00   5.466852355E+03   1.345945243E+01   1.345945243E+01   3.770888084E+00   7.550570215E+00
  -7.509015799E+05   3.981071706E+00   0.000000000E+00   5.494963764E+03   1.344776219E+01   1.344776219E+01   3.778285114E+00   7.565407890E+00
  -7.489358689E+05   3.981071706E+00   0.000000000E+00   5.523219727E+03   1.343607858E+01   1.343607858E+01   3.785696655E+00   7.580274723E+00
  -7.469701580E+05   3.981071706E+00   0.000000000E+00   5.551620986E+03   1.342413265E+01   1.342413265E+01   3.793122735E+00   7.595170771E+00
  -7.450044470E+05   3.981071706E+00   0.000000000E+00   5.580168289E+03   1.341189911E+01   1.341189911E+01   3.800563381E+00   7.610096092E+00
  -7.430387361E+05   3.981071706E+00   0.000000000E+00   5.608862387E+03   1.339966930E+01   1.339966930E+01   3.808018624E+00   7.625050742E+00
  -7.410730252E+05   3.981071706E+00   0.000000000E+00   5.637704034E+03   1.338744332E+01   1.338744332E+01   3.815488490E+00   7.640034780E+00
  -7.391073142E+05   3.981071706E+00   0.000000000E+00   5.666693989E+03   1.337522124E+01   1.337522124E+01   3.822973010E+00   7.655048263E+00
  -7.371416033E+05   3.981071706E+00   0.000000000E+00   5.695833016E+03   1.336300314E+01   1.336300314E+01   3.830472211E+00   7.670091249E+00
  -7.351758923E+05   3.981071706E+00   0.000000000E+00   5.725121880E+03   1.335078913E+01   1.335078913E+01   3.837986123E+00   7.685163796E+00
  -7.332101814E+05   3.981071706E+00   0.000000000E+00   5.754561351E+03   1.333857927E+01   1.333857927E+01   3.845514775E+00   7.700265962E+00
  -7.312444705E+05   3.981071706E+00   0.000000000E+00   5.784152205E+03   1.332637366E+01   1.332637366E+01   3.853058194E+00   7.715397806E+00
  -7.292787595E+05   3.981071706E+00   0.000000000E+00   5.813895220E+03   1.331417238E+01   1.331417238E+01   3.860616411E+00   7.730559385E+00
  -7.273130486E+05   3.981071706E+00   0.000000000E+00   5.843791178E+03   1.330197552E+01   1.330197552E+01   3.868189455E+00   7.745750759E+00
  -7.253473376E+05   3.981071706E+00   0.000000000E+00   5.873840866E+03   1.328978317E+01   1.328978317E+01   3.875777353E+00   7.760971985E+00
  -7.233816267E+05   3.981071706E+00   0.000000000E+00   5.904045074E+03   1.327759541E+01   1.327759541E+01   3.883380136E+00   7.776223122E+00
  -7.214159157E+05   3.981071706E+00   0.000000000E+00   5.934404596E+03   1.326541233E+01   1.326541233E+01   3.890997833E+00   7.791504230E+00
  -7.194502048E+05   3.981071706E+00   0.000000000E+00   5.964920233E+03   1.325323402E+01   1.325323402E+01   3.898630473E+00   7.806815367E+00
  -7.174844939E+05   3.981071706E+00   0.000000000E+00   5.995592785E+03   1.324106057E+01   1.324106057E+01   3.906278085E+00   7.822156591E+00
  -7.155187829E+05   3.981071706E+00   0.000000000E+00   6.026423060E+03   1.322889206E+01   1.322889206E+01   3.913940699E+00   7.837527963E+00
  -7.135530720E+05   3.981071706E+00   0.000000000E+00   6.057411870E+03   1.321672859E+01   1.321672859E+01   3.921618344E+00   7.852929541E+00
  -7.115873610E+05   3.981071706E+00   0.000000000E+00   6.088560028E+03   1.320457024E+01   1.320457024E+01   3.929311050E+00   7.868361385E+00
  -7.096216501E+05   3.981071706E+00   0.000000000E+00   6.119868356E+03   1.319241710E+01   1.319241710E+01   3.937018845E+00   7.883823554E+00
  -7.076559391E+05   3.981071706E+00   0.000000000E+00   6.151337675E+03   1.318026926E+01   1.318026926E+01   3.944741761E+00   7.899316108E+00
  -7.056902282E+05   3.981071706E+00   0.000000000E+00   6.182968815E+03   1.316812682E+01   1.316812682E+01   3.952479826E+00   7.914839106E+00
  -7.037245173E+05   3.981071706E+00   0.000000000E+00   6.214762607E+03   1.315598985E+01   1.315598985E+01   3.960233070E+00   7.930392609E+00
  -7.017588063E+05   3.981071706E+00   0.000000000E+00   6.246719888E+03   1.314385846E+01   1.314385846E+01   3.968001522E+00   7.945976676E+00
  -6.997930954E+05   3.981071706E+00   0.000000000E+00   6.278841498E+03   1.313173272E+01   1.313173272E+01   3.975785214E+00   7.961591367E+00
  -6.978273844E+05   3.981071706E+00   0.000000000E+00   6.311128283E+03   1.311961275E+01   1.311961275E+01   3.983584174E+00   7.977236743E+00
  -6.958616735E+05   3.981071706E+00   0.000000000E+00   6.343581091E+03   1.310749861E+01   1.310749861E+01   3.991398433E+00   7.992912864E+00
  -6.938959626E+05   3.981071706E+00   0.000000000E+00   6.376200777E+03   1.309539041E+01   1.309539041E+01   3.999228020E+00   8.008619790E+00
  -6.919302516E+05   3.981071706E+00   0.000000000E+00   6.408988198E+03   1.308328824E+01   1.308328824E+01   4.007072966E+00   8.024357582E+00
  -6.899645407E+05   3.981071706E+00   0.000000000E+00   6.441944217E+03   1.307119218E+01   1.307119218E+01   4.014933300E+00   8.040126300E+00
  -6.879988297E+05   3.981071706E+00   0.000000000E+00   6.475069701E+03   1.305910234E+01   1.305910234E+01   4.022809054E+00   8.055926006E+00
  -6.860331188E+05   3.981071706E+00   0.000000000E+00   6.508365522E+03   1.304701880E+01   1.304701880E+01   4.030700257E+00   8.071756759E+00
  -6.840674078E+05   3.981071706E+00   0.000000000E+00   6.541832555E+03   1.303494166E+01   1.303494166E+01   4.038606939E+00   8.087618622E+00
  -6.821016969E+05   3.981071706E+00   0.000000000E+00   6.575471680E+03   1.302287101E+01   1.302287101E+01   4.046529131E+00   8.103511655E+00
  -6.801359860E+05   3.981071706E+00   0.000000000E+00   6.609283784E+03   1.301080694E+01   1.301080694E+01   4.054466864E+00   8.119435919E+00
  -6.781702750E+05   3.981071706E+00   0.000000000E+00   6.643269754E+03   1.299874954E+01   1.299874954E+01   4.062420167E+00   8.135391477E+00
  -6.762045641E+05   3.981071706E+00   0.000000000E+00   6.677430485E+03   1.298669892E+01   1.298669892E+01   4.070389071E+00   8.151378388E+00
  -6.742388531E+05   3.981071706E+00   0.000000000E+00   6.711766877E+03   1.297465516E+01   1.297465516E+01   4.078373608E+00   8.167396716E+00
  -6.722731422E+05   3.981071706E+00   0.000000000E+00   6.746279831E+03   1.296261837E+01   1.296261837E+01   4.086373807E+00   8.183446521E+00
  -6.703074312E+05   3.981071706E+00   0.000000000E+00   6.780970257E+03   1.295058862E+01   1.295058862E+01   4.094389699E+00   8.199527866E+00
  -6.683417203E+05   3.981071706E+00   0.000000000E+00   6.815839066E+03   1.293856603E+01   1.293856603E+01   4.102421316E+00   8.215640813E+00
  -6.663760094E+05   3.981071706E+00   0.000000000E+00   6.850887176E+03   1.292655068E+01   1.292655068E+01   4.110468687E+00   8.231785423E+00
  -6.644102984E+05   3.981071706E+00   0.000000000E+00   6.886115509E+03   1.291454266E+01   1.291454266E+01   4.118531844E+00   8.247961759E+00
  -6.624445875E+05   3.981071706E+00   0.000000000E+00   6.921524991E+03   1.290254209E+01   1.290254209E+01   4.126610818E+00   8.264169884E+00
  -6.604788765E+05   3.981071706E+00   0.000000000E+00   6.957116554E+03   1.289054904E+01   1.289054904E+01   4.134705640E+00   8.280409859E+00
  -6.585131656E+05   3.981071706E+00   0.000000000E+00   6.992891135E+03   1.287856363E+01   1.287856363E+01   4.142816341E+00   8.296681747E+00
  -6.565474547E+05   3.981071706E+00   0.000000000E+00   7.028849675E+03   1.286658594E+01   1.286658594E+01   4.150942952E+00   8.312985611E+00
  -6.545817437E+05   3.981071706E+00   0.000000000E+00   7.064993118E+03   1.285461607E+01   1.285461607E+01   4.159085504E+00   8.329321514E+00
  -6.526160328E+05   3.981071706E+00   0.000000000E+00   7.101322417E+03   1.284265412E+01   1.284265412E+01   4.167244029E+00   8.345689519E+00
  -6.506503218E+05   3.981071706E+00   0.000000000E+00   7.137838527E+03   1.283070018E+01   1.283070018E+01   4.175418557E+00   8.362089689E+00
  -6.486846109E+05   3.981071706E+00   0.000000000E+00   7.174542409E+03   1.281875436E+01   1.281875436E+01   4.183609121E+00   8.378522087E+00
  -6.467188999E+05   3.981071706E+00   0.000000000E+00   7.211435027E+03   1.280681676E+01   1.280681676E+01   4.191815752E+00   8.394986776E+00
  -6.447531890E+05   3.981071706E+00   0.000000000E+00   7.248517354E+03   1.279488746E+01   1.279488746E+01   4.200038481E+00   8.411483820E+00
  -6.427874781E+05   3.981071706E+00   0.000000000E+00   7.285790363E+03   1.278296657E+01   1.278296657E+01   4.208277339E+00   8.428013283E+00
  -6.408217671E+05   3.981071706E+00   0.000000000E+00   7.323255036E+03   1.277105419E+01   1.277105419E+01   4.216532360E+00   8.444575227E+00
  -6.388560562E+05   3.981071706E+00   0.000000000E+00   7.360912358E+03   1.275915041E+01   1.275915041E+01   4.224803573E+00   8.461169718E+00
  -6.368903452E+05   3.981071706E+00   0.000000000E+00   7.398763320E+03   1.274725535E+01   1.274725535E+01   4.233091011E+00   8.477796819E+00
  -6.349246343E+05   3.981071706E+00   0.000000000E+00   7.436808918E+03   1.273536908E+01   1.273536908E+01   4.241394706E+00   8.494456593E+00
  -6.329589234E+05   3.981071706E+00   0.000000000E+00   7.475050152E+03   1.272349173E+01   1.272349173E+01   4.249714690E+00   8.511149106E+00
  -6.309932124E+05   3.981071706E+00   0.000000000E+00   7.513488028E+03   1.271162337E+01   1.271162337E+01   4.258050994E+00   8.527874422E+00
  -6.290275015E+05   3.981071706E+00   0.000000000E+00   7.552123558E+03   1.269976413E+01   1.269976413E+01   4.266403651E+00   8.544632604E+00
  -6.270617905E+05   3.981071706E+00   0.000000000E+00   7.590957758E+03   1.268791409E+01   1.268791409E+01   4.274772693E+00   8.561423719E+00
  -6.250960796E+05   3.981071706E+00   0.000000000E+00   7.629991649E+03   1.267607336E+01   1.267607336E+01   4.283158151E+00   8.578247829E+00
  -6.231303686E+05   3.981071706E+00   0.000000000E+00   7.669226259E+03   1.266424203E+01   1.266424203E+01   4.291560059E+00   8.595105001E+00
  -6.211646577E+05   3.981071706E+00   0.000000000E+00   7.708662619E+03   1.265242022E+01   1.265242022E+01   4.299978447E+00   8.611995298E+00
  -6.191989468E+05   3.981071706E+00   0.000000000E+00   7.748301767E+03   1.264060802E+01   1.264060802E+01   4.308413350E+00   8.628918787E+00
