! Initial radius: 1.7740E+03 AU
! Number of timesteps:    1321
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.022613224E+05   1.773950230E+03   0.000000000E+00   3.698073068E+03   1.447623970E+01   1.447623970E+01   3.184538570E+00   6.485924064E+00
  -9.002956115E+05   1.773950230E+03   0.000000000E+00   3.717060967E+03   1.446498199E+01   1.446498199E+01   3.190531743E+00   6.498587640E+00
  -8.983299005E+05   1.773950230E+03   0.000000000E+00   3.736146361E+03   1.445372030E+01   1.445372030E+01   3.196536195E+00   6.511275942E+00
  -8.963641896E+05   1.773950230E+03   0.000000000E+00   3.755329749E+03   1.444245469E+01   1.444245469E+01   3.202551947E+00   6.523989017E+00
  -8.943984786E+05   1.773950230E+03   0.000000000E+00   3.774611635E+03   1.443118525E+01   1.443118525E+01   3.208579020E+00   6.536726913E+00
  -8.924327677E+05   1.773950230E+03   0.000000000E+00   3.793992524E+03   1.441991207E+01   1.441991207E+01   3.214617436E+00   6.549489681E+00
  -8.904670568E+05   1.773950230E+03   0.000000000E+00   3.813472926E+03   1.440863522E+01   1.440863522E+01   3.220667216E+00   6.562277367E+00
  -8.885013458E+05   1.773950230E+03   0.000000000E+00   3.833053350E+03   1.439735479E+01   1.439735479E+01   3.226728381E+00   6.575090020E+00
  -8.865356349E+05   1.773950230E+03   0.000000000E+00   3.852734311E+03   1.438607086E+01   1.438607086E+01   3.232800954E+00   6.587927690E+00
  -8.845699239E+05   1.773950230E+03   0.000000000E+00   3.872516324E+03   1.437478351E+01   1.437478351E+01   3.238884954E+00   6.600790425E+00
  -8.826042130E+05   1.773950230E+03   0.000000000E+00   3.892399909E+03   1.436349283E+01   1.436349283E+01   3.244980405E+00   6.613678275E+00
  -8.806385021E+05   1.773950230E+03   0.000000000E+00   3.912385587E+03   1.435219891E+01   1.435219891E+01   3.251087327E+00   6.626591287E+00
  -8.786727911E+05   1.773950230E+03   0.000000000E+00   3.932473882E+03   1.434090182E+01   1.434090182E+01   3.257205742E+00   6.639529512E+00
  -8.767070802E+05   1.773950230E+03   0.000000000E+00   3.952665321E+03   1.432960165E+01   1.432960165E+01   3.263335671E+00   6.652492998E+00
  -8.747413692E+05   1.773950230E+03   0.000000000E+00   3.972960435E+03   1.431829849E+01   1.431829849E+01   3.269477137E+00   6.665481795E+00
  -8.727756583E+05   1.773950230E+03   0.000000000E+00   3.993359754E+03   1.430699244E+01   1.430699244E+01   3.275630161E+00   6.678495952E+00
  -8.708099473E+05   1.773950230E+03   0.000000000E+00   4.013863814E+03   1.429568356E+01   1.429568356E+01   3.281794764E+00   6.691535519E+00
  -8.688442364E+05   1.773950230E+03   0.000000000E+00   4.034473153E+03   1.428437197E+01   1.428437197E+01   3.287970969E+00   6.704600546E+00
  -8.668785255E+05   1.773950230E+03   0.000000000E+00   4.055188311E+03   1.427305773E+01   1.427305773E+01   3.294158797E+00   6.717691081E+00
  -8.649128145E+05   1.773950230E+03   0.000000000E+00   4.076009833E+03   1.426174095E+01   1.426174095E+01   3.300358271E+00   6.730807176E+00
  -8.629471036E+05   1.773950230E+03   0.000000000E+00   4.096938263E+03   1.425042172E+01   1.425042172E+01   3.306569412E+00   6.743948879E+00
  -8.609813926E+05   1.773950230E+03   0.000000000E+00   4.117974151E+03   1.423910012E+01   1.423910012E+01   3.312792242E+00   6.757116241E+00
  -8.590156817E+05   1.773950230E+03   0.000000000E+00   4.139118049E+03   1.422777625E+01   1.422777625E+01   3.319026783E+00   6.770309312E+00
  -8.570499707E+05   1.773950230E+03   0.000000000E+00   4.160370510E+03   1.421645020E+01   1.421645020E+01   3.325273057E+00   6.783528142E+00
  -8.550842598E+05   1.773950230E+03   0.000000000E+00   4.181732094E+03   1.420512207E+01   1.420512207E+01   3.331531087E+00   6.796772781E+00
  -8.531185489E+05   1.773950230E+03   0.000000000E+00   4.203203359E+03   1.419379194E+01   1.419379194E+01   3.337800893E+00   6.810043280E+00
  -8.511528379E+05   1.773950230E+03   0.000000000E+00   4.224784869E+03   1.418245992E+01   1.418245992E+01   3.344082500E+00   6.823339689E+00
  -8.491871270E+05   1.773950230E+03   0.000000000E+00   4.246477191E+03   1.417112609E+01   1.417112609E+01   3.350375928E+00   6.836662060E+00
  -8.472214160E+05   1.773950230E+03   0.000000000E+00   4.268280892E+03   1.415979056E+01   1.415979056E+01   3.356681200E+00   6.850010441E+00
  -8.452557051E+05   1.773950230E+03   0.000000000E+00   4.290196545E+03   1.414845342E+01   1.414845342E+01   3.362998338E+00   6.863384885E+00
  -8.432899942E+05   1.773950230E+03   0.000000000E+00   4.312224726E+03   1.413711477E+01   1.413711477E+01   3.369327365E+00   6.876785443E+00
  -8.413242832E+05   1.773950230E+03   0.000000000E+00   4.334366010E+03   1.412577471E+01   1.412577471E+01   3.375668303E+00   6.890212164E+00
  -8.393585723E+05   1.773950230E+03   0.000000000E+00   4.356620980E+03   1.411443333E+01   1.411443333E+01   3.382021174E+00   6.903665101E+00
  -8.373928613E+05   1.773950230E+03   0.000000000E+00   4.378990219E+03   1.410309074E+01   1.410309074E+01   3.388386001E+00   6.917144304E+00
  -8.354271504E+05   1.773950230E+03   0.000000000E+00   4.401474314E+03   1.409174703E+01   1.409174703E+01   3.394762806E+00   6.930649825E+00
  -8.334614394E+05   1.773950230E+03   0.000000000E+00   4.424073854E+03   1.408040232E+01   1.408040232E+01   3.401151613E+00   6.944181715E+00
  -8.314957285E+05   1.773950230E+03   0.000000000E+00   4.446789433E+03   1.406905669E+01   1.406905669E+01   3.407552443E+00   6.957740026E+00
  -8.295300176E+05   1.773950230E+03   0.000000000E+00   4.469621645E+03   1.405771025E+01   1.405771025E+01   3.413965318E+00   6.971324809E+00
  -8.275643066E+05   1.773950230E+03   0.000000000E+00   4.492571090E+03   1.404636312E+01   1.404636312E+01   3.420390263E+00   6.984936115E+00
  -8.255985957E+05   1.773950230E+03   0.000000000E+00   4.515638370E+03   1.403501538E+01   1.403501538E+01   3.426827299E+00   6.998573998E+00
  -8.236328847E+05   1.773950230E+03   0.000000000E+00   4.538824090E+03   1.402366714E+01   1.402366714E+01   3.433276450E+00   7.012238508E+00
  -8.216671738E+05   1.773950230E+03   0.000000000E+00   4.562128858E+03   1.401231852E+01   1.401231852E+01   3.439737737E+00   7.025929697E+00
  -8.197014628E+05   1.773950230E+03   0.000000000E+00   4.585553286E+03   1.400096961E+01   1.400096961E+01   3.446211184E+00   7.039647619E+00
  -8.177357519E+05   1.773950230E+03   0.000000000E+00   4.609097986E+03   1.398962052E+01   1.398962052E+01   3.452696815E+00   7.053392324E+00
  -8.157700410E+05   1.773950230E+03   0.000000000E+00   4.632763578E+03   1.397827137E+01   1.397827137E+01   3.459194650E+00   7.067163865E+00
  -8.138043300E+05   1.773950230E+03   0.000000000E+00   4.656550682E+03   1.396692226E+01   1.396692226E+01   3.465704715E+00   7.080962295E+00
  -8.118386191E+05   1.773950230E+03   0.000000000E+00   4.680459922E+03   1.395557329E+01   1.395557329E+01   3.472227031E+00   7.094787665E+00
  -8.098729081E+05   1.773950230E+03   0.000000000E+00   4.704491924E+03   1.394422459E+01   1.394422459E+01   3.478761622E+00   7.108640030E+00
  -8.079071972E+05   1.773950230E+03   0.000000000E+00   4.728647320E+03   1.393287626E+01   1.393287626E+01   3.485308511E+00   7.122519440E+00
  -8.059414863E+05   1.773950230E+03   0.000000000E+00   4.752926743E+03   1.392152841E+01   1.392152841E+01   3.491867720E+00   7.136425950E+00
  -8.039757753E+05   1.773950230E+03   0.000000000E+00   4.777330829E+03   1.391018115E+01   1.391018115E+01   3.498439274E+00   7.150359612E+00
  -8.020100644E+05   1.773950230E+03   0.000000000E+00   4.801860219E+03   1.389883461E+01   1.389883461E+01   3.505023195E+00   7.164320479E+00
  -8.000443534E+05   1.773950230E+03   0.000000000E+00   4.826515556E+03   1.388748888E+01   1.388748888E+01   3.511619507E+00   7.178308604E+00
  -7.980786425E+05   1.773950230E+03   0.000000000E+00   4.851297487E+03   1.387614410E+01   1.387614410E+01   3.518228233E+00   7.192324041E+00
  -7.961129315E+05   1.773950230E+03   0.000000000E+00   4.876206662E+03   1.386480037E+01   1.386480037E+01   3.524849396E+00   7.206366842E+00
  -7.941472206E+05   1.773950230E+03   0.000000000E+00   4.901243734E+03   1.385345781E+01   1.385345781E+01   3.531483020E+00   7.220437062E+00
  -7.921815097E+05   1.773950230E+03   0.000000000E+00   4.926409359E+03   1.384211654E+01   1.384211654E+01   3.538129129E+00   7.234534753E+00
  -7.902157987E+05   1.773950230E+03   0.000000000E+00   4.951704199E+03   1.383077667E+01   1.383077667E+01   3.544787745E+00   7.248659969E+00
  -7.882500878E+05   1.773950230E+03   0.000000000E+00   4.977128915E+03   1.381943833E+01   1.381943833E+01   3.551458892E+00   7.262812765E+00
  -7.862843768E+05   1.773950230E+03   0.000000000E+00   5.002684176E+03   1.380810164E+01   1.380810164E+01   3.558142594E+00   7.276993193E+00
  -7.843186659E+05   1.773950230E+03   0.000000000E+00   5.028370652E+03   1.379676671E+01   1.379676671E+01   3.564838874E+00   7.291201308E+00
  -7.823529549E+05   1.773950230E+03   0.000000000E+00   5.054189016E+03   1.378543367E+01   1.378543367E+01   3.571547757E+00   7.305437165E+00
  -7.803872440E+05   1.773950230E+03   0.000000000E+00   5.080139945E+03   1.377410264E+01   1.377410264E+01   3.578269265E+00   7.319700816E+00
  -7.784215331E+05   1.773950230E+03   0.000000000E+00   5.106224120E+03   1.376277374E+01   1.376277374E+01   3.585003423E+00   7.333992317E+00
  -7.764558221E+05   1.773950230E+03   0.000000000E+00   5.132442225E+03   1.375144711E+01   1.375144711E+01   3.591750255E+00   7.348311721E+00
  -7.744901112E+05   1.773950230E+03   0.000000000E+00   5.158794948E+03   1.374012285E+01   1.374012285E+01   3.598509784E+00   7.362659084E+00
  -7.725244002E+05   1.773950230E+03   0.000000000E+00   5.185282981E+03   1.372880111E+01   1.372880111E+01   3.605282034E+00   7.377034459E+00
  -7.705586893E+05   1.773950230E+03   0.000000000E+00   5.211907017E+03   1.371748200E+01   1.371748200E+01   3.612067029E+00   7.391437902E+00
  -7.685929784E+05   1.773950230E+03   0.000000000E+00   5.238667755E+03   1.370616565E+01   1.370616565E+01   3.618864793E+00   7.405869467E+00
  -7.666272674E+05   1.773950230E+03   0.000000000E+00   5.265565897E+03   1.369485220E+01   1.369485220E+01   3.625675350E+00   7.420329210E+00
  -7.646615565E+05   1.773950230E+03   0.000000000E+00   5.292602149E+03   1.368354176E+01   1.368354176E+01   3.632498724E+00   7.434817185E+00
  -7.626958455E+05   1.773950230E+03   0.000000000E+00   5.319777220E+03   1.367223448E+01   1.367223448E+01   3.639334940E+00   7.449333447E+00
  -7.607301346E+05   1.773950230E+03   0.000000000E+00   5.347091822E+03   1.366093049E+01   1.366093049E+01   3.646184021E+00   7.463878051E+00
  -7.587644236E+05   1.773950230E+03   0.000000000E+00   5.374546672E+03   1.364962991E+01   1.364962991E+01   3.653045992E+00   7.478451054E+00
  -7.567987127E+05   1.773950230E+03   0.000000000E+00   5.402142489E+03   1.363833288E+01   1.363833288E+01   3.659920877E+00   7.493052510E+00
  -7.548330018E+05   1.773950230E+03   0.000000000E+00   5.429879999E+03   1.362703953E+01   1.362703953E+01   3.666808700E+00   7.507682474E+00
  -7.528672908E+05   1.773950230E+03   0.000000000E+00   5.457759928E+03   1.361575000E+01   1.361575000E+01   3.673709486E+00   7.522341004E+00
  -7.509015799E+05   1.773950230E+03   0.000000000E+00   5.485783008E+03   1.360446442E+01   1.360446442E+01   3.680623258E+00   7.537028153E+00
  -7.489358689E+05   1.773950230E+03   0.000000000E+00   5.513949973E+03   1.359318293E+01   1.359318293E+01   3.687550042E+00   7.551743979E+00
  -7.469701580E+05   1.773950230E+03   0.000000000E+00   5.542261562E+03   1.358190568E+01   1.358190568E+01   3.694489863E+00   7.566488538E+00
  -7.450044470E+05   1.773950230E+03   0.000000000E+00   5.570718519E+03   1.357063278E+01   1.357063278E+01   3.701442743E+00   7.581261884E+00
  -7.430387361E+05   1.773950230E+03   0.000000000E+00   5.599321588E+03   1.355936440E+01   1.355936440E+01   3.708408709E+00   7.596064075E+00
  -7.410730252E+05   1.773950230E+03   0.000000000E+00   5.628071522E+03   1.354810066E+01   1.354810066E+01   3.715387784E+00   7.610895167E+00
  -7.391073142E+05   1.773950230E+03   0.000000000E+00   5.656969073E+03   1.353684172E+01   1.353684172E+01   3.722379993E+00   7.625755216E+00
  -7.371416033E+05   1.773950230E+03   0.000000000E+00   5.686014999E+03   1.352558770E+01   1.352558770E+01   3.729385362E+00   7.640644279E+00
  -7.351758923E+05   1.773950230E+03   0.000000000E+00   5.715210063E+03   1.351433876E+01   1.351433876E+01   3.736403914E+00   7.655562412E+00
  -7.332101814E+05   1.773950230E+03   0.000000000E+00   5.744555031E+03   1.350309504E+01   1.350309504E+01   3.743435676E+00   7.670509673E+00
  -7.312444705E+05   1.773950230E+03   0.000000000E+00   5.774050671E+03   1.349185668E+01   1.349185668E+01   3.750480670E+00   7.685486117E+00
  -7.292787595E+05   1.773950230E+03   0.000000000E+00   5.803697757E+03   1.348062384E+01   1.348062384E+01   3.757538923E+00   7.700491803E+00
  -7.273130486E+05   1.773950230E+03   0.000000000E+00   5.833497068E+03   1.346939665E+01   1.346939665E+01   3.764610459E+00   7.715526787E+00
  -7.253473376E+05   1.773950230E+03   0.000000000E+00   5.863449385E+03   1.345817527E+01   1.345817527E+01   3.771695304E+00   7.730591126E+00
  -7.233816267E+05   1.773950230E+03   0.000000000E+00   5.893555492E+03   1.344695985E+01   1.344695985E+01   3.778793482E+00   7.745684878E+00
  -7.214159157E+05   1.773950230E+03   0.000000000E+00   5.923816181E+03   1.343575054E+01   1.343575054E+01   3.785905019E+00   7.760808100E+00
  -7.194502048E+05   1.773950230E+03   0.000000000E+00   5.954232244E+03   1.342428539E+01   1.342428539E+01   3.793029939E+00   7.775960850E+00
  -7.174844939E+05   1.773950230E+03   0.000000000E+00   5.984804480E+03   1.341254804E+01   1.341254804E+01   3.800168268E+00   7.791143185E+00
  -7.155187829E+05   1.773950230E+03   0.000000000E+00   6.015533690E+03   1.340081412E+01   1.340081412E+01   3.807320031E+00   7.806355163E+00
  -7.135530720E+05   1.773950230E+03   0.000000000E+00   6.046420681E+03   1.338908371E+01   1.338908371E+01   3.814485253E+00   7.821596842E+00
  -7.115873610E+05   1.773950230E+03   0.000000000E+00   6.077466262E+03   1.337735688E+01   1.337735688E+01   3.821663960E+00   7.836868280E+00
  -7.096216501E+05   1.773950230E+03   0.000000000E+00   6.108671248E+03   1.336563371E+01   1.336563371E+01   3.828856177E+00   7.852169535E+00
  -7.076559391E+05   1.773950230E+03   0.000000000E+00   6.140036456E+03   1.335391427E+01   1.335391427E+01   3.836061930E+00   7.867500665E+00
  -7.056902282E+05   1.773950230E+03   0.000000000E+00   6.171562711E+03   1.334219864E+01   1.334219864E+01   3.843281243E+00   7.882861729E+00
  -7.037245173E+05   1.773950230E+03   0.000000000E+00   6.203250839E+03   1.333048690E+01   1.333048690E+01   3.850514143E+00   7.898252785E+00
  -7.017588063E+05   1.773950230E+03   0.000000000E+00   6.235101670E+03   1.331877912E+01   1.331877912E+01   3.857760655E+00   7.913673891E+00
  -6.997930954E+05   1.773950230E+03   0.000000000E+00   6.267116041E+03   1.330707538E+01   1.330707538E+01   3.865020804E+00   7.929125107E+00
  -6.978273844E+05   1.773950230E+03   0.000000000E+00   6.299294791E+03   1.329537575E+01   1.329537575E+01   3.872294617E+00   7.944606491E+00
  -6.958616735E+05   1.773950230E+03   0.000000000E+00   6.331638764E+03   1.328368031E+01   1.328368031E+01   3.879582119E+00   7.960118101E+00
  -6.938959626E+05   1.773950230E+03   0.000000000E+00   6.364148808E+03   1.327198915E+01   1.327198915E+01   3.886883336E+00   7.975659998E+00
  -6.919302516E+05   1.773950230E+03   0.000000000E+00   6.396825776E+03   1.326030233E+01   1.326030233E+01   3.894198293E+00   7.991232240E+00
  -6.899645407E+05   1.773950230E+03   0.000000000E+00   6.429670526E+03   1.324861993E+01   1.324861993E+01   3.901527017E+00   8.006834886E+00
  -6.879988297E+05   1.773950230E+03   0.000000000E+00   6.462683918E+03   1.323694203E+01   1.323694203E+01   3.908869533E+00   8.022467996E+00
  -6.860331188E+05   1.773950230E+03   0.000000000E+00   6.495866819E+03   1.322526871E+01   1.322526871E+01   3.916225867E+00   8.038131628E+00
  -6.840674078E+05   1.773950230E+03   0.000000000E+00   6.529220098E+03   1.321360006E+01   1.321360006E+01   3.923596046E+00   8.053825844E+00
  -6.821016969E+05   1.773950230E+03   0.000000000E+00   6.562744631E+03   1.320193613E+01   1.320193613E+01   3.930980095E+00   8.069550702E+00
  -6.801359860E+05   1.773950230E+03   0.000000000E+00   6.596441298E+03   1.319027703E+01   1.319027703E+01   3.938378041E+00   8.085306263E+00
  -6.781702750E+05   1.773950230E+03   0.000000000E+00   6.630310981E+03   1.317862281E+01   1.317862281E+01   3.945789909E+00   8.101092586E+00
  -6.762045641E+05   1.773950230E+03   0.000000000E+00   6.664354569E+03   1.316697358E+01   1.316697358E+01   3.953215726E+00   8.116909731E+00
  -6.742388531E+05   1.773950230E+03   0.000000000E+00   6.698572955E+03   1.315532939E+01   1.315532939E+01   3.960655518E+00   8.132757759E+00
  -6.722731422E+05   1.773950230E+03   0.000000000E+00   6.732967037E+03   1.314369034E+01   1.314369034E+01   3.968109312E+00   8.148636729E+00
  -6.703074312E+05   1.773950230E+03   0.000000000E+00   6.767537717E+03   1.313205650E+01   1.313205650E+01   3.975577133E+00   8.164546703E+00
  -6.683417203E+05   1.773950230E+03   0.000000000E+00   6.802285901E+03   1.312042795E+01   1.312042795E+01   3.983059008E+00   8.180487740E+00
  -6.663760094E+05   1.773950230E+03   0.000000000E+00   6.837212502E+03   1.310880478E+01   1.310880478E+01   3.990554964E+00   8.196459902E+00
  -6.644102984E+05   1.773950230E+03   0.000000000E+00   6.872318434E+03   1.309718706E+01   1.309718706E+01   3.998065027E+00   8.212463249E+00
  -6.624445875E+05   1.773950230E+03   0.000000000E+00   6.907604619E+03   1.308557488E+01   1.308557488E+01   4.005589224E+00   8.228497842E+00
  -6.604788765E+05   1.773950230E+03   0.000000000E+00   6.943071982E+03   1.307396831E+01   1.307396831E+01   4.013127581E+00   8.244563742E+00
  -6.585131656E+05   1.773950230E+03   0.000000000E+00   6.978721454E+03   1.306236745E+01   1.306236745E+01   4.020680125E+00   8.260661011E+00
  -6.565474547E+05   1.773950230E+03   0.000000000E+00   7.014553969E+03   1.305077236E+01   1.305077236E+01   4.028246882E+00   8.276789709E+00
  -6.545817437E+05   1.773950230E+03   0.000000000E+00   7.050570468E+03   1.303918313E+01   1.303918313E+01   4.035827880E+00   8.292949897E+00
  -6.526160328E+05   1.773950230E+03   0.000000000E+00   7.086771895E+03   1.302759985E+01   1.302759985E+01   4.043423145E+00   8.309141638E+00
  -6.506503218E+05   1.773950230E+03   0.000000000E+00   7.123159199E+03   1.301602259E+01   1.301602259E+01   4.051032704E+00   8.325364993E+00
  -6.486846109E+05   1.773950230E+03   0.000000000E+00   7.159733336E+03   1.300445144E+01   1.300445144E+01   4.058656583E+00   8.341620023E+00
  -6.467188999E+05   1.773950230E+03   0.000000000E+00   7.196495264E+03   1.299288648E+01   1.299288648E+01   4.066294811E+00   8.357906791E+00
  -6.447531890E+05   1.773950230E+03   0.000000000E+00   7.233445947E+03   1.298132780E+01   1.298132780E+01   4.073947413E+00   8.374225359E+00
  -6.427874781E+05   1.773950230E+03   0.000000000E+00   7.270586355E+03   1.296977548E+01   1.296977548E+01   4.081614418E+00   8.390575788E+00
  -6.408217671E+05   1.773950230E+03   0.000000000E+00   7.307917462E+03   1.295822959E+01   1.295822959E+01   4.089295851E+00   8.406958140E+00
  -6.388560562E+05   1.773950230E+03   0.000000000E+00   7.345440247E+03   1.294669024E+01   1.294669024E+01   4.096991740E+00   8.423372479E+00
  -6.368903452E+05   1.773950230E+03   0.000000000E+00   7.383155694E+03   1.293515749E+01   1.293515749E+01   4.104702113E+00   8.439818866E+00
  -6.349246343E+05   1.773950230E+03   0.000000000E+00   7.421064793E+03   1.292363143E+01   1.292363143E+01   4.112426997E+00   8.456297364E+00
  -6.329589234E+05   1.773950230E+03   0.000000000E+00   7.459168537E+03   1.291211215E+01   1.291211215E+01   4.120166418E+00   8.472808036E+00
  -6.309932124E+05   1.773950230E+03   0.000000000E+00   7.497467927E+03   1.290059974E+01   1.290059974E+01   4.127920404E+00   8.489350945E+00
  -6.290275015E+05   1.773950230E+03   0.000000000E+00   7.535963966E+03   1.288909427E+01   1.288909427E+01   4.135688984E+00   8.505926153E+00
  -6.270617905E+05   1.773950230E+03   0.000000000E+00   7.574657665E+03   1.287759583E+01   1.287759583E+01   4.143472183E+00   8.522533724E+00
  -6.250960796E+05   1.773950230E+03   0.000000000E+00   7.613550037E+03   1.286610452E+01   1.286610452E+01   4.151270030E+00   8.539173721E+00
  -6.231303686E+05   1.773950230E+03   0.000000000E+00   7.652642105E+03   1.285462040E+01   1.285462040E+01   4.159082553E+00   8.555846206E+00
  -6.211646577E+05   1.773950230E+03   0.000000000E+00   7.691934892E+03   1.284314358E+01   1.284314358E+01   4.166909778E+00   8.572551245E+00
  -6.191989468E+05   1.773950230E+03   0.000000000E+00   7.731429429E+03   1.283167413E+01   1.283167413E+01   4.174751733E+00   8.589288899E+00
