! Initial radius: 1.0515E+03 AU
! Number of timesteps:    1243
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.573012288E+05   1.051523326E+03   0.000000000E+00   3.205868634E+03   1.474609678E+01   1.474609678E+01   3.043483832E+00   6.147047545E+00
  -9.553355179E+05   1.051523326E+03   0.000000000E+00   3.222345180E+03   1.473476222E+01   1.473476222E+01   3.049312179E+00   6.159082985E+00
  -9.533698069E+05   1.051523326E+03   0.000000000E+00   3.238906408E+03   1.472342172E+01   1.472342172E+01   3.055151686E+00   6.171141990E+00
  -9.514040960E+05   1.051523326E+03   0.000000000E+00   3.255552753E+03   1.471207534E+01   1.471207534E+01   3.061002377E+00   6.183224605E+00
  -9.494383850E+05   1.051523326E+03   0.000000000E+00   3.272284651E+03   1.470072317E+01   1.470072317E+01   3.066864272E+00   6.195330877E+00
  -9.474726741E+05   1.051523326E+03   0.000000000E+00   3.289102543E+03   1.468936526E+01   1.468936526E+01   3.072737392E+00   6.207460852E+00
  -9.455069631E+05   1.051523326E+03   0.000000000E+00   3.306006870E+03   1.467800170E+01   1.467800170E+01   3.078621760E+00   6.219614577E+00
  -9.435412522E+05   1.051523326E+03   0.000000000E+00   3.322998077E+03   1.466663256E+01   1.466663256E+01   3.084517396E+00   6.231792098E+00
  -9.415755413E+05   1.051523326E+03   0.000000000E+00   3.340076610E+03   1.465525790E+01   1.465525790E+01   3.090424323E+00   6.243993461E+00
  -9.396098303E+05   1.051523326E+03   0.000000000E+00   3.357242918E+03   1.464387780E+01   1.464387780E+01   3.096342562E+00   6.256218714E+00
  -9.376441194E+05   1.051523326E+03   0.000000000E+00   3.374497452E+03   1.463249234E+01   1.463249234E+01   3.102272134E+00   6.268467903E+00
  -9.356784084E+05   1.051523326E+03   0.000000000E+00   3.391840666E+03   1.462110158E+01   1.462110158E+01   3.108213061E+00   6.280741074E+00
  -9.337126975E+05   1.051523326E+03   0.000000000E+00   3.409273015E+03   1.460970561E+01   1.460970561E+01   3.114165366E+00   6.293038276E+00
  -9.317469865E+05   1.051523326E+03   0.000000000E+00   3.426794958E+03   1.459830450E+01   1.459830450E+01   3.120129069E+00   6.305359554E+00
  -9.297812756E+05   1.051523326E+03   0.000000000E+00   3.444406955E+03   1.458689832E+01   1.458689832E+01   3.126104193E+00   6.317704957E+00
  -9.278155647E+05   1.051523326E+03   0.000000000E+00   3.462109468E+03   1.457548716E+01   1.457548716E+01   3.132090759E+00   6.330074531E+00
  -9.258498537E+05   1.051523326E+03   0.000000000E+00   3.479902964E+03   1.456407108E+01   1.456407108E+01   3.138088790E+00   6.342468324E+00
  -9.238841428E+05   1.051523326E+03   0.000000000E+00   3.497787909E+03   1.455265018E+01   1.455265018E+01   3.144098307E+00   6.354886383E+00
  -9.219184318E+05   1.051523326E+03   0.000000000E+00   3.515764773E+03   1.454122452E+01   1.454122452E+01   3.150119333E+00   6.367328755E+00
  -9.199527209E+05   1.051523326E+03   0.000000000E+00   3.533834030E+03   1.452979418E+01   1.452979418E+01   3.156151889E+00   6.379795489E+00
  -9.179870100E+05   1.051523326E+03   0.000000000E+00   3.551996153E+03   1.451835925E+01   1.451835925E+01   3.162195997E+00   6.392286631E+00
  -9.160212990E+05   1.051523326E+03   0.000000000E+00   3.570251621E+03   1.450691981E+01   1.450691981E+01   3.168251680E+00   6.404802230E+00
  -9.140555881E+05   1.051523326E+03   0.000000000E+00   3.588600913E+03   1.449547594E+01   1.449547594E+01   3.174318960E+00   6.417342334E+00
  -9.120898771E+05   1.051523326E+03   0.000000000E+00   3.607044510E+03   1.448402771E+01   1.448402771E+01   3.180397859E+00   6.429906990E+00
  -9.101241662E+05   1.051523326E+03   0.000000000E+00   3.625582899E+03   1.447257522E+01   1.447257522E+01   3.186488399E+00   6.442496247E+00
  -9.081584552E+05   1.051523326E+03   0.000000000E+00   3.644216565E+03   1.446111854E+01   1.446111854E+01   3.192590603E+00   6.455110153E+00
  -9.061927443E+05   1.051523326E+03   0.000000000E+00   3.662945999E+03   1.444965776E+01   1.444965776E+01   3.198704492E+00   6.467748755E+00
  -9.042270334E+05   1.051523326E+03   0.000000000E+00   3.681771693E+03   1.443819297E+01   1.443819297E+01   3.204830090E+00   6.480412104E+00
  -9.022613224E+05   1.051523326E+03   0.000000000E+00   3.700694141E+03   1.442672424E+01   1.442672424E+01   3.210967419E+00   6.493100245E+00
  -9.002956115E+05   1.051523326E+03   0.000000000E+00   3.719713842E+03   1.441525166E+01   1.441525166E+01   3.217116500E+00   6.505813230E+00
  -8.983299005E+05   1.051523326E+03   0.000000000E+00   3.738831293E+03   1.440377533E+01   1.440377533E+01   3.223277357E+00   6.518551105E+00
  -8.963641896E+05   1.051523326E+03   0.000000000E+00   3.758046999E+03   1.439229532E+01   1.439229532E+01   3.229450013E+00   6.531313920E+00
  -8.943984786E+05   1.051523326E+03   0.000000000E+00   3.777361464E+03   1.438081172E+01   1.438081172E+01   3.235634489E+00   6.544101724E+00
  -8.924327677E+05   1.051523326E+03   0.000000000E+00   3.796775196E+03   1.436932463E+01   1.436932463E+01   3.241830809E+00   6.556914565E+00
  -8.904670568E+05   1.051523326E+03   0.000000000E+00   3.816288704E+03   1.435783413E+01   1.435783413E+01   3.248038994E+00   6.569752493E+00
  -8.885013458E+05   1.051523326E+03   0.000000000E+00   3.835902502E+03   1.434634031E+01   1.434634031E+01   3.254259069E+00   6.582615557E+00
  -8.865356349E+05   1.051523326E+03   0.000000000E+00   3.855617105E+03   1.433484327E+01   1.433484327E+01   3.260491055E+00   6.595503805E+00
  -8.845699239E+05   1.051523326E+03   0.000000000E+00   3.875433031E+03   1.432334308E+01   1.432334308E+01   3.266734976E+00   6.608417288E+00
  -8.826042130E+05   1.051523326E+03   0.000000000E+00   3.895350801E+03   1.431183986E+01   1.431183986E+01   3.272990853E+00   6.621356054E+00
  -8.806385021E+05   1.051523326E+03   0.000000000E+00   3.915370939E+03   1.430033367E+01   1.430033367E+01   3.279258711E+00   6.634320153E+00
  -8.786727911E+05   1.051523326E+03   0.000000000E+00   3.935493969E+03   1.428882463E+01   1.428882463E+01   3.285538573E+00   6.647309635E+00
  -8.767070802E+05   1.051523326E+03   0.000000000E+00   3.955720422E+03   1.427731283E+01   1.427731283E+01   3.291830460E+00   6.660324549E+00
  -8.747413692E+05   1.051523326E+03   0.000000000E+00   3.976050829E+03   1.426579835E+01   1.426579835E+01   3.298134396E+00   6.673364946E+00
  -8.727756583E+05   1.051523326E+03   0.000000000E+00   3.996485724E+03   1.425428130E+01   1.425428130E+01   3.304450404E+00   6.686430874E+00
  -8.708099473E+05   1.051523326E+03   0.000000000E+00   4.017025643E+03   1.424276176E+01   1.424276176E+01   3.310778508E+00   6.699522385E+00
  -8.688442364E+05   1.051523326E+03   0.000000000E+00   4.037671128E+03   1.423123984E+01   1.423123984E+01   3.317118731E+00   6.712639528E+00
  -8.668785255E+05   1.051523326E+03   0.000000000E+00   4.058422720E+03   1.421971564E+01   1.421971564E+01   3.323471094E+00   6.725782353E+00
  -8.649128145E+05   1.051523326E+03   0.000000000E+00   4.079280964E+03   1.420818925E+01   1.420818925E+01   3.329835623E+00   6.738950911E+00
  -8.629471036E+05   1.051523326E+03   0.000000000E+00   4.100246410E+03   1.419666077E+01   1.419666077E+01   3.336212340E+00   6.752145251E+00
  -8.609813926E+05   1.051523326E+03   0.000000000E+00   4.121319607E+03   1.418513030E+01   1.418513030E+01   3.342601269E+00   6.765365426E+00
  -8.590156817E+05   1.051523326E+03   0.000000000E+00   4.142501110E+03   1.417359795E+01   1.417359795E+01   3.349002433E+00   6.778611484E+00
  -8.570499707E+05   1.051523326E+03   0.000000000E+00   4.163791475E+03   1.416206380E+01   1.416206380E+01   3.355415855E+00   6.791883477E+00
  -8.550842598E+05   1.051523326E+03   0.000000000E+00   4.185191262E+03   1.415052797E+01   1.415052797E+01   3.361841559E+00   6.805181456E+00
  -8.531185489E+05   1.051523326E+03   0.000000000E+00   4.206701033E+03   1.413899056E+01   1.413899056E+01   3.368279568E+00   6.818505471E+00
  -8.511528379E+05   1.051523326E+03   0.000000000E+00   4.228321353E+03   1.412745166E+01   1.412745166E+01   3.374729906E+00   6.831855573E+00
  -8.491871270E+05   1.051523326E+03   0.000000000E+00   4.250052791E+03   1.411591140E+01   1.411591140E+01   3.381192597E+00   6.845231814E+00
  -8.472214160E+05   1.051523326E+03   0.000000000E+00   4.271895917E+03   1.410436986E+01   1.410436986E+01   3.387667664E+00   6.858634245E+00
  -8.452557051E+05   1.051523326E+03   0.000000000E+00   4.293851306E+03   1.409282715E+01   1.409282715E+01   3.394155131E+00   6.872062916E+00
  -8.432899942E+05   1.051523326E+03   0.000000000E+00   4.315919535E+03   1.408128339E+01   1.408128339E+01   3.400655021E+00   6.885517880E+00
  -8.413242832E+05   1.051523326E+03   0.000000000E+00   4.338101183E+03   1.406973868E+01   1.406973868E+01   3.407167359E+00   6.898999187E+00
  -8.393585723E+05   1.051523326E+03   0.000000000E+00   4.360396834E+03   1.405819312E+01   1.405819312E+01   3.413692169E+00   6.912506890E+00
  -8.373928613E+05   1.051523326E+03   0.000000000E+00   4.382807073E+03   1.404664684E+01   1.404664684E+01   3.420229473E+00   6.926041040E+00
  -8.354271504E+05   1.051523326E+03   0.000000000E+00   4.405332490E+03   1.403509992E+01   1.403509992E+01   3.426779297E+00   6.939601689E+00
  -8.334614394E+05   1.051523326E+03   0.000000000E+00   4.427973676E+03   1.402355249E+01   1.402355249E+01   3.433341663E+00   6.953188888E+00
  -8.314957285E+05   1.051523326E+03   0.000000000E+00   4.450731226E+03   1.401200466E+01   1.401200466E+01   3.439916597E+00   6.966802690E+00
  -8.295300176E+05   1.051523326E+03   0.000000000E+00   4.473605738E+03   1.400045654E+01   1.400045654E+01   3.446504122E+00   6.980443147E+00
  -8.275643066E+05   1.051523326E+03   0.000000000E+00   4.496597814E+03   1.398890825E+01   1.398890825E+01   3.453104262E+00   6.994110311E+00
  -8.255985957E+05   1.051523326E+03   0.000000000E+00   4.519708057E+03   1.397735988E+01   1.397735988E+01   3.459717042E+00   7.007804234E+00
  -8.236328847E+05   1.051523326E+03   0.000000000E+00   4.542937076E+03   1.396581157E+01   1.396581157E+01   3.466342485E+00   7.021524968E+00
  -8.216671738E+05   1.051523326E+03   0.000000000E+00   4.566285480E+03   1.395426343E+01   1.395426343E+01   3.472980616E+00   7.035272567E+00
  -8.197014628E+05   1.051523326E+03   0.000000000E+00   4.589753883E+03   1.394271556E+01   1.394271556E+01   3.479631459E+00   7.049047083E+00
  -8.177357519E+05   1.051523326E+03   0.000000000E+00   4.613342901E+03   1.393116810E+01   1.393116810E+01   3.486295039E+00   7.062848568E+00
  -8.157700410E+05   1.051523326E+03   0.000000000E+00   4.637053155E+03   1.391962116E+01   1.391962116E+01   3.492971380E+00   7.076677075E+00
  -8.138043300E+05   1.051523326E+03   0.000000000E+00   4.660885268E+03   1.390807485E+01   1.390807485E+01   3.499660506E+00   7.090532657E+00
  -8.118386191E+05   1.051523326E+03   0.000000000E+00   4.684839867E+03   1.389652929E+01   1.389652929E+01   3.506362442E+00   7.104415368E+00
  -8.098729081E+05   1.051523326E+03   0.000000000E+00   4.708917579E+03   1.388498462E+01   1.388498462E+01   3.513077212E+00   7.118325259E+00
  -8.079071972E+05   1.051523326E+03   0.000000000E+00   4.733119039E+03   1.387344094E+01   1.387344094E+01   3.519804841E+00   7.132262385E+00
  -8.059414863E+05   1.051523326E+03   0.000000000E+00   4.757444882E+03   1.386189838E+01   1.386189838E+01   3.526545354E+00   7.146226799E+00
  -8.039757753E+05   1.051523326E+03   0.000000000E+00   4.781895748E+03   1.385035706E+01   1.385035706E+01   3.533298775E+00   7.160218555E+00
  -8.020100644E+05   1.051523326E+03   0.000000000E+00   4.806472279E+03   1.383881711E+01   1.383881711E+01   3.540065129E+00   7.174237705E+00
  -8.000443534E+05   1.051523326E+03   0.000000000E+00   4.831175121E+03   1.382727865E+01   1.382727865E+01   3.546844441E+00   7.188284303E+00
  -7.980786425E+05   1.051523326E+03   0.000000000E+00   4.856004923E+03   1.381574181E+01   1.381574181E+01   3.553636735E+00   7.202358404E+00
  -7.961129315E+05   1.051523326E+03   0.000000000E+00   4.880962337E+03   1.380420672E+01   1.380420672E+01   3.560442037E+00   7.216460060E+00
  -7.941472206E+05   1.051523326E+03   0.000000000E+00   4.906048020E+03   1.379267349E+01   1.379267349E+01   3.567260371E+00   7.230589327E+00
  -7.921815097E+05   1.051523326E+03   0.000000000E+00   4.931262631E+03   1.378114227E+01   1.378114227E+01   3.574091762E+00   7.244746257E+00
  -7.902157987E+05   1.051523326E+03   0.000000000E+00   4.956606833E+03   1.376961318E+01   1.376961318E+01   3.580936236E+00   7.258930906E+00
  -7.882500878E+05   1.051523326E+03   0.000000000E+00   4.982081290E+03   1.375808634E+01   1.375808634E+01   3.587793817E+00   7.273143327E+00
  -7.862843768E+05   1.051523326E+03   0.000000000E+00   5.007686674E+03   1.374656190E+01   1.374656190E+01   3.594664530E+00   7.287383575E+00
  -7.843186659E+05   1.051523326E+03   0.000000000E+00   5.033423656E+03   1.373503999E+01   1.373503999E+01   3.601548401E+00   7.301651704E+00
  -7.823529549E+05   1.051523326E+03   0.000000000E+00   5.059292913E+03   1.372352072E+01   1.372352072E+01   3.608445455E+00   7.315947769E+00
  -7.803872440E+05   1.051523326E+03   0.000000000E+00   5.085295126E+03   1.371200425E+01   1.371200425E+01   3.615355717E+00   7.330271825E+00
  -7.784215331E+05   1.051523326E+03   0.000000000E+00   5.111430976E+03   1.370049071E+01   1.370049071E+01   3.622279212E+00   7.344623926E+00
  -7.764558221E+05   1.051523326E+03   0.000000000E+00   5.137701152E+03   1.368898023E+01   1.368898023E+01   3.629215966E+00   7.359004127E+00
  -7.744901112E+05   1.051523326E+03   0.000000000E+00   5.164106343E+03   1.367747294E+01   1.367747294E+01   3.636166004E+00   7.373412484E+00
  -7.725244002E+05   1.051523326E+03   0.000000000E+00   5.190647243E+03   1.366596900E+01   1.366596900E+01   3.643129351E+00   7.387849051E+00
  -7.705586893E+05   1.051523326E+03   0.000000000E+00   5.217324551E+03   1.365446853E+01   1.365446853E+01   3.650106033E+00   7.402313884E+00
  -7.685929784E+05   1.051523326E+03   0.000000000E+00   5.244138966E+03   1.364297167E+01   1.364297167E+01   3.657096076E+00   7.416807038E+00
  -7.666272674E+05   1.051523326E+03   0.000000000E+00   5.271091193E+03   1.363147857E+01   1.363147857E+01   3.664099505E+00   7.431328568E+00
  -7.646615565E+05   1.051523326E+03   0.000000000E+00   5.298181942E+03   1.361998937E+01   1.361998937E+01   3.671116346E+00   7.445878530E+00
  -7.626958455E+05   1.051523326E+03   0.000000000E+00   5.325411923E+03   1.360850421E+01   1.360850421E+01   3.678146624E+00   7.460456980E+00
  -7.607301346E+05   1.051523326E+03   0.000000000E+00   5.352781853E+03   1.359702323E+01   1.359702323E+01   3.685190365E+00   7.475063974E+00
  -7.587644236E+05   1.051523326E+03   0.000000000E+00   5.380292450E+03   1.358554659E+01   1.358554659E+01   3.692247595E+00   7.489699567E+00
  -7.567987127E+05   1.051523326E+03   0.000000000E+00   5.407944438E+03   1.357407442E+01   1.357407442E+01   3.699318340E+00   7.504363815E+00
  -7.548330018E+05   1.051523326E+03   0.000000000E+00   5.435738544E+03   1.356260687E+01   1.356260687E+01   3.706402626E+00   7.519056774E+00
  -7.528672908E+05   1.051523326E+03   0.000000000E+00   5.463675496E+03   1.355114409E+01   1.355114409E+01   3.713500478E+00   7.533778502E+00
  -7.509015799E+05   1.051523326E+03   0.000000000E+00   5.491756031E+03   1.353968623E+01   1.353968623E+01   3.720611923E+00   7.548529053E+00
  -7.489358689E+05   1.051523326E+03   0.000000000E+00   5.519980886E+03   1.352823344E+01   1.352823344E+01   3.727736986E+00   7.563308485E+00
  -7.469701580E+05   1.051523326E+03   0.000000000E+00   5.548350802E+03   1.351678587E+01   1.351678587E+01   3.734875694E+00   7.578116853E+00
  -7.450044470E+05   1.051523326E+03   0.000000000E+00   5.576866525E+03   1.350534367E+01   1.350534367E+01   3.742028073E+00   7.592954216E+00
  -7.430387361E+05   1.051523326E+03   0.000000000E+00   5.605528804E+03   1.349390699E+01   1.349390699E+01   3.749194149E+00   7.607820628E+00
  -7.410730252E+05   1.051523326E+03   0.000000000E+00   5.634338393E+03   1.348247600E+01   1.348247600E+01   3.756373948E+00   7.622716148E+00
  -7.391073142E+05   1.051523326E+03   0.000000000E+00   5.663296049E+03   1.347105083E+01   1.347105083E+01   3.763567496E+00   7.637640833E+00
  -7.371416033E+05   1.051523326E+03   0.000000000E+00   5.692402533E+03   1.345963166E+01   1.345963166E+01   3.770774820E+00   7.652594738E+00
  -7.351758923E+05   1.051523326E+03   0.000000000E+00   5.721658609E+03   1.344821864E+01   1.344821864E+01   3.777995947E+00   7.667577922E+00
  -7.332101814E+05   1.051523326E+03   0.000000000E+00   5.751065046E+03   1.343681192E+01   1.343681192E+01   3.785230902E+00   7.682590443E+00
  -7.312444705E+05   1.051523326E+03   0.000000000E+00   5.780622618E+03   1.342519117E+01   1.342519117E+01   3.792479712E+00   7.697632356E+00
  -7.292787595E+05   1.051523326E+03   0.000000000E+00   5.810332101E+03   1.341324756E+01   1.341324756E+01   3.799742404E+00   7.712703720E+00
  -7.273130486E+05   1.051523326E+03   0.000000000E+00   5.840194276E+03   1.340130750E+01   1.340130750E+01   3.807019004E+00   7.727804593E+00
  -7.253473376E+05   1.051523326E+03   0.000000000E+00   5.870209927E+03   1.338937107E+01   1.338937107E+01   3.814309539E+00   7.742935033E+00
  -7.233816267E+05   1.051523326E+03   0.000000000E+00   5.900379844E+03   1.337743834E+01   1.337743834E+01   3.821614036E+00   7.758095096E+00
  -7.214159157E+05   1.051523326E+03   0.000000000E+00   5.930704818E+03   1.336550941E+01   1.336550941E+01   3.828932521E+00   7.773284842E+00
  -7.194502048E+05   1.051523326E+03   0.000000000E+00   5.961185648E+03   1.335358434E+01   1.335358434E+01   3.836265021E+00   7.788504328E+00
  -7.174844939E+05   1.051523326E+03   0.000000000E+00   5.991823134E+03   1.334166321E+01   1.334166321E+01   3.843611563E+00   7.803753612E+00
  -7.155187829E+05   1.051523326E+03   0.000000000E+00   6.022618081E+03   1.332974612E+01   1.332974612E+01   3.850972173E+00   7.819032754E+00
  -7.135530720E+05   1.051523326E+03   0.000000000E+00   6.053571298E+03   1.331783313E+01   1.331783313E+01   3.858346880E+00   7.834341811E+00
  -7.115873610E+05   1.051523326E+03   0.000000000E+00   6.084683600E+03   1.330592433E+01   1.330592433E+01   3.865735709E+00   7.849680842E+00
  -7.096216501E+05   1.051523326E+03   0.000000000E+00   6.115955803E+03   1.329401979E+01   1.329401979E+01   3.873138688E+00   7.865049905E+00
  -7.076559391E+05   1.051523326E+03   0.000000000E+00   6.147388729E+03   1.328211961E+01   1.328211961E+01   3.880555844E+00   7.880449060E+00
  -7.056902282E+05   1.051523326E+03   0.000000000E+00   6.178983205E+03   1.327022385E+01   1.327022385E+01   3.887987203E+00   7.895878365E+00
  -7.037245173E+05   1.051523326E+03   0.000000000E+00   6.210740060E+03   1.325833261E+01   1.325833261E+01   3.895432795E+00   7.911337880E+00
  -7.017588063E+05   1.051523326E+03   0.000000000E+00   6.242660130E+03   1.324644596E+01   1.324644596E+01   3.902892644E+00   7.926827663E+00
  -6.997930954E+05   1.051523326E+03   0.000000000E+00   6.274744252E+03   1.323456399E+01   1.323456399E+01   3.910366780E+00   7.942347774E+00
  -6.978273844E+05   1.051523326E+03   0.000000000E+00   6.306993271E+03   1.322268677E+01   1.322268677E+01   3.917855228E+00   7.957898272E+00
  -6.958616735E+05   1.051523326E+03   0.000000000E+00   6.339408033E+03   1.321081440E+01   1.321081440E+01   3.925358017E+00   7.973479217E+00
  -6.938959626E+05   1.051523326E+03   0.000000000E+00   6.371989391E+03   1.319894695E+01   1.319894695E+01   3.932875174E+00   7.989090668E+00
  -6.919302516E+05   1.051523326E+03   0.000000000E+00   6.404738201E+03   1.318708451E+01   1.318708451E+01   3.940406727E+00   8.004732685E+00
  -6.899645407E+05   1.051523326E+03   0.000000000E+00   6.437655323E+03   1.317522716E+01   1.317522716E+01   3.947952703E+00   8.020405328E+00
  -6.879988297E+05   1.051523326E+03   0.000000000E+00   6.470741623E+03   1.316337498E+01   1.316337498E+01   3.955513129E+00   8.036108656E+00
  -6.860331188E+05   1.051523326E+03   0.000000000E+00   6.503997969E+03   1.315152806E+01   1.315152806E+01   3.963088034E+00   8.051842731E+00
  -6.840674078E+05   1.051523326E+03   0.000000000E+00   6.537425236E+03   1.313968648E+01   1.313968648E+01   3.970677445E+00   8.067607611E+00
  -6.821016969E+05   1.051523326E+03   0.000000000E+00   6.571024303E+03   1.312785032E+01   1.312785032E+01   3.978281390E+00   8.083403359E+00
  -6.801359860E+05   1.051523326E+03   0.000000000E+00   6.604796051E+03   1.311601968E+01   1.311601968E+01   3.985899897E+00   8.099230032E+00
  -6.781702750E+05   1.051523326E+03   0.000000000E+00   6.638741370E+03   1.310419464E+01   1.310419464E+01   3.993532993E+00   8.115087694E+00
  -6.762045641E+05   1.051523326E+03   0.000000000E+00   6.672861150E+03   1.309237527E+01   1.309237527E+01   4.001180707E+00   8.130976403E+00
  -6.742388531E+05   1.051523326E+03   0.000000000E+00   6.707156289E+03   1.308056167E+01   1.308056167E+01   4.008843067E+00   8.146896221E+00
  -6.722731422E+05   1.051523326E+03   0.000000000E+00   6.741627687E+03   1.306875392E+01   1.306875392E+01   4.016520100E+00   8.162847209E+00
  -6.703074312E+05   1.051523326E+03   0.000000000E+00   6.776276251E+03   1.305695211E+01   1.305695211E+01   4.024211834E+00   8.178829428E+00
  -6.683417203E+05   1.051523326E+03   0.000000000E+00   6.811102891E+03   1.304515633E+01   1.304515633E+01   4.031918299E+00   8.194842939E+00
  -6.663760094E+05   1.051523326E+03   0.000000000E+00   6.846108523E+03   1.303336665E+01   1.303336665E+01   4.039639522E+00   8.210887803E+00
  -6.644102984E+05   1.051523326E+03   0.000000000E+00   6.881294066E+03   1.302158317E+01   1.302158317E+01   4.047375531E+00   8.226964081E+00
  -6.624445875E+05   1.051523326E+03   0.000000000E+00   6.916660444E+03   1.300980598E+01   1.300980598E+01   4.055126354E+00   8.243071836E+00
  -6.604788765E+05   1.051523326E+03   0.000000000E+00   6.952208588E+03   1.299803516E+01   1.299803516E+01   4.062892021E+00   8.259211128E+00
  -6.585131656E+05   1.051523326E+03   0.000000000E+00   6.987939432E+03   1.298627079E+01   1.298627079E+01   4.070672559E+00   8.275382020E+00
  -6.565474547E+05   1.051523326E+03   0.000000000E+00   7.023853914E+03   1.297451297E+01   1.297451297E+01   4.078467997E+00   8.291584573E+00
  -6.545817437E+05   1.051523326E+03   0.000000000E+00   7.059952978E+03   1.296276179E+01   1.296276179E+01   4.086278364E+00   8.307818850E+00
  -6.526160328E+05   1.051523326E+03   0.000000000E+00   7.096237574E+03   1.295101732E+01   1.295101732E+01   4.094103687E+00   8.324084912E+00
  -6.506503218E+05   1.051523326E+03   0.000000000E+00   7.132708654E+03   1.293927967E+01   1.293927967E+01   4.101943997E+00   8.340382822E+00
  -6.486846109E+05   1.051523326E+03   0.000000000E+00   7.169367176E+03   1.292754892E+01   1.292754892E+01   4.109799320E+00   8.356712641E+00
  -6.467188999E+05   1.051523326E+03   0.000000000E+00   7.206214105E+03   1.291582515E+01   1.291582515E+01   4.117669687E+00   8.373074434E+00
  -6.447531890E+05   1.051523326E+03   0.000000000E+00   7.243250409E+03   1.290410846E+01   1.290410846E+01   4.125555126E+00   8.389468261E+00
  -6.427874781E+05   1.051523326E+03   0.000000000E+00   7.280477061E+03   1.289239894E+01   1.289239894E+01   4.133455665E+00   8.405894186E+00
  -6.408217671E+05   1.051523326E+03   0.000000000E+00   7.317895039E+03   1.288069668E+01   1.288069668E+01   4.141371335E+00   8.422352272E+00
  -6.388560562E+05   1.051523326E+03   0.000000000E+00   7.355505326E+03   1.286900176E+01   1.286900176E+01   4.149302163E+00   8.438842581E+00
  -6.368903452E+05   1.051523326E+03   0.000000000E+00   7.393308911E+03   1.285731427E+01   1.285731427E+01   4.157248178E+00   8.455365178E+00
  -6.349246343E+05   1.051523326E+03   0.000000000E+00   7.431306788E+03   1.284563432E+01   1.284563432E+01   4.165209411E+00   8.471920124E+00
  -6.329589234E+05   1.051523326E+03   0.000000000E+00   7.469499954E+03   1.283396198E+01   1.283396198E+01   4.173185889E+00   8.488507483E+00
  -6.309932124E+05   1.051523326E+03   0.000000000E+00   7.507889415E+03   1.282229735E+01   1.282229735E+01   4.181177643E+00   8.505127319E+00
  -6.290275015E+05   1.051523326E+03   0.000000000E+00   7.546476177E+03   1.281064051E+01   1.281064051E+01   4.189184701E+00   8.521779696E+00
  -6.270617905E+05   1.051523326E+03   0.000000000E+00   7.585261256E+03   1.279899157E+01   1.279899157E+01   4.197207092E+00   8.538464677E+00
  -6.250960796E+05   1.051523326E+03   0.000000000E+00   7.624245671E+03   1.278735061E+01   1.278735061E+01   4.205244847E+00   8.555182325E+00
  -6.231303686E+05   1.051523326E+03   0.000000000E+00   7.663430446E+03   1.277571773E+01   1.277571773E+01   4.213297995E+00   8.571932706E+00
  -6.211646577E+05   1.051523326E+03   0.000000000E+00   7.702816611E+03   1.276409301E+01   1.276409301E+01   4.221366564E+00   8.588715882E+00
  -6.191989468E+05   1.051523326E+03   0.000000000E+00   7.742405201E+03   1.275247655E+01   1.275247655E+01   4.229450585E+00   8.605531918E+00
