! Initial radius: 3.9811E+01 AU
! Number of timesteps:     889
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -8.138043300E+05   3.981071706E+01   0.000000000E+00   4.663209384E+03   1.382708396E+01   1.382708396E+01   3.546958947E+00   7.104163885E+00
  -8.118386191E+05   3.981071706E+01   0.000000000E+00   4.687188318E+03   1.381527618E+01   1.381527618E+01   3.553911170E+00   7.118122346E+00
  -8.098729081E+05   3.981071706E+01   0.000000000E+00   4.711290556E+03   1.380347023E+01   1.380347023E+01   3.560877020E+00   7.132108233E+00
  -8.079071972E+05   3.981071706E+01   0.000000000E+00   4.735516731E+03   1.379166624E+01   1.379166624E+01   3.567856523E+00   7.146121600E+00
  -8.059414863E+05   3.981071706E+01   0.000000000E+00   4.759867481E+03   1.377986437E+01   1.377986437E+01   3.574849707E+00   7.160162501E+00
  -8.039757753E+05   3.981071706E+01   0.000000000E+00   4.784343446E+03   1.376806474E+01   1.376806474E+01   3.581856597E+00   7.174230990E+00
  -8.020100644E+05   3.981071706E+01   0.000000000E+00   4.808945270E+03   1.375626749E+01   1.375626749E+01   3.588877221E+00   7.188327121E+00
  -8.000443534E+05   3.981071706E+01   0.000000000E+00   4.833673600E+03   1.374447278E+01   1.374447278E+01   3.595911606E+00   7.202450949E+00
  -7.980786425E+05   3.981071706E+01   0.000000000E+00   4.858529088E+03   1.373268073E+01   1.373268073E+01   3.602959779E+00   7.216602527E+00
  -7.961129315E+05   3.981071706E+01   0.000000000E+00   4.883512386E+03   1.372089149E+01   1.372089149E+01   3.610021767E+00   7.230781911E+00
  -7.941472206E+05   3.981071706E+01   0.000000000E+00   4.908624152E+03   1.370910521E+01   1.370910521E+01   3.617097596E+00   7.244989155E+00
  -7.921815097E+05   3.981071706E+01   0.000000000E+00   4.933865046E+03   1.369732203E+01   1.369732203E+01   3.624187295E+00   7.259224313E+00
  -7.902157987E+05   3.981071706E+01   0.000000000E+00   4.959235733E+03   1.368554210E+01   1.368554210E+01   3.631290889E+00   7.273487442E+00
  -7.882500878E+05   3.981071706E+01   0.000000000E+00   4.984736880E+03   1.367376556E+01   1.367376556E+01   3.638408407E+00   7.287778595E+00
  -7.862843768E+05   3.981071706E+01   0.000000000E+00   5.010369158E+03   1.366199256E+01   1.366199256E+01   3.645539876E+00   7.302097827E+00
  -7.843186659E+05   3.981071706E+01   0.000000000E+00   5.036133241E+03   1.365022326E+01   1.365022326E+01   3.652685323E+00   7.316445195E+00
  -7.823529549E+05   3.981071706E+01   0.000000000E+00   5.062029807E+03   1.363845779E+01   1.363845779E+01   3.659844775E+00   7.330820752E+00
  -7.803872440E+05   3.981071706E+01   0.000000000E+00   5.088059536E+03   1.362669632E+01   1.362669632E+01   3.667018260E+00   7.345224555E+00
  -7.784215331E+05   3.981071706E+01   0.000000000E+00   5.114223115E+03   1.361493900E+01   1.361493900E+01   3.674205806E+00   7.359656659E+00
  -7.764558221E+05   3.981071706E+01   0.000000000E+00   5.140521231E+03   1.360318597E+01   1.360318597E+01   3.681407439E+00   7.374117120E+00
  -7.744901112E+05   3.981071706E+01   0.000000000E+00   5.166954576E+03   1.359143740E+01   1.359143740E+01   3.688623188E+00   7.388605993E+00
  -7.725244002E+05   3.981071706E+01   0.000000000E+00   5.193523845E+03   1.357969343E+01   1.357969343E+01   3.695853081E+00   7.403123334E+00
  -7.705586893E+05   3.981071706E+01   0.000000000E+00   5.220229737E+03   1.356795424E+01   1.356795424E+01   3.703097144E+00   7.417669199E+00
  -7.685929784E+05   3.981071706E+01   0.000000000E+00   5.247072955E+03   1.355621996E+01   1.355621996E+01   3.710355406E+00   7.432243644E+00
  -7.666272674E+05   3.981071706E+01   0.000000000E+00   5.274054205E+03   1.354449078E+01   1.354449078E+01   3.717627894E+00   7.446846726E+00
  -7.646615565E+05   3.981071706E+01   0.000000000E+00   5.301174196E+03   1.353276683E+01   1.353276683E+01   3.724914637E+00   7.461478500E+00
  -7.626958455E+05   3.981071706E+01   0.000000000E+00   5.328433643E+03   1.352104829E+01   1.352104829E+01   3.732215663E+00   7.476139023E+00
  -7.607301346E+05   3.981071706E+01   0.000000000E+00   5.355833262E+03   1.350933532E+01   1.350933532E+01   3.739530999E+00   7.490828352E+00
  -7.587644236E+05   3.981071706E+01   0.000000000E+00   5.383373774E+03   1.349762808E+01   1.349762808E+01   3.746860673E+00   7.505546542E+00
  -7.567987127E+05   3.981071706E+01   0.000000000E+00   5.411055904E+03   1.348592673E+01   1.348592673E+01   3.754204714E+00   7.520293651E+00
  -7.548330018E+05   3.981071706E+01   0.000000000E+00   5.438880379E+03   1.347423145E+01   1.347423145E+01   3.761563149E+00   7.535069736E+00
  -7.528672908E+05   3.981071706E+01   0.000000000E+00   5.466847932E+03   1.346254240E+01   1.346254240E+01   3.768936007E+00   7.549874853E+00
  -7.509015799E+05   3.981071706E+01   0.000000000E+00   5.494959298E+03   1.345085974E+01   1.345085974E+01   3.776323317E+00   7.564709060E+00
  -7.489358689E+05   3.981071706E+01   0.000000000E+00   5.523215218E+03   1.343918365E+01   1.343918365E+01   3.783725106E+00   7.579572413E+00
  -7.469701580E+05   3.981071706E+01   0.000000000E+00   5.551616433E+03   1.342739492E+01   1.342739492E+01   3.791141403E+00   7.594464970E+00
  -7.450044470E+05   3.981071706E+01   0.000000000E+00   5.580163692E+03   1.341517014E+01   1.341517014E+01   3.798572236E+00   7.609386789E+00
  -7.430387361E+05   3.981071706E+01   0.000000000E+00   5.608857745E+03   1.340294906E+01   1.340294906E+01   3.806017634E+00   7.624337927E+00
  -7.410730252E+05   3.981071706E+01   0.000000000E+00   5.637699348E+03   1.339073178E+01   1.339073178E+01   3.813477626E+00   7.639318440E+00
  -7.391073142E+05   3.981071706E+01   0.000000000E+00   5.666689258E+03   1.337851837E+01   1.337851837E+01   3.820952239E+00   7.654328388E+00
  -7.371416033E+05   3.981071706E+01   0.000000000E+00   5.695828239E+03   1.336630892E+01   1.336630892E+01   3.828441504E+00   7.669367828E+00
  -7.351758923E+05   3.981071706E+01   0.000000000E+00   5.725117057E+03   1.335410351E+01   1.335410351E+01   3.835945447E+00   7.684436818E+00
  -7.332101814E+05   3.981071706E+01   0.000000000E+00   5.754556483E+03   1.334190224E+01   1.334190224E+01   3.843464098E+00   7.699535416E+00
  -7.312444705E+05   3.981071706E+01   0.000000000E+00   5.784147291E+03   1.332970518E+01   1.332970518E+01   3.850997487E+00   7.714663680E+00
  -7.292787595E+05   3.981071706E+01   0.000000000E+00   5.813890259E+03   1.331751242E+01   1.331751242E+01   3.858545641E+00   7.729821668E+00
  -7.273130486E+05   3.981071706E+01   0.000000000E+00   5.843786170E+03   1.330532406E+01   1.330532406E+01   3.866108590E+00   7.745009440E+00
  -7.253473376E+05   3.981071706E+01   0.000000000E+00   5.873835810E+03   1.329314016E+01   1.329314016E+01   3.873686363E+00   7.760227052E+00
  -7.233816267E+05   3.981071706E+01   0.000000000E+00   5.904039970E+03   1.328096083E+01   1.328096083E+01   3.881278989E+00   7.775474565E+00
  -7.214159157E+05   3.981071706E+01   0.000000000E+00   5.934399445E+03   1.326878615E+01   1.326878615E+01   3.888886497E+00   7.790752036E+00
  -7.194502048E+05   3.981071706E+01   0.000000000E+00   5.964915033E+03   1.325661621E+01   1.325661621E+01   3.896508915E+00   7.806059525E+00
  -7.174844939E+05   3.981071706E+01   0.000000000E+00   5.995587536E+03   1.324445109E+01   1.324445109E+01   3.904146274E+00   7.821397091E+00
  -7.155187829E+05   3.981071706E+01   0.000000000E+00   6.026417762E+03   1.323229089E+01   1.323229089E+01   3.911798603E+00   7.836764792E+00
  -7.135530720E+05   3.981071706E+01   0.000000000E+00   6.057406522E+03   1.322013568E+01   1.322013568E+01   3.919465931E+00   7.852162688E+00
  -7.115873610E+05   3.981071706E+01   0.000000000E+00   6.088554631E+03   1.320798556E+01   1.320798556E+01   3.927148287E+00   7.867590838E+00
  -7.096216501E+05   3.981071706E+01   0.000000000E+00   6.119862908E+03   1.319584063E+01   1.319584063E+01   3.934845701E+00   7.883049302E+00
  -7.076559391E+05   3.981071706E+01   0.000000000E+00   6.151332177E+03   1.318370096E+01   1.318370096E+01   3.942558202E+00   7.898538140E+00
  -7.056902282E+05   3.981071706E+01   0.000000000E+00   6.182963266E+03   1.317156665E+01   1.317156665E+01   3.950285820E+00   7.914057410E+00
  -7.037245173E+05   3.981071706E+01   0.000000000E+00   6.214757007E+03   1.315943778E+01   1.315943778E+01   3.958028584E+00   7.929607173E+00
  -7.017588063E+05   3.981071706E+01   0.000000000E+00   6.246714236E+03   1.314731445E+01   1.314731445E+01   3.965786525E+00   7.945187488E+00
  -6.997930954E+05   3.981071706E+01   0.000000000E+00   6.278835793E+03   1.313519675E+01   1.313519675E+01   3.973559672E+00   7.960798416E+00
  -6.978273844E+05   3.981071706E+01   0.000000000E+00   6.311122525E+03   1.312308477E+01   1.312308477E+01   3.981348055E+00   7.976440017E+00
  -6.958616735E+05   3.981071706E+01   0.000000000E+00   6.343575281E+03   1.311097859E+01   1.311097859E+01   3.989151703E+00   7.992112351E+00
  -6.938959626E+05   3.981071706E+01   0.000000000E+00   6.376194913E+03   1.309887832E+01   1.309887832E+01   3.996970646E+00   8.007815478E+00
  -6.919302516E+05   3.981071706E+01   0.000000000E+00   6.408982280E+03   1.308678403E+01   1.308678403E+01   4.004804916E+00   8.023549460E+00
  -6.899645407E+05   3.981071706E+01   0.000000000E+00   6.441938245E+03   1.307469583E+01   1.307469583E+01   4.012654541E+00   8.039314356E+00
  -6.879988297E+05   3.981071706E+01   0.000000000E+00   6.475063675E+03   1.306261380E+01   1.306261380E+01   4.020519551E+00   8.055110227E+00
  -6.860331188E+05   3.981071706E+01   0.000000000E+00   6.508359440E+03   1.305053804E+01   1.305053804E+01   4.028399977E+00   8.070937134E+00
  -6.840674078E+05   3.981071706E+01   0.000000000E+00   6.541826418E+03   1.303846864E+01   1.303846864E+01   4.036295850E+00   8.086795139E+00
  -6.821016969E+05   3.981071706E+01   0.000000000E+00   6.575465488E+03   1.302640569E+01   1.302640569E+01   4.044207198E+00   8.102684302E+00
  -6.801359860E+05   3.981071706E+01   0.000000000E+00   6.609277535E+03   1.301434929E+01   1.301434929E+01   4.052134054E+00   8.118604684E+00
  -6.781702750E+05   3.981071706E+01   0.000000000E+00   6.643263448E+03   1.300229953E+01   1.300229953E+01   4.060076446E+00   8.134556347E+00
  -6.762045641E+05   3.981071706E+01   0.000000000E+00   6.677424123E+03   1.299025649E+01   1.299025649E+01   4.068034406E+00   8.150539352E+00
  -6.742388531E+05   3.981071706E+01   0.000000000E+00   6.711760457E+03   1.297822029E+01   1.297822029E+01   4.076007964E+00   8.166553761E+00
  -6.722731422E+05   3.981071706E+01   0.000000000E+00   6.746273353E+03   1.296619100E+01   1.296619100E+01   4.083997150E+00   8.182599636E+00
  -6.703074312E+05   3.981071706E+01   0.000000000E+00   6.780963721E+03   1.295416873E+01   1.295416873E+01   4.092001996E+00   8.198677038E+00
  -6.683417203E+05   3.981071706E+01   0.000000000E+00   6.815832471E+03   1.294215357E+01   1.294215357E+01   4.100022532E+00   8.214786030E+00
  -6.663760094E+05   3.981071706E+01   0.000000000E+00   6.850880522E+03   1.293014561E+01   1.293014561E+01   4.108058788E+00   8.230926673E+00
  -6.644102984E+05   3.981071706E+01   0.000000000E+00   6.886108795E+03   1.291814495E+01   1.291814495E+01   4.116110796E+00   8.247099029E+00
  -6.624445875E+05   3.981071706E+01   0.000000000E+00   6.921518217E+03   1.290615169E+01   1.290615169E+01   4.124178586E+00   8.263303162E+00
  -6.604788765E+05   3.981071706E+01   0.000000000E+00   6.957109720E+03   1.289416591E+01   1.289416591E+01   4.132262189E+00   8.279539132E+00
  -6.585131656E+05   3.981071706E+01   0.000000000E+00   6.992884240E+03   1.288218773E+01   1.288218773E+01   4.140361637E+00   8.295807004E+00
  -6.565474547E+05   3.981071706E+01   0.000000000E+00   7.028842718E+03   1.287021722E+01   1.287021722E+01   4.148476960E+00   8.312106839E+00
  -6.545817437E+05   3.981071706E+01   0.000000000E+00   7.064986100E+03   1.285825450E+01   1.285825450E+01   4.156608190E+00   8.328438701E+00
  -6.526160328E+05   3.981071706E+01   0.000000000E+00   7.101315337E+03   1.284629966E+01   1.284629966E+01   4.164755357E+00   8.344802652E+00
  -6.506503218E+05   3.981071706E+01   0.000000000E+00   7.137831384E+03   1.283435278E+01   1.283435278E+01   4.172918493E+00   8.361198755E+00
  -6.486846109E+05   3.981071706E+01   0.000000000E+00   7.174535202E+03   1.282241398E+01   1.282241398E+01   4.181097629E+00   8.377627074E+00
  -6.467188999E+05   3.981071706E+01   0.000000000E+00   7.211427757E+03   1.281048335E+01   1.281048335E+01   4.189292797E+00   8.394087671E+00
  -6.447531890E+05   3.981071706E+01   0.000000000E+00   7.248510020E+03   1.279856099E+01   1.279856099E+01   4.197504027E+00   8.410580611E+00
  -6.427874781E+05   3.981071706E+01   0.000000000E+00   7.285782964E+03   1.278664699E+01   1.278664699E+01   4.205731352E+00   8.427105957E+00
  -6.408217671E+05   3.981071706E+01   0.000000000E+00   7.323247572E+03   1.277474145E+01   1.277474145E+01   4.213974803E+00   8.443663772E+00
  -6.388560562E+05   3.981071706E+01   0.000000000E+00   7.360904829E+03   1.276284448E+01   1.276284448E+01   4.222234412E+00   8.460254120E+00
  -6.368903452E+05   3.981071706E+01   0.000000000E+00   7.398755725E+03   1.275095617E+01   1.275095617E+01   4.230510210E+00   8.476877065E+00
  -6.349246343E+05   3.981071706E+01   0.000000000E+00   7.436801256E+03   1.273907661E+01   1.273907661E+01   4.238802229E+00   8.493532672E+00
  -6.329589234E+05   3.981071706E+01   0.000000000E+00   7.475042423E+03   1.272720592E+01   1.272720592E+01   4.247110500E+00   8.510221004E+00
  -6.309932124E+05   3.981071706E+01   0.000000000E+00   7.513480232E+03   1.271534419E+01   1.271534419E+01   4.255435057E+00   8.526942126E+00
  -6.290275015E+05   3.981071706E+01   0.000000000E+00   7.552115694E+03   1.270349152E+01   1.270349152E+01   4.263775930E+00   8.543696102E+00
  -6.270617905E+05   3.981071706E+01   0.000000000E+00   7.590949825E+03   1.269164801E+01   1.269164801E+01   4.272133151E+00   8.560482997E+00
  -6.250960796E+05   3.981071706E+01   0.000000000E+00   7.629983648E+03   1.267981376E+01   1.267981376E+01   4.280506753E+00   8.577302875E+00
  -6.231303686E+05   3.981071706E+01   0.000000000E+00   7.669218188E+03   1.266798887E+01   1.266798887E+01   4.288896768E+00   8.594155801E+00
  -6.211646577E+05   3.981071706E+01   0.000000000E+00   7.708654479E+03   1.265617344E+01   1.265617344E+01   4.297303227E+00   8.611041840E+00
  -6.191989468E+05   3.981071706E+01   0.000000000E+00   7.748293556E+03   1.264436758E+01   1.264436758E+01   4.305726164E+00   8.627961058E+00
