! Initial radius: 2.8866E+03 AU
! Number of timesteps:    1397
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -8.197014628E+05   2.886636706E+03   0.000000000E+00   4.574989888E+03   1.409143751E+01   1.409143751E+01   3.394936965E+00   7.022554273E+00
  -8.177357519E+05   2.886636706E+03   0.000000000E+00   4.598423309E+03   1.408040537E+01   1.408040537E+01   3.401149892E+00   7.036191260E+00
  -8.157700410E+05   2.886636706E+03   0.000000000E+00   4.621976758E+03   1.406937237E+01   1.406937237E+01   3.407374189E+00   7.049854729E+00
  -8.138043300E+05   2.886636706E+03   0.000000000E+00   4.645650849E+03   1.405833861E+01   1.405833861E+01   3.413609877E+00   7.063544730E+00
  -8.118386191E+05   2.886636706E+03   0.000000000E+00   4.669446200E+03   1.404730417E+01   1.404730417E+01   3.419856977E+00   7.077261316E+00
  -8.098729081E+05   2.886636706E+03   0.000000000E+00   4.693363433E+03   1.403626916E+01   1.403626916E+01   3.426115509E+00   7.091004538E+00
  -8.079071972E+05   2.886636706E+03   0.000000000E+00   4.717403172E+03   1.402523366E+01   1.402523366E+01   3.432385495E+00   7.104774448E+00
  -8.059414863E+05   2.886636706E+03   0.000000000E+00   4.741566043E+03   1.401419779E+01   1.401419779E+01   3.438666955E+00   7.118571098E+00
  -8.039757753E+05   2.886636706E+03   0.000000000E+00   4.765852679E+03   1.400316163E+01   1.400316163E+01   3.444959910E+00   7.132394538E+00
  -8.020100644E+05   2.886636706E+03   0.000000000E+00   4.790263713E+03   1.399212528E+01   1.399212528E+01   3.451264382E+00   7.146244823E+00
  -8.000443534E+05   2.886636706E+03   0.000000000E+00   4.814799781E+03   1.398108885E+01   1.398108885E+01   3.457580391E+00   7.160122003E+00
  -7.980786425E+05   2.886636706E+03   0.000000000E+00   4.839461526E+03   1.397005243E+01   1.397005243E+01   3.463907959E+00   7.174026131E+00
  -7.961129315E+05   2.886636706E+03   0.000000000E+00   4.864249589E+03   1.395901612E+01   1.395901612E+01   3.470247107E+00   7.187957259E+00
  -7.941472206E+05   2.886636706E+03   0.000000000E+00   4.889164618E+03   1.394798003E+01   1.394798003E+01   3.476597856E+00   7.201915439E+00
  -7.921815097E+05   2.886636706E+03   0.000000000E+00   4.914207265E+03   1.393694425E+01   1.393694425E+01   3.482960227E+00   7.215900725E+00
  -7.902157987E+05   2.886636706E+03   0.000000000E+00   4.939378181E+03   1.392590889E+01   1.392590889E+01   3.489334242E+00   7.229913169E+00
  -7.882500878E+05   2.886636706E+03   0.000000000E+00   4.964678024E+03   1.391487405E+01   1.391487405E+01   3.495719921E+00   7.243952823E+00
  -7.862843768E+05   2.886636706E+03   0.000000000E+00   4.990107455E+03   1.390383984E+01   1.390383984E+01   3.502117287E+00   7.258019741E+00
  -7.843186659E+05   2.886636706E+03   0.000000000E+00   5.015667138E+03   1.389280636E+01   1.389280636E+01   3.508526360E+00   7.272113975E+00
  -7.823529549E+05   2.886636706E+03   0.000000000E+00   5.041357739E+03   1.388177372E+01   1.388177372E+01   3.514947162E+00   7.286235578E+00
  -7.803872440E+05   2.886636706E+03   0.000000000E+00   5.067179929E+03   1.387074202E+01   1.387074202E+01   3.521379715E+00   7.300384604E+00
  -7.784215331E+05   2.886636706E+03   0.000000000E+00   5.093134382E+03   1.385971136E+01   1.385971136E+01   3.527824039E+00   7.314561105E+00
  -7.764558221E+05   2.886636706E+03   0.000000000E+00   5.119221775E+03   1.384868187E+01   1.384868187E+01   3.534280157E+00   7.328765136E+00
  -7.744901112E+05   2.886636706E+03   0.000000000E+00   5.145442790E+03   1.383765363E+01   1.383765363E+01   3.540748090E+00   7.342996749E+00
  -7.725244002E+05   2.886636706E+03   0.000000000E+00   5.171798111E+03   1.382662678E+01   1.382662678E+01   3.547227860E+00   7.357255999E+00
  -7.705586893E+05   2.886636706E+03   0.000000000E+00   5.198288426E+03   1.381560140E+01   1.381560140E+01   3.553719488E+00   7.371542938E+00
  -7.685929784E+05   2.886636706E+03   0.000000000E+00   5.224914426E+03   1.380457762E+01   1.380457762E+01   3.560222996E+00   7.385857621E+00
  -7.666272674E+05   2.886636706E+03   0.000000000E+00   5.251676806E+03   1.379355555E+01   1.379355555E+01   3.566738406E+00   7.400200101E+00
  -7.646615565E+05   2.886636706E+03   0.000000000E+00   5.278576266E+03   1.378253529E+01   1.378253529E+01   3.573265739E+00   7.414570433E+00
  -7.626958455E+05   2.886636706E+03   0.000000000E+00   5.305613506E+03   1.377151697E+01   1.377151697E+01   3.579805018E+00   7.428968670E+00
  -7.607301346E+05   2.886636706E+03   0.000000000E+00   5.332789232E+03   1.376050069E+01   1.376050069E+01   3.586356264E+00   7.443394867E+00
  -7.587644236E+05   2.886636706E+03   0.000000000E+00   5.360104155E+03   1.374948657E+01   1.374948657E+01   3.592919500E+00   7.457849078E+00
  -7.567987127E+05   2.886636706E+03   0.000000000E+00   5.387558986E+03   1.373847472E+01   1.373847472E+01   3.599494746E+00   7.472331358E+00
  -7.548330018E+05   2.886636706E+03   0.000000000E+00   5.415154444E+03   1.372746527E+01   1.372746527E+01   3.606082025E+00   7.486841760E+00
  -7.528672908E+05   2.886636706E+03   0.000000000E+00   5.442891247E+03   1.371645832E+01   1.371645832E+01   3.612681360E+00   7.501380340E+00
  -7.509015799E+05   2.886636706E+03   0.000000000E+00   5.470770120E+03   1.370545399E+01   1.370545399E+01   3.619292772E+00   7.515947152E+00
  -7.489358689E+05   2.886636706E+03   0.000000000E+00   5.498791790E+03   1.369445241E+01   1.369445241E+01   3.625916283E+00   7.530542251E+00
  -7.469701580E+05   2.886636706E+03   0.000000000E+00   5.526956990E+03   1.368345369E+01   1.368345369E+01   3.632551915E+00   7.545165692E+00
  -7.450044470E+05   2.886636706E+03   0.000000000E+00   5.555266453E+03   1.367245795E+01   1.367245795E+01   3.639199691E+00   7.559817530E+00
  -7.430387361E+05   2.886636706E+03   0.000000000E+00   5.583720920E+03   1.366146532E+01   1.366146532E+01   3.645859632E+00   7.574497820E+00
  -7.410730252E+05   2.886636706E+03   0.000000000E+00   5.612321132E+03   1.365047591E+01   1.365047591E+01   3.652531762E+00   7.589206618E+00
  -7.391073142E+05   2.886636706E+03   0.000000000E+00   5.641067837E+03   1.363948984E+01   1.363948984E+01   3.659216102E+00   7.603943979E+00
  -7.371416033E+05   2.886636706E+03   0.000000000E+00   5.669961785E+03   1.362850725E+01   1.362850725E+01   3.665912675E+00   7.618709957E+00
  -7.351758923E+05   2.886636706E+03   0.000000000E+00   5.699003729E+03   1.361752824E+01   1.361752824E+01   3.672621503E+00   7.633504610E+00
  -7.332101814E+05   2.886636706E+03   0.000000000E+00   5.728194428E+03   1.360655296E+01   1.360655296E+01   3.679342609E+00   7.648327992E+00
  -7.312444705E+05   2.886636706E+03   0.000000000E+00   5.757534644E+03   1.359558152E+01   1.359558152E+01   3.686076014E+00   7.663180159E+00
  -7.292787595E+05   2.886636706E+03   0.000000000E+00   5.787025142E+03   1.358461405E+01   1.358461405E+01   3.692821742E+00   7.678061168E+00
  -7.273130486E+05   2.886636706E+03   0.000000000E+00   5.816666693E+03   1.357365068E+01   1.357365068E+01   3.699579815E+00   7.692971074E+00
  -7.253473376E+05   2.886636706E+03   0.000000000E+00   5.846460071E+03   1.356269154E+01   1.356269154E+01   3.706350256E+00   7.707909933E+00
  -7.233816267E+05   2.886636706E+03   0.000000000E+00   5.876406052E+03   1.355173675E+01   1.355173675E+01   3.713133087E+00   7.722877801E+00
  -7.214159157E+05   2.886636706E+03   0.000000000E+00   5.906505418E+03   1.354078645E+01   1.354078645E+01   3.719928331E+00   7.737874736E+00
  -7.194502048E+05   2.886636706E+03   0.000000000E+00   5.936758955E+03   1.352984077E+01   1.352984077E+01   3.726736011E+00   7.752900792E+00
  -7.174844939E+05   2.886636706E+03   0.000000000E+00   5.967167453E+03   1.351889983E+01   1.351889983E+01   3.733556149E+00   7.767956028E+00
  -7.155187829E+05   2.886636706E+03   0.000000000E+00   5.997731706E+03   1.350796377E+01   1.350796377E+01   3.740388768E+00   7.783040499E+00
  -7.135530720E+05   2.886636706E+03   0.000000000E+00   6.028452511E+03   1.349703273E+01   1.349703273E+01   3.747233892E+00   7.798154263E+00
  -7.115873610E+05   2.886636706E+03   0.000000000E+00   6.059330670E+03   1.348610683E+01   1.348610683E+01   3.754091542E+00   7.813297375E+00
  -7.096216501E+05   2.886636706E+03   0.000000000E+00   6.090366989E+03   1.347518622E+01   1.347518622E+01   3.760961743E+00   7.828469894E+00
  -7.076559391E+05   2.886636706E+03   0.000000000E+00   6.121562279E+03   1.346427102E+01   1.346427102E+01   3.767844516E+00   7.843671876E+00
  -7.056902282E+05   2.886636706E+03   0.000000000E+00   6.152917352E+03   1.345336139E+01   1.345336139E+01   3.774739885E+00   7.858903379E+00
  -7.037245173E+05   2.886636706E+03   0.000000000E+00   6.184433029E+03   1.344245744E+01   1.344245744E+01   3.781647873E+00   7.874164459E+00
  -7.017588063E+05   2.886636706E+03   0.000000000E+00   6.216110131E+03   1.343155933E+01   1.343155933E+01   3.788568503E+00   7.889455175E+00
  -6.997930954E+05   2.886636706E+03   0.000000000E+00   6.247949486E+03   1.342021810E+01   1.342021810E+01   3.795501798E+00   7.904775583E+00
  -6.978273844E+05   2.886636706E+03   0.000000000E+00   6.279951924E+03   1.340880526E+01   1.340880526E+01   3.802447781E+00   7.920125742E+00
  -6.958616735E+05   2.886636706E+03   0.000000000E+00   6.312118281E+03   1.339739569E+01   1.339739569E+01   3.809406476E+00   7.935505709E+00
  -6.938959626E+05   2.886636706E+03   0.000000000E+00   6.344449396E+03   1.338598946E+01   1.338598946E+01   3.816377906E+00   7.950915543E+00
  -6.919302516E+05   2.886636706E+03   0.000000000E+00   6.376946113E+03   1.337458663E+01   1.337458663E+01   3.823362094E+00   7.966355300E+00
  -6.899645407E+05   2.886636706E+03   0.000000000E+00   6.409609281E+03   1.336318728E+01   1.336318728E+01   3.830359063E+00   7.981825039E+00
  -6.879988297E+05   2.886636706E+03   0.000000000E+00   6.442439752E+03   1.335179148E+01   1.335179148E+01   3.837368838E+00   7.997324819E+00
  -6.860331188E+05   2.886636706E+03   0.000000000E+00   6.475438383E+03   1.334039929E+01   1.334039929E+01   3.844391440E+00   8.012854698E+00
  -6.840674078E+05   2.886636706E+03   0.000000000E+00   6.508606035E+03   1.332901079E+01   1.332901079E+01   3.851426894E+00   8.028414734E+00
  -6.821016969E+05   2.886636706E+03   0.000000000E+00   6.541943574E+03   1.331762604E+01   1.331762604E+01   3.858475224E+00   8.044004986E+00
  -6.801359860E+05   2.886636706E+03   0.000000000E+00   6.575451871E+03   1.330624512E+01   1.330624512E+01   3.865536452E+00   8.059625512E+00
  -6.781702750E+05   2.886636706E+03   0.000000000E+00   6.609131799E+03   1.329486809E+01   1.329486809E+01   3.872610603E+00   8.075276372E+00
  -6.762045641E+05   2.886636706E+03   0.000000000E+00   6.642984239E+03   1.328349503E+01   1.328349503E+01   3.879697700E+00   8.090957624E+00
  -6.742388531E+05   2.886636706E+03   0.000000000E+00   6.677010072E+03   1.327212601E+01   1.327212601E+01   3.886797767E+00   8.106669326E+00
  -6.722731422E+05   2.886636706E+03   0.000000000E+00   6.711210189E+03   1.326076110E+01   1.326076110E+01   3.893910827E+00   8.122411540E+00
  -6.703074312E+05   2.886636706E+03   0.000000000E+00   6.745585481E+03   1.324940037E+01   1.324940037E+01   3.901036904E+00   8.138184322E+00
  -6.683417203E+05   2.886636706E+03   0.000000000E+00   6.780136846E+03   1.323804389E+01   1.323804389E+01   3.908176023E+00   8.153987734E+00
  -6.663760094E+05   2.886636706E+03   0.000000000E+00   6.814865185E+03   1.322669173E+01   1.322669173E+01   3.915328207E+00   8.169821834E+00
  -6.644102984E+05   2.886636706E+03   0.000000000E+00   6.849771405E+03   1.321534397E+01   1.321534397E+01   3.922493479E+00   8.185686682E+00
  -6.624445875E+05   2.886636706E+03   0.000000000E+00   6.884856418E+03   1.320400068E+01   1.320400068E+01   3.929671865E+00   8.201582338E+00
  -6.604788765E+05   2.886636706E+03   0.000000000E+00   6.920121138E+03   1.319266193E+01   1.319266193E+01   3.936863387E+00   8.217508861E+00
  -6.585131656E+05   2.886636706E+03   0.000000000E+00   6.955566487E+03   1.318132779E+01   1.318132779E+01   3.944068070E+00   8.233466312E+00
  -6.565474547E+05   2.886636706E+03   0.000000000E+00   6.991193389E+03   1.316999834E+01   1.316999834E+01   3.951285938E+00   8.249454750E+00
  -6.545817437E+05   2.886636706E+03   0.000000000E+00   7.027002774E+03   1.315867365E+01   1.315867365E+01   3.958517015E+00   8.265474236E+00
  -6.526160328E+05   2.886636706E+03   0.000000000E+00   7.062995578E+03   1.314735378E+01   1.314735378E+01   3.965761326E+00   8.281524830E+00
  -6.506503218E+05   2.886636706E+03   0.000000000E+00   7.099172740E+03   1.313603883E+01   1.313603883E+01   3.973018894E+00   8.297606592E+00
  -6.486846109E+05   2.886636706E+03   0.000000000E+00   7.135535204E+03   1.312472885E+01   1.312472885E+01   3.980289744E+00   8.313719583E+00
  -6.467188999E+05   2.886636706E+03   0.000000000E+00   7.172083918E+03   1.311342393E+01   1.311342393E+01   3.987573899E+00   8.329863864E+00
  -6.447531890E+05   2.886636706E+03   0.000000000E+00   7.208819838E+03   1.310212414E+01   1.310212414E+01   3.994871386E+00   8.346039495E+00
  -6.427874781E+05   2.886636706E+03   0.000000000E+00   7.245743922E+03   1.309082954E+01   1.309082954E+01   4.002182227E+00   8.362246538E+00
  -6.408217671E+05   2.886636706E+03   0.000000000E+00   7.282857133E+03   1.307954023E+01   1.307954023E+01   4.009506447E+00   8.378485052E+00
  -6.388560562E+05   2.886636706E+03   0.000000000E+00   7.320160441E+03   1.306825626E+01   1.306825626E+01   4.016844071E+00   8.394755100E+00
  -6.368903452E+05   2.886636706E+03   0.000000000E+00   7.357654820E+03   1.305697772E+01   1.305697772E+01   4.024195124E+00   8.411056742E+00
  -6.349246343E+05   2.886636706E+03   0.000000000E+00   7.395341247E+03   1.304570469E+01   1.304570469E+01   4.031559629E+00   8.427390041E+00
  -6.329589234E+05   2.886636706E+03   0.000000000E+00   7.433220706E+03   1.303443723E+01   1.303443723E+01   4.038937611E+00   8.443755056E+00
  -6.309932124E+05   2.886636706E+03   0.000000000E+00   7.471294187E+03   1.302317542E+01   1.302317542E+01   4.046329096E+00   8.460151851E+00
  -6.290275015E+05   2.886636706E+03   0.000000000E+00   7.509562683E+03   1.301191934E+01   1.301191934E+01   4.053734108E+00   8.476580486E+00
  -6.270617905E+05   2.886636706E+03   0.000000000E+00   7.548027193E+03   1.300066906E+01   1.300066906E+01   4.061152671E+00   8.493041024E+00
  -6.250960796E+05   2.886636706E+03   0.000000000E+00   7.586688720E+03   1.298942467E+01   1.298942467E+01   4.068584810E+00   8.509533526E+00
  -6.231303686E+05   2.886636706E+03   0.000000000E+00   7.625548275E+03   1.297818623E+01   1.297818623E+01   4.076030551E+00   8.526058055E+00
  -6.211646577E+05   2.886636706E+03   0.000000000E+00   7.664606871E+03   1.296695383E+01   1.296695383E+01   4.083489918E+00   8.542614672E+00
  -6.191989468E+05   2.886636706E+03   0.000000000E+00   7.703865529E+03   1.295572754E+01   1.295572754E+01   4.090962936E+00   8.559203441E+00
