! Initial radius: 1.6029E+04 AU
! Number of timesteps:    1798
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.160212990E+05   1.602906615E+04   0.000000000E+00   3.299006466E+03   1.551446120E+01   1.551446120E+01   2.659218512E+00   6.040267139E+00
  -9.140555881E+05   1.602906615E+04   0.000000000E+00   3.314150672E+03   1.550807747E+01   1.550807747E+01   2.662281193E+00   6.049992173E+00
  -9.120898771E+05   1.602906615E+04   0.000000000E+00   3.329364398E+03   1.550169155E+01   1.550169155E+01   2.665347402E+00   6.059732866E+00
  -9.101241662E+05   1.602906615E+04   0.000000000E+00   3.344647963E+03   1.549530345E+01   1.549530345E+01   2.668417142E+00   6.069489241E+00
  -9.081584552E+05   1.602906615E+04   0.000000000E+00   3.360001688E+03   1.548891318E+01   1.548891318E+01   2.671490417E+00   6.079261324E+00
  -9.061927443E+05   1.602906615E+04   0.000000000E+00   3.375425895E+03   1.548252074E+01   1.548252074E+01   2.674567232E+00   6.089049141E+00
  -9.042270334E+05   1.602906615E+04   0.000000000E+00   3.390920907E+03   1.547612613E+01   1.547612613E+01   2.677647590E+00   6.098852716E+00
  -9.022613224E+05   1.602906615E+04   0.000000000E+00   3.406487050E+03   1.546972937E+01   1.546972937E+01   2.680731496E+00   6.108672076E+00
  -9.002956115E+05   1.602906615E+04   0.000000000E+00   3.422124649E+03   1.546333046E+01   1.546333046E+01   2.683818954E+00   6.118507245E+00
  -8.983299005E+05   1.602906615E+04   0.000000000E+00   3.437834034E+03   1.545692940E+01   1.545692940E+01   2.686909968E+00   6.128358249E+00
  -8.963641896E+05   1.602906615E+04   0.000000000E+00   3.453615533E+03   1.545052621E+01   1.545052621E+01   2.690004542E+00   6.138225113E+00
  -8.943984786E+05   1.602906615E+04   0.000000000E+00   3.469469477E+03   1.544412088E+01   1.544412088E+01   2.693102680E+00   6.148107863E+00
  -8.924327677E+05   1.602906615E+04   0.000000000E+00   3.485396200E+03   1.543771343E+01   1.543771343E+01   2.696204386E+00   6.158006525E+00
  -8.904670568E+05   1.602906615E+04   0.000000000E+00   3.501396034E+03   1.543130386E+01   1.543130386E+01   2.699309665E+00   6.167921124E+00
  -8.885013458E+05   1.602906615E+04   0.000000000E+00   3.517469317E+03   1.542489217E+01   1.542489217E+01   2.702418520E+00   6.177851686E+00
  -8.865356349E+05   1.602906615E+04   0.000000000E+00   3.533616384E+03   1.541847838E+01   1.541847838E+01   2.705530955E+00   6.187798237E+00
  -8.845699239E+05   1.602906615E+04   0.000000000E+00   3.549837575E+03   1.541206249E+01   1.541206249E+01   2.708646975E+00   6.197760801E+00
  -8.826042130E+05   1.602906615E+04   0.000000000E+00   3.566133231E+03   1.540564450E+01   1.540564450E+01   2.711766584E+00   6.207739406E+00
  -8.806385021E+05   1.602906615E+04   0.000000000E+00   3.582503692E+03   1.539922442E+01   1.539922442E+01   2.714889786E+00   6.217734077E+00
  -8.786727911E+05   1.602906615E+04   0.000000000E+00   3.598949302E+03   1.539280226E+01   1.539280226E+01   2.718016585E+00   6.227744839E+00
  -8.767070802E+05   1.602906615E+04   0.000000000E+00   3.615470406E+03   1.538637803E+01   1.538637803E+01   2.721146985E+00   6.237771720E+00
  -8.747413692E+05   1.602906615E+04   0.000000000E+00   3.632067351E+03   1.537995172E+01   1.537995172E+01   2.724280991E+00   6.247814743E+00
  -8.727756583E+05   1.602906615E+04   0.000000000E+00   3.648740485E+03   1.537352336E+01   1.537352336E+01   2.727418605E+00   6.257873937E+00
  -8.708099473E+05   1.602906615E+04   0.000000000E+00   3.665490157E+03   1.536709293E+01   1.536709293E+01   2.730559834E+00   6.267949326E+00
  -8.688442364E+05   1.602906615E+04   0.000000000E+00   3.682316720E+03   1.536066046E+01   1.536066046E+01   2.733704680E+00   6.278040936E+00
  -8.668785255E+05   1.602906615E+04   0.000000000E+00   3.699220525E+03   1.535422594E+01   1.535422594E+01   2.736853149E+00   6.288148795E+00
  -8.649128145E+05   1.602906615E+04   0.000000000E+00   3.716201928E+03   1.534778938E+01   1.534778938E+01   2.740005243E+00   6.298272928E+00
  -8.629471036E+05   1.602906615E+04   0.000000000E+00   3.733261284E+03   1.534135079E+01   1.534135079E+01   2.743160968E+00   6.308413360E+00
  -8.609813926E+05   1.602906615E+04   0.000000000E+00   3.750398953E+03   1.533491018E+01   1.533491018E+01   2.746320328E+00   6.318570119E+00
  -8.590156817E+05   1.602906615E+04   0.000000000E+00   3.767615292E+03   1.532846755E+01   1.532846755E+01   2.749483326E+00   6.328743231E+00
  -8.570499707E+05   1.602906615E+04   0.000000000E+00   3.784910663E+03   1.532202290E+01   1.532202290E+01   2.752649967E+00   6.338932722E+00
  -8.550842598E+05   1.602906615E+04   0.000000000E+00   3.802285430E+03   1.531557625E+01   1.531557625E+01   2.755820255E+00   6.349138619E+00
  -8.531185489E+05   1.602906615E+04   0.000000000E+00   3.819739956E+03   1.530912760E+01   1.530912760E+01   2.758994195E+00   6.359360947E+00
  -8.511528379E+05   1.602906615E+04   0.000000000E+00   3.837274607E+03   1.530267696E+01   1.530267696E+01   2.762171789E+00   6.369599734E+00
  -8.491871270E+05   1.602906615E+04   0.000000000E+00   3.854889752E+03   1.529622434E+01   1.529622434E+01   2.765353044E+00   6.379855005E+00
  -8.472214160E+05   1.602906615E+04   0.000000000E+00   3.872585760E+03   1.528976973E+01   1.528976973E+01   2.768537963E+00   6.390126788E+00
  -8.452557051E+05   1.602906615E+04   0.000000000E+00   3.890363002E+03   1.528331315E+01   1.528331315E+01   2.771726549E+00   6.400415108E+00
  -8.432899942E+05   1.602906615E+04   0.000000000E+00   3.908221852E+03   1.527685461E+01   1.527685461E+01   2.774918808E+00   6.410719993E+00
  -8.413242832E+05   1.602906615E+04   0.000000000E+00   3.926162682E+03   1.527039410E+01   1.527039410E+01   2.778114744E+00   6.421041470E+00
  -8.393585723E+05   1.602906615E+04   0.000000000E+00   3.944185871E+03   1.526393164E+01   1.526393164E+01   2.781314360E+00   6.431379564E+00
  -8.373928613E+05   1.602906615E+04   0.000000000E+00   3.962291796E+03   1.525746724E+01   1.525746724E+01   2.784517662E+00   6.441734303E+00
  -8.354271504E+05   1.602906615E+04   0.000000000E+00   3.980480837E+03   1.525100089E+01   1.525100089E+01   2.787724653E+00   6.452105713E+00
  -8.334614394E+05   1.602906615E+04   0.000000000E+00   3.998753375E+03   1.524453261E+01   1.524453261E+01   2.790935337E+00   6.462493822E+00
  -8.314957285E+05   1.602906615E+04   0.000000000E+00   4.017109794E+03   1.523806241E+01   1.523806241E+01   2.794149719E+00   6.472898656E+00
  -8.295300176E+05   1.602906615E+04   0.000000000E+00   4.035550479E+03   1.523159028E+01   1.523159028E+01   2.797367804E+00   6.483320242E+00
  -8.275643066E+05   1.602906615E+04   0.000000000E+00   4.054075817E+03   1.522511624E+01   1.522511624E+01   2.800589594E+00   6.493758607E+00
  -8.255985957E+05   1.602906615E+04   0.000000000E+00   4.072686195E+03   1.521864030E+01   1.521864030E+01   2.803815096E+00   6.504213778E+00
  -8.236328847E+05   1.602906615E+04   0.000000000E+00   4.091382006E+03   1.521216245E+01   1.521216245E+01   2.807044312E+00   6.514685783E+00
  -8.216671738E+05   1.602906615E+04   0.000000000E+00   4.110163640E+03   1.520568271E+01   1.520568271E+01   2.810277247E+00   6.525174648E+00
  -8.197014628E+05   1.602906615E+04   0.000000000E+00   4.129031491E+03   1.519920109E+01   1.519920109E+01   2.813513906E+00   6.535680400E+00
  -8.177357519E+05   1.602906615E+04   0.000000000E+00   4.147985957E+03   1.519271758E+01   1.519271758E+01   2.816754292E+00   6.546203067E+00
  -8.157700410E+05   1.602906615E+04   0.000000000E+00   4.167027433E+03   1.518623221E+01   1.518623221E+01   2.819998411E+00   6.556742675E+00
  -8.138043300E+05   1.602906615E+04   0.000000000E+00   4.186156320E+03   1.517974496E+01   1.517974496E+01   2.823246266E+00   6.567299253E+00
  -8.118386191E+05   1.602906615E+04   0.000000000E+00   4.205373019E+03   1.517325586E+01   1.517325586E+01   2.826497861E+00   6.577872827E+00
  -8.098729081E+05   1.602906615E+04   0.000000000E+00   4.224677933E+03   1.516676490E+01   1.516676490E+01   2.829753201E+00   6.588463426E+00
  -8.079071972E+05   1.602906615E+04   0.000000000E+00   4.244071467E+03   1.516027210E+01   1.516027210E+01   2.833012291E+00   6.599071075E+00
  -8.059414863E+05   1.602906615E+04   0.000000000E+00   4.263554027E+03   1.515377746E+01   1.515377746E+01   2.836275134E+00   6.609695803E+00
  -8.039757753E+05   1.602906615E+04   0.000000000E+00   4.283126023E+03   1.514728099E+01   1.514728099E+01   2.839541735E+00   6.620337637E+00
  -8.020100644E+05   1.602906615E+04   0.000000000E+00   4.302787865E+03   1.514078269E+01   1.514078269E+01   2.842812099E+00   6.630996605E+00
  -8.000443534E+05   1.602906615E+04   0.000000000E+00   4.322539965E+03   1.513428258E+01   1.513428258E+01   2.846086229E+00   6.641672734E+00
  -7.980786425E+05   1.602906615E+04   0.000000000E+00   4.342382738E+03   1.512778065E+01   1.512778065E+01   2.849364129E+00   6.652366052E+00
  -7.961129315E+05   1.602906615E+04   0.000000000E+00   4.362316599E+03   1.512127692E+01   1.512127692E+01   2.852645805E+00   6.663076587E+00
  -7.941472206E+05   1.602906615E+04   0.000000000E+00   4.382341968E+03   1.511477139E+01   1.511477139E+01   2.855931261E+00   6.673804366E+00
  -7.921815097E+05   1.602906615E+04   0.000000000E+00   4.402459264E+03   1.510826407E+01   1.510826407E+01   2.859220500E+00   6.684549417E+00
  -7.902157987E+05   1.602906615E+04   0.000000000E+00   4.422668909E+03   1.510175496E+01   1.510175496E+01   2.862513528E+00   6.695311768E+00
  -7.882500878E+05   1.602906615E+04   0.000000000E+00   4.442971328E+03   1.509524408E+01   1.509524408E+01   2.865810349E+00   6.706091446E+00
  -7.862843768E+05   1.602906615E+04   0.000000000E+00   4.463366945E+03   1.508873143E+01   1.508873143E+01   2.869110966E+00   6.716888481E+00
  -7.843186659E+05   1.602906615E+04   0.000000000E+00   4.483856189E+03   1.508221702E+01   1.508221702E+01   2.872415385E+00   6.727702899E+00
  -7.823529549E+05   1.602906615E+04   0.000000000E+00   4.504439490E+03   1.507570085E+01   1.507570085E+01   2.875723609E+00   6.738534728E+00
  -7.803872440E+05   1.602906615E+04   0.000000000E+00   4.525117279E+03   1.506918294E+01   1.506918294E+01   2.879035644E+00   6.749383998E+00
  -7.784215331E+05   1.602906615E+04   0.000000000E+00   4.545889990E+03   1.506266328E+01   1.506266328E+01   2.882351493E+00   6.760250734E+00
  -7.764558221E+05   1.602906615E+04   0.000000000E+00   4.566758059E+03   1.505614189E+01   1.505614189E+01   2.885671162E+00   6.771134967E+00
  -7.744901112E+05   1.602906615E+04   0.000000000E+00   4.587721924E+03   1.504961877E+01   1.504961877E+01   2.888994653E+00   6.782036724E+00
  -7.725244002E+05   1.602906615E+04   0.000000000E+00   4.608782024E+03   1.504309393E+01   1.504309393E+01   2.892321973E+00   6.792956033E+00
  -7.705586893E+05   1.602906615E+04   0.000000000E+00   4.629938801E+03   1.503656737E+01   1.503656737E+01   2.895653124E+00   6.803892922E+00
  -7.685929784E+05   1.602906615E+04   0.000000000E+00   4.651192699E+03   1.503003911E+01   1.503003911E+01   2.898988112E+00   6.814847420E+00
  -7.666272674E+05   1.602906615E+04   0.000000000E+00   4.672544164E+03   1.502350915E+01   1.502350915E+01   2.902326941E+00   6.825819555E+00
  -7.646615565E+05   1.602906615E+04   0.000000000E+00   4.693993643E+03   1.501697750E+01   1.501697750E+01   2.905669616E+00   6.836809356E+00
  -7.626958455E+05   1.602906615E+04   0.000000000E+00   4.715541587E+03   1.501044417E+01   1.501044417E+01   2.909016140E+00   6.847816850E+00
  -7.607301346E+05   1.602906615E+04   0.000000000E+00   4.737188448E+03   1.500390915E+01   1.500390915E+01   2.912366518E+00   6.858842068E+00
  -7.587644236E+05   1.602906615E+04   0.000000000E+00   4.758934679E+03   1.499737247E+01   1.499737247E+01   2.915720756E+00   6.869885036E+00
  -7.567987127E+05   1.602906615E+04   0.000000000E+00   4.780780738E+03   1.499083413E+01   1.499083413E+01   2.919078856E+00   6.880945783E+00
  -7.548330018E+05   1.602906615E+04   0.000000000E+00   4.802727081E+03   1.498429412E+01   1.498429412E+01   2.922440824E+00   6.892024339E+00
  -7.528672908E+05   1.602906615E+04   0.000000000E+00   4.824774170E+03   1.497775247E+01   1.497775247E+01   2.925806664E+00   6.903120732E+00
  -7.509015799E+05   1.602906615E+04   0.000000000E+00   4.846922467E+03   1.497120918E+01   1.497120918E+01   2.929176380E+00   6.914234990E+00
  -7.489358689E+05   1.602906615E+04   0.000000000E+00   4.869172436E+03   1.496466425E+01   1.496466425E+01   2.932549978E+00   6.925367142E+00
  -7.469701580E+05   1.602906615E+04   0.000000000E+00   4.891524544E+03   1.495806162E+01   1.495806162E+01   2.935927461E+00   6.936517218E+00
  -7.450044470E+05   1.602906615E+04   0.000000000E+00   4.913979261E+03   1.495131772E+01   1.495131772E+01   2.939308834E+00   6.947685246E+00
  -7.430387361E+05   1.602906615E+04   0.000000000E+00   4.936537057E+03   1.494457124E+01   1.494457124E+01   2.942694101E+00   6.958871254E+00
  -7.410730252E+05   1.602906615E+04   0.000000000E+00   4.959198405E+03   1.493782216E+01   1.493782216E+01   2.946083267E+00   6.970075273E+00
  -7.391073142E+05   1.602906615E+04   0.000000000E+00   4.981963781E+03   1.493107052E+01   1.493107052E+01   2.949476337E+00   6.981297330E+00
  -7.371416033E+05   1.602906615E+04   0.000000000E+00   5.004833662E+03   1.492431632E+01   1.492431632E+01   2.952873314E+00   6.992537455E+00
  -7.351758923E+05   1.602906615E+04   0.000000000E+00   5.027808529E+03   1.491755957E+01   1.491755957E+01   2.956274204E+00   7.003795677E+00
  -7.332101814E+05   1.602906615E+04   0.000000000E+00   5.050888862E+03   1.491080029E+01   1.491080029E+01   2.959679011E+00   7.015072026E+00
  -7.312444705E+05   1.602906615E+04   0.000000000E+00   5.074075146E+03   1.490403849E+01   1.490403849E+01   2.963087739E+00   7.026366529E+00
  -7.292787595E+05   1.602906615E+04   0.000000000E+00   5.097367868E+03   1.489727418E+01   1.489727418E+01   2.966500393E+00   7.037679217E+00
  -7.273130486E+05   1.602906615E+04   0.000000000E+00   5.120767515E+03   1.489050739E+01   1.489050739E+01   2.969916977E+00   7.049010119E+00
  -7.253473376E+05   1.602906615E+04   0.000000000E+00   5.144274580E+03   1.488373811E+01   1.488373811E+01   2.973337497E+00   7.060359264E+00
  -7.233816267E+05   1.602906615E+04   0.000000000E+00   5.167889555E+03   1.487696637E+01   1.487696637E+01   2.976761955E+00   7.071726682E+00
  -7.214159157E+05   1.602906615E+04   0.000000000E+00   5.191612935E+03   1.487019218E+01   1.487019218E+01   2.980190358E+00   7.083112401E+00
  -7.194502048E+05   1.602906615E+04   0.000000000E+00   5.215445218E+03   1.486341555E+01   1.486341555E+01   2.983622710E+00   7.094516452E+00
  -7.174844939E+05   1.602906615E+04   0.000000000E+00   5.239386904E+03   1.485663649E+01   1.485663649E+01   2.987059014E+00   7.105938864E+00
  -7.155187829E+05   1.602906615E+04   0.000000000E+00   5.263438495E+03   1.484985503E+01   1.484985503E+01   2.990499277E+00   7.117379666E+00
  -7.135530720E+05   1.602906615E+04   0.000000000E+00   5.287600496E+03   1.484307117E+01   1.484307117E+01   2.993943501E+00   7.128838889E+00
  -7.115873610E+05   1.602906615E+04   0.000000000E+00   5.311873413E+03   1.483628493E+01   1.483628493E+01   2.997391692E+00   7.140316561E+00
  -7.096216501E+05   1.602906615E+04   0.000000000E+00   5.336257756E+03   1.482949632E+01   1.482949632E+01   3.000843855E+00   7.151812712E+00
  -7.076559391E+05   1.602906615E+04   0.000000000E+00   5.360754037E+03   1.482270535E+01   1.482270535E+01   3.004299993E+00   7.163327373E+00
  -7.056902282E+05   1.602906615E+04   0.000000000E+00   5.385362768E+03   1.481591205E+01   1.481591205E+01   3.007760112E+00   7.174860573E+00
  -7.037245173E+05   1.602906615E+04   0.000000000E+00   5.410084467E+03   1.480911642E+01   1.480911642E+01   3.011224217E+00   7.186412341E+00
  -7.017588063E+05   1.602906615E+04   0.000000000E+00   5.434919651E+03   1.480231848E+01   1.480231848E+01   3.014692310E+00   7.197982709E+00
  -6.997930954E+05   1.602906615E+04   0.000000000E+00   5.459868842E+03   1.479551824E+01   1.479551824E+01   3.018164399E+00   7.209571704E+00
  -6.978273844E+05   1.602906615E+04   0.000000000E+00   5.484932564E+03   1.478871572E+01   1.478871572E+01   3.021640486E+00   7.221179359E+00
  -6.958616735E+05   1.602906615E+04   0.000000000E+00   5.510111341E+03   1.478191093E+01   1.478191093E+01   3.025120576E+00   7.232805702E+00
  -6.938959626E+05   1.602906615E+04   0.000000000E+00   5.535405702E+03   1.477510389E+01   1.477510389E+01   3.028604675E+00   7.244450765E+00
  -6.919302516E+05   1.602906615E+04   0.000000000E+00   5.560816178E+03   1.476829461E+01   1.476829461E+01   3.032092786E+00   7.256114576E+00
  -6.899645407E+05   1.602906615E+04   0.000000000E+00   5.586343302E+03   1.476148310E+01   1.476148310E+01   3.035584915E+00   7.267797166E+00
  -6.879988297E+05   1.602906615E+04   0.000000000E+00   5.611987609E+03   1.475466939E+01   1.475466939E+01   3.039081065E+00   7.279498566E+00
  -6.860331188E+05   1.602906615E+04   0.000000000E+00   5.637749636E+03   1.474785348E+01   1.474785348E+01   3.042581242E+00   7.291218805E+00
  -6.840674078E+05   1.602906615E+04   0.000000000E+00   5.663629926E+03   1.474103539E+01   1.474103539E+01   3.046085451E+00   7.302957914E+00
  -6.821016969E+05   1.602906615E+04   0.000000000E+00   5.689629020E+03   1.473421514E+01   1.473421514E+01   3.049593695E+00   7.314715924E+00
  -6.801359860E+05   1.602906615E+04   0.000000000E+00   5.715747463E+03   1.472739274E+01   1.472739274E+01   3.053105980E+00   7.326492864E+00
  -6.781702750E+05   1.602906615E+04   0.000000000E+00   5.741985804E+03   1.472056821E+01   1.472056821E+01   3.056622310E+00   7.338288766E+00
  -6.762045641E+05   1.602906615E+04   0.000000000E+00   5.768344594E+03   1.471374156E+01   1.471374156E+01   3.060142690E+00   7.350103659E+00
  -6.742388531E+05   1.602906615E+04   0.000000000E+00   5.794824384E+03   1.470691280E+01   1.470691280E+01   3.063667124E+00   7.361937575E+00
  -6.722731422E+05   1.602906615E+04   0.000000000E+00   5.821425730E+03   1.470008196E+01   1.470008196E+01   3.067195617E+00   7.373790544E+00
  -6.703074312E+05   1.602906615E+04   0.000000000E+00   5.848149192E+03   1.469324904E+01   1.469324904E+01   3.070728175E+00   7.385662597E+00
  -6.683417203E+05   1.602906615E+04   0.000000000E+00   5.874995328E+03   1.468641407E+01   1.468641407E+01   3.074264801E+00   7.397553764E+00
  -6.663760094E+05   1.602906615E+04   0.000000000E+00   5.901964702E+03   1.467957706E+01   1.467957706E+01   3.077805500E+00   7.409464076E+00
  -6.644102984E+05   1.602906615E+04   0.000000000E+00   5.929057880E+03   1.467273802E+01   1.467273802E+01   3.081350277E+00   7.421393564E+00
  -6.624445875E+05   1.602906615E+04   0.000000000E+00   5.956275430E+03   1.466589697E+01   1.466589697E+01   3.084899136E+00   7.433342259E+00
  -6.604788765E+05   1.602906615E+04   0.000000000E+00   5.983617923E+03   1.465905393E+01   1.465905393E+01   3.088452083E+00   7.445310192E+00
  -6.585131656E+05   1.602906615E+04   0.000000000E+00   6.011085933E+03   1.465220891E+01   1.465220891E+01   3.092009122E+00   7.457297393E+00
  -6.565474547E+05   1.602906615E+04   0.000000000E+00   6.038680036E+03   1.464536192E+01   1.464536192E+01   3.095570258E+00   7.469303895E+00
  -6.545817437E+05   1.602906615E+04   0.000000000E+00   6.066400811E+03   1.463851300E+01   1.463851300E+01   3.099135495E+00   7.481329727E+00
  -6.526160328E+05   1.602906615E+04   0.000000000E+00   6.094248839E+03   1.463166214E+01   1.463166214E+01   3.102704838E+00   7.493374921E+00
  -6.506503218E+05   1.602906615E+04   0.000000000E+00   6.122224704E+03   1.462480937E+01   1.462480937E+01   3.106278292E+00   7.505439509E+00
  -6.486846109E+05   1.602906615E+04   0.000000000E+00   6.150328993E+03   1.461795470E+01   1.461795470E+01   3.109855862E+00   7.517523520E+00
  -6.467188999E+05   1.602906615E+04   0.000000000E+00   6.178562296E+03   1.461109815E+01   1.461109815E+01   3.113437552E+00   7.529626988E+00
  -6.447531890E+05   1.602906615E+04   0.000000000E+00   6.206925206E+03   1.460423974E+01   1.460423974E+01   3.117023367E+00   7.541749942E+00
  -6.427874781E+05   1.602906615E+04   0.000000000E+00   6.235418316E+03   1.459737948E+01   1.459737948E+01   3.120613312E+00   7.553892415E+00
  -6.408217671E+05   1.602906615E+04   0.000000000E+00   6.264042224E+03   1.459051739E+01   1.459051739E+01   3.124207392E+00   7.566054438E+00
  -6.388560562E+05   1.602906615E+04   0.000000000E+00   6.292797532E+03   1.458365348E+01   1.458365348E+01   3.127805611E+00   7.578236042E+00
  -6.368903452E+05   1.602906615E+04   0.000000000E+00   6.321684842E+03   1.457678778E+01   1.457678778E+01   3.131407974E+00   7.590437259E+00
  -6.349246343E+05   1.602906615E+04   0.000000000E+00   6.350704760E+03   1.456992030E+01   1.456992030E+01   3.135014486E+00   7.602658120E+00
  -6.329589234E+05   1.602906615E+04   0.000000000E+00   6.379857895E+03   1.456305105E+01   1.456305105E+01   3.138625152E+00   7.614898657E+00
  -6.309932124E+05   1.602906615E+04   0.000000000E+00   6.409144859E+03   1.455618006E+01   1.455618006E+01   3.142239976E+00   7.627158902E+00
  -6.290275015E+05   1.602906615E+04   0.000000000E+00   6.438566266E+03   1.454930733E+01   1.454930733E+01   3.145858964E+00   7.639438886E+00
  -6.270617905E+05   1.602906615E+04   0.000000000E+00   6.468122732E+03   1.454243290E+01   1.454243290E+01   3.149482119E+00   7.651738641E+00
  -6.250960796E+05   1.602906615E+04   0.000000000E+00   6.497814879E+03   1.453555677E+01   1.453555677E+01   3.153109448E+00   7.664058200E+00
  -6.231303686E+05   1.602906615E+04   0.000000000E+00   6.527643328E+03   1.452867896E+01   1.452867896E+01   3.156740954E+00   7.676397593E+00
  -6.211646577E+05   1.602906615E+04   0.000000000E+00   6.557608706E+03   1.452179949E+01   1.452179949E+01   3.160376643E+00   7.688756853E+00
  -6.191989468E+05   1.602906615E+04   0.000000000E+00   6.587711641E+03   1.451491838E+01   1.451491838E+01   3.164016519E+00   7.701136012E+00
