! Initial radius: 1.1361E+01 AU
! Number of timesteps:     762
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.435412522E+05   1.136136076E+01   0.000000000E+00   3.324076406E+03   1.460265732E+01   1.460265732E+01   3.117851157E+00   6.241343552E+00
  -9.415755413E+05   1.136136076E+01   0.000000000E+00   3.341169326E+03   1.459097776E+01   1.459097776E+01   3.123966167E+00   6.253608475E+00
  -9.396098303E+05   1.136136076E+01   0.000000000E+00   3.358350140E+03   1.457929294E+01   1.457929294E+01   3.130093170E+00   6.265897500E+00
  -9.376441194E+05   1.136136076E+01   0.000000000E+00   3.375619300E+03   1.456760294E+01   1.456760294E+01   3.136232191E+00   6.278210674E+00
  -9.356784084E+05   1.136136076E+01   0.000000000E+00   3.392977261E+03   1.455590785E+01   1.455590785E+01   3.142383251E+00   6.290548045E+00
  -9.337126975E+05   1.136136076E+01   0.000000000E+00   3.410424480E+03   1.454420775E+01   1.454420775E+01   3.148546376E+00   6.302909660E+00
  -9.317469865E+05   1.136136076E+01   0.000000000E+00   3.427961415E+03   1.453250272E+01   1.453250272E+01   3.154721588E+00   6.315295566E+00
  -9.297812756E+05   1.136136076E+01   0.000000000E+00   3.445588527E+03   1.452079286E+01   1.452079286E+01   3.160908912E+00   6.327705813E+00
  -9.278155647E+05   1.136136076E+01   0.000000000E+00   3.463306281E+03   1.450907824E+01   1.450907824E+01   3.167108371E+00   6.340140447E+00
  -9.258498537E+05   1.136136076E+01   0.000000000E+00   3.481115143E+03   1.449735896E+01   1.449735896E+01   3.173319989E+00   6.352599517E+00
  -9.238841428E+05   1.136136076E+01   0.000000000E+00   3.499015580E+03   1.448563510E+01   1.448563510E+01   3.179543790E+00   6.365083070E+00
  -9.219184318E+05   1.136136076E+01   0.000000000E+00   3.517008064E+03   1.447390675E+01   1.447390675E+01   3.185779797E+00   6.377591154E+00
  -9.199527209E+05   1.136136076E+01   0.000000000E+00   3.535093068E+03   1.446217400E+01   1.446217400E+01   3.192028035E+00   6.390123818E+00
  -9.179870100E+05   1.136136076E+01   0.000000000E+00   3.553271068E+03   1.445043694E+01   1.445043694E+01   3.198288527E+00   6.402681111E+00
  -9.160212990E+05   1.136136076E+01   0.000000000E+00   3.571542543E+03   1.443869567E+01   1.443869567E+01   3.204561298E+00   6.415263079E+00
  -9.140555881E+05   1.136136076E+01   0.000000000E+00   3.589907972E+03   1.442695026E+01   1.442695026E+01   3.210846372E+00   6.427869773E+00
  -9.120898771E+05   1.136136076E+01   0.000000000E+00   3.608367839E+03   1.441520082E+01   1.441520082E+01   3.217143773E+00   6.440501240E+00
  -9.101241662E+05   1.136136076E+01   0.000000000E+00   3.626922629E+03   1.440344743E+01   1.440344743E+01   3.223453525E+00   6.453157530E+00
  -9.081584552E+05   1.136136076E+01   0.000000000E+00   3.645572831E+03   1.439169020E+01   1.439169020E+01   3.229775652E+00   6.465838690E+00
  -9.061927443E+05   1.136136076E+01   0.000000000E+00   3.664318936E+03   1.437992921E+01   1.437992921E+01   3.236110178E+00   6.478544770E+00
  -9.042270334E+05   1.136136076E+01   0.000000000E+00   3.683161436E+03   1.436816455E+01   1.436816455E+01   3.242457129E+00   6.491275819E+00
  -9.022613224E+05   1.136136076E+01   0.000000000E+00   3.702100826E+03   1.435639634E+01   1.435639634E+01   3.248816527E+00   6.504031886E+00
  -9.002956115E+05   1.136136076E+01   0.000000000E+00   3.721137606E+03   1.434462465E+01   1.434462465E+01   3.255188398E+00   6.516813021E+00
  -8.983299005E+05   1.136136076E+01   0.000000000E+00   3.740272277E+03   1.433284959E+01   1.433284959E+01   3.261572767E+00   6.529619271E+00
  -8.963641896E+05   1.136136076E+01   0.000000000E+00   3.759505340E+03   1.432107126E+01   1.432107126E+01   3.267969657E+00   6.542450687E+00
  -8.943984786E+05   1.136136076E+01   0.000000000E+00   3.778837304E+03   1.430928976E+01   1.430928976E+01   3.274379093E+00   6.555307318E+00
  -8.924327677E+05   1.136136076E+01   0.000000000E+00   3.798268675E+03   1.429750518E+01   1.429750518E+01   3.280801099E+00   6.568189214E+00
  -8.904670568E+05   1.136136076E+01   0.000000000E+00   3.817799965E+03   1.428571762E+01   1.428571762E+01   3.287235702E+00   6.581096424E+00
  -8.885013458E+05   1.136136076E+01   0.000000000E+00   3.837431688E+03   1.427392719E+01   1.427392719E+01   3.293682924E+00   6.594028999E+00
  -8.865356349E+05   1.136136076E+01   0.000000000E+00   3.857164361E+03   1.426213399E+01   1.426213399E+01   3.300142791E+00   6.606986987E+00
  -8.845699239E+05   1.136136076E+01   0.000000000E+00   3.876998502E+03   1.425033811E+01   1.425033811E+01   3.306615328E+00   6.619970439E+00
  -8.826042130E+05   1.136136076E+01   0.000000000E+00   3.896934633E+03   1.423853967E+01   1.423853967E+01   3.313100559E+00   6.632979405E+00
  -8.806385021E+05   1.136136076E+01   0.000000000E+00   3.916973279E+03   1.422673877E+01   1.422673877E+01   3.319598510E+00   6.646013935E+00
  -8.786727911E+05   1.136136076E+01   0.000000000E+00   3.937114967E+03   1.421493551E+01   1.421493551E+01   3.326109206E+00   6.659074080E+00
  -8.767070802E+05   1.136136076E+01   0.000000000E+00   3.957360226E+03   1.420313000E+01   1.420313000E+01   3.332632670E+00   6.672159889E+00
  -8.747413692E+05   1.136136076E+01   0.000000000E+00   3.977709590E+03   1.419132234E+01   1.419132234E+01   3.339168929E+00   6.685271413E+00
  -8.727756583E+05   1.136136076E+01   0.000000000E+00   3.998163593E+03   1.417951265E+01   1.417951265E+01   3.345718007E+00   6.698408702E+00
  -8.708099473E+05   1.136136076E+01   0.000000000E+00   4.018722774E+03   1.416770103E+01   1.416770103E+01   3.352279931E+00   6.711571808E+00
  -8.688442364E+05   1.136136076E+01   0.000000000E+00   4.039387674E+03   1.415588758E+01   1.415588758E+01   3.358854724E+00   6.724760781E+00
  -8.668785255E+05   1.136136076E+01   0.000000000E+00   4.060158836E+03   1.414407243E+01   1.414407243E+01   3.365442412E+00   6.737975671E+00
  -8.649128145E+05   1.136136076E+01   0.000000000E+00   4.081036806E+03   1.413225568E+01   1.413225568E+01   3.372043020E+00   6.751216530E+00
  -8.629471036E+05   1.136136076E+01   0.000000000E+00   4.102022134E+03   1.412043744E+01   1.412043744E+01   3.378656574E+00   6.764483409E+00
  -8.609813926E+05   1.136136076E+01   0.000000000E+00   4.123115372E+03   1.410861782E+01   1.410861782E+01   3.385283099E+00   6.777776359E+00
  -8.590156817E+05   1.136136076E+01   0.000000000E+00   4.144317075E+03   1.409679694E+01   1.409679694E+01   3.391922621E+00   6.791095431E+00
  -8.570499707E+05   1.136136076E+01   0.000000000E+00   4.165627800E+03   1.408497491E+01   1.408497491E+01   3.398575165E+00   6.804440677E+00
  -8.550842598E+05   1.136136076E+01   0.000000000E+00   4.187048108E+03   1.407315185E+01   1.407315185E+01   3.405240756E+00   6.817812147E+00
  -8.531185489E+05   1.136136076E+01   0.000000000E+00   4.208578563E+03   1.406132787E+01   1.406132787E+01   3.411919420E+00   6.831209893E+00
  -8.511528379E+05   1.136136076E+01   0.000000000E+00   4.230219730E+03   1.404950309E+01   1.404950309E+01   3.418611184E+00   6.844633968E+00
  -8.491871270E+05   1.136136076E+01   0.000000000E+00   4.251972180E+03   1.403767763E+01   1.403767763E+01   3.425316071E+00   6.858084422E+00
  -8.472214160E+05   1.136136076E+01   0.000000000E+00   4.273836485E+03   1.402585160E+01   1.402585160E+01   3.432034109E+00   6.871561309E+00
  -8.452557051E+05   1.136136076E+01   0.000000000E+00   4.295813219E+03   1.401402512E+01   1.401402512E+01   3.438765323E+00   6.885064678E+00
  -8.432899942E+05   1.136136076E+01   0.000000000E+00   4.317902961E+03   1.400219832E+01   1.400219832E+01   3.445509739E+00   6.898594583E+00
  -8.413242832E+05   1.136136076E+01   0.000000000E+00   4.340106292E+03   1.399037132E+01   1.399037132E+01   3.452267383E+00   6.912151076E+00
  -8.393585723E+05   1.136136076E+01   0.000000000E+00   4.362423795E+03   1.397854423E+01   1.397854423E+01   3.459038280E+00   6.925734209E+00
  -8.373928613E+05   1.136136076E+01   0.000000000E+00   4.384856059E+03   1.396671719E+01   1.396671719E+01   3.465822457E+00   6.939344035E+00
  -8.354271504E+05   1.136136076E+01   0.000000000E+00   4.407403673E+03   1.395489031E+01   1.395489031E+01   3.472619940E+00   6.952980605E+00
  -8.334614394E+05   1.136136076E+01   0.000000000E+00   4.430067231E+03   1.394306372E+01   1.394306372E+01   3.479430755E+00   6.966643972E+00
  -8.314957285E+05   1.136136076E+01   0.000000000E+00   4.452847328E+03   1.393123754E+01   1.393123754E+01   3.486254927E+00   6.980334189E+00
  -8.295300176E+05   1.136136076E+01   0.000000000E+00   4.475744564E+03   1.391941191E+01   1.391941191E+01   3.493092484E+00   6.994051310E+00
  -8.275643066E+05   1.136136076E+01   0.000000000E+00   4.498759541E+03   1.390758695E+01   1.390758695E+01   3.499943451E+00   7.007795386E+00
  -8.255985957E+05   1.136136076E+01   0.000000000E+00   4.521892864E+03   1.389576278E+01   1.389576278E+01   3.506807855E+00   7.021566470E+00
  -8.236328847E+05   1.136136076E+01   0.000000000E+00   4.545145143E+03   1.388393955E+01   1.388393955E+01   3.513685722E+00   7.035364616E+00
  -8.216671738E+05   1.136136076E+01   0.000000000E+00   4.568516989E+03   1.387211737E+01   1.387211737E+01   3.520577079E+00   7.049189877E+00
  -8.197014628E+05   1.136136076E+01   0.000000000E+00   4.592009016E+03   1.386029637E+01   1.386029637E+01   3.527481951E+00   7.063042306E+00
  -8.177357519E+05   1.136136076E+01   0.000000000E+00   4.615621843E+03   1.384847671E+01   1.384847671E+01   3.534400366E+00   7.076921957E+00
  -8.157700410E+05   1.136136076E+01   0.000000000E+00   4.639356090E+03   1.383665849E+01   1.383665849E+01   3.541332350E+00   7.090828883E+00
  -8.138043300E+05   1.136136076E+01   0.000000000E+00   4.663212383E+03   1.382484187E+01   1.382484187E+01   3.548277929E+00   7.104763137E+00
  -8.118386191E+05   1.136136076E+01   0.000000000E+00   4.687191349E+03   1.381302697E+01   1.381302697E+01   3.555237131E+00   7.118724774E+00
  -8.098729081E+05   1.136136076E+01   0.000000000E+00   4.711293618E+03   1.380121393E+01   1.380121393E+01   3.562209982E+00   7.132713847E+00
  -8.079071972E+05   1.136136076E+01   0.000000000E+00   4.735519825E+03   1.378940289E+01   1.378940289E+01   3.569196509E+00   7.146730410E+00
  -8.059414863E+05   1.136136076E+01   0.000000000E+00   4.759870607E+03   1.377759399E+01   1.377759399E+01   3.576196738E+00   7.160774517E+00
  -8.039757753E+05   1.136136076E+01   0.000000000E+00   4.784346605E+03   1.376578736E+01   1.376578736E+01   3.583210697E+00   7.174846222E+00
  -8.020100644E+05   1.136136076E+01   0.000000000E+00   4.808948462E+03   1.375398315E+01   1.375398315E+01   3.590238412E+00   7.188945580E+00
  -8.000443534E+05   1.136136076E+01   0.000000000E+00   4.833676825E+03   1.374218150E+01   1.374218150E+01   3.597279910E+00   7.203072644E+00
  -7.980786425E+05   1.136136076E+01   0.000000000E+00   4.858532345E+03   1.373038254E+01   1.373038254E+01   3.604335219E+00   7.217227470E+00
  -7.961129315E+05   1.136136076E+01   0.000000000E+00   4.883515677E+03   1.371858643E+01   1.371858643E+01   3.611404366E+00   7.231410111E+00
  -7.941472206E+05   1.136136076E+01   0.000000000E+00   4.908627477E+03   1.370679331E+01   1.370679331E+01   3.618487377E+00   7.245620623E+00
  -7.921815097E+05   1.136136076E+01   0.000000000E+00   4.933868405E+03   1.369500332E+01   1.369500332E+01   3.625584280E+00   7.259859060E+00
  -7.902157987E+05   1.136136076E+01   0.000000000E+00   4.959239126E+03   1.368321661E+01   1.368321661E+01   3.632695102E+00   7.274125477E+00
  -7.882500878E+05   1.136136076E+01   0.000000000E+00   4.984740308E+03   1.367143333E+01   1.367143333E+01   3.639819870E+00   7.288419929E+00
  -7.862843768E+05   1.136136076E+01   0.000000000E+00   5.010372620E+03   1.365965362E+01   1.365965362E+01   3.646958612E+00   7.302742472E+00
  -7.843186659E+05   1.136136076E+01   0.000000000E+00   5.036136738E+03   1.364787764E+01   1.364787764E+01   3.654111355E+00   7.317093160E+00
  -7.823529549E+05   1.136136076E+01   0.000000000E+00   5.062033339E+03   1.363610554E+01   1.363610554E+01   3.661278127E+00   7.331472048E+00
  -7.803872440E+05   1.136136076E+01   0.000000000E+00   5.088063104E+03   1.362433746E+01   1.362433746E+01   3.668458955E+00   7.345879192E+00
  -7.784215331E+05   1.136136076E+01   0.000000000E+00   5.114226719E+03   1.361257357E+01   1.361257357E+01   3.675653867E+00   7.360314649E+00
  -7.764558221E+05   1.136136076E+01   0.000000000E+00   5.140524871E+03   1.360081401E+01   1.360081401E+01   3.682862890E+00   7.374778472E+00
  -7.744901112E+05   1.136136076E+01   0.000000000E+00   5.166958252E+03   1.358905894E+01   1.358905894E+01   3.690086052E+00   7.389270718E+00
  -7.725244002E+05   1.136136076E+01   0.000000000E+00   5.193527557E+03   1.357730852E+01   1.357730852E+01   3.697323381E+00   7.403791444E+00
  -7.705586893E+05   1.136136076E+01   0.000000000E+00   5.220233486E+03   1.356556291E+01   1.356556291E+01   3.704574904E+00   7.418340704E+00
  -7.685929784E+05   1.136136076E+01   0.000000000E+00   5.247076742E+03   1.355382225E+01   1.355382225E+01   3.711840649E+00   7.432918555E+00
  -7.666272674E+05   1.136136076E+01   0.000000000E+00   5.274058029E+03   1.354208672E+01   1.354208672E+01   3.719120645E+00   7.447525053E+00
  -7.646615565E+05   1.136136076E+01   0.000000000E+00   5.301178058E+03   1.353035648E+01   1.353035648E+01   3.726414919E+00   7.462160254E+00
  -7.626958455E+05   1.136136076E+01   0.000000000E+00   5.328437543E+03   1.351863167E+01   1.351863167E+01   3.733723499E+00   7.476824215E+00
  -7.607301346E+05   1.136136076E+01   0.000000000E+00   5.355837200E+03   1.350691248E+01   1.350691248E+01   3.741046414E+00   7.491516993E+00
  -7.587644236E+05   1.136136076E+01   0.000000000E+00   5.383377751E+03   1.349519906E+01   1.349519906E+01   3.748383690E+00   7.506238643E+00
  -7.567987127E+05   1.136136076E+01   0.000000000E+00   5.411059920E+03   1.348349158E+01   1.348349158E+01   3.755735358E+00   7.520989223E+00
  -7.548330018E+05   1.136136076E+01   0.000000000E+00   5.438884434E+03   1.347179020E+01   1.347179020E+01   3.763101444E+00   7.535768789E+00
  -7.528672908E+05   1.136136076E+01   0.000000000E+00   5.466852026E+03   1.346009510E+01   1.346009510E+01   3.770481977E+00   7.550577399E+00
  -7.509015799E+05   1.136136076E+01   0.000000000E+00   5.494963433E+03   1.344840643E+01   1.344840643E+01   3.777876985E+00   7.565415110E+00
  -7.489358689E+05   1.136136076E+01   0.000000000E+00   5.523219392E+03   1.343672438E+01   1.343672438E+01   3.785286497E+00   7.580281978E+00
  -7.469701580E+05   1.136136076E+01   0.000000000E+00   5.551620648E+03   1.342481116E+01   1.342481116E+01   3.792710542E+00   7.595178061E+00
  -7.450044470E+05   1.136136076E+01   0.000000000E+00   5.580167948E+03   1.341257945E+01   1.341257945E+01   3.800149147E+00   7.610103417E+00
  -7.430387361E+05   1.136136076E+01   0.000000000E+00   5.608862042E+03   1.340035146E+01   1.340035146E+01   3.807602341E+00   7.625058103E+00
  -7.410730252E+05   1.136136076E+01   0.000000000E+00   5.637703686E+03   1.338812728E+01   1.338812728E+01   3.815070153E+00   7.640042176E+00
  -7.391073142E+05   1.136136076E+01   0.000000000E+00   5.666693638E+03   1.337590700E+01   1.337590700E+01   3.822552612E+00   7.655055694E+00
  -7.371416033E+05   1.136136076E+01   0.000000000E+00   5.695832661E+03   1.336369070E+01   1.336369070E+01   3.830049746E+00   7.670098716E+00
  -7.351758923E+05   1.136136076E+01   0.000000000E+00   5.725121521E+03   1.335147848E+01   1.335147848E+01   3.837561584E+00   7.685171299E+00
  -7.332101814E+05   1.136136076E+01   0.000000000E+00   5.754560990E+03   1.333927040E+01   1.333927040E+01   3.845088155E+00   7.700273501E+00
  -7.312444705E+05   1.136136076E+01   0.000000000E+00   5.784151840E+03   1.332706657E+01   1.332706657E+01   3.852629488E+00   7.715405381E+00
  -7.292787595E+05   1.136136076E+01   0.000000000E+00   5.813894851E+03   1.331486706E+01   1.331486706E+01   3.860185611E+00   7.730566997E+00
  -7.273130486E+05   1.136136076E+01   0.000000000E+00   5.843790806E+03   1.330267197E+01   1.330267197E+01   3.867756554E+00   7.745758406E+00
  -7.253473376E+05   1.136136076E+01   0.000000000E+00   5.873840490E+03   1.329048138E+01   1.329048138E+01   3.875342346E+00   7.760979669E+00
  -7.233816267E+05   1.136136076E+01   0.000000000E+00   5.904044695E+03   1.327829537E+01   1.327829537E+01   3.882943016E+00   7.776230843E+00
  -7.214159157E+05   1.136136076E+01   0.000000000E+00   5.934404214E+03   1.326611404E+01   1.326611404E+01   3.890558594E+00   7.791511987E+00
  -7.194502048E+05   1.136136076E+01   0.000000000E+00   5.964919846E+03   1.325393747E+01   1.325393747E+01   3.898189107E+00   7.806823160E+00
  -7.174844939E+05   1.136136076E+01   0.000000000E+00   5.995592395E+03   1.324176575E+01   1.324176575E+01   3.905834586E+00   7.822164422E+00
  -7.155187829E+05   1.136136076E+01   0.000000000E+00   6.026422666E+03   1.322959896E+01   1.322959896E+01   3.913495060E+00   7.837535831E+00
  -7.135530720E+05   1.136136076E+01   0.000000000E+00   6.057411472E+03   1.321743721E+01   1.321743721E+01   3.921170559E+00   7.852937446E+00
  -7.115873610E+05   1.136136076E+01   0.000000000E+00   6.088559627E+03   1.320528057E+01   1.320528057E+01   3.928861111E+00   7.868369327E+00
  -7.096216501E+05   1.136136076E+01   0.000000000E+00   6.119867951E+03   1.319312914E+01   1.319312914E+01   3.936566747E+00   7.883831533E+00
  -7.076559391E+05   1.136136076E+01   0.000000000E+00   6.151337267E+03   1.318098300E+01   1.318098300E+01   3.944287496E+00   7.899324125E+00
  -7.056902282E+05   1.136136076E+01   0.000000000E+00   6.182968403E+03   1.316884224E+01   1.316884224E+01   3.952023387E+00   7.914847161E+00
  -7.037245173E+05   1.136136076E+01   0.000000000E+00   6.214762191E+03   1.315670696E+01   1.315670696E+01   3.959774451E+00   7.930400701E+00
  -7.017588063E+05   1.136136076E+01   0.000000000E+00   6.246719468E+03   1.314457724E+01   1.314457724E+01   3.967540717E+00   7.945984806E+00
  -6.997930954E+05   1.136136076E+01   0.000000000E+00   6.278841075E+03   1.313245318E+01   1.313245318E+01   3.975322215E+00   7.961599535E+00
  -6.978273844E+05   1.136136076E+01   0.000000000E+00   6.311127855E+03   1.312033486E+01   1.312033486E+01   3.983118974E+00   7.977244949E+00
  -6.958616735E+05   1.136136076E+01   0.000000000E+00   6.343580659E+03   1.310822238E+01   1.310822238E+01   3.990931025E+00   7.992921108E+00
  -6.938959626E+05   1.136136076E+01   0.000000000E+00   6.376200341E+03   1.309611583E+01   1.309611583E+01   3.998758398E+00   8.008628072E+00
  -6.919302516E+05   1.136136076E+01   0.000000000E+00   6.408987758E+03   1.308401529E+01   1.308401529E+01   4.006601123E+00   8.024365902E+00
  -6.899645407E+05   1.136136076E+01   0.000000000E+00   6.441943773E+03   1.307192087E+01   1.307192087E+01   4.014459229E+00   8.040134659E+00
  -6.879988297E+05   1.136136076E+01   0.000000000E+00   6.475069253E+03   1.305983265E+01   1.305983265E+01   4.022332748E+00   8.055934403E+00
  -6.860331188E+05   1.136136076E+01   0.000000000E+00   6.508365070E+03   1.304775073E+01   1.304775073E+01   4.030221709E+00   8.071765195E+00
  -6.840674078E+05   1.136136076E+01   0.000000000E+00   6.541832099E+03   1.303567520E+01   1.303567520E+01   4.038126142E+00   8.087627097E+00
  -6.821016969E+05   1.136136076E+01   0.000000000E+00   6.575471220E+03   1.302360615E+01   1.302360615E+01   4.046046078E+00   8.103520169E+00
  -6.801359860E+05   1.136136076E+01   0.000000000E+00   6.609283319E+03   1.301154367E+01   1.301154367E+01   4.053981548E+00   8.119444472E+00
  -6.781702750E+05   1.136136076E+01   0.000000000E+00   6.643269285E+03   1.299948786E+01   1.299948786E+01   4.061932581E+00   8.135400069E+00
  -6.762045641E+05   1.136136076E+01   0.000000000E+00   6.677430013E+03   1.298743882E+01   1.298743882E+01   4.069899209E+00   8.151387020E+00
  -6.742388531E+05   1.136136076E+01   0.000000000E+00   6.711766400E+03   1.297539663E+01   1.297539663E+01   4.077881461E+00   8.167405387E+00
  -6.722731422E+05   1.136136076E+01   0.000000000E+00   6.746279350E+03   1.296336139E+01   1.296336139E+01   4.085879369E+00   8.183455232E+00
  -6.703074312E+05   1.136136076E+01   0.000000000E+00   6.780969771E+03   1.295133320E+01   1.295133320E+01   4.093892963E+00   8.199536617E+00
  -6.683417203E+05   1.136136076E+01   0.000000000E+00   6.815838576E+03   1.293931215E+01   1.293931215E+01   4.101922274E+00   8.215649603E+00
  -6.663760094E+05   1.136136076E+01   0.000000000E+00   6.850886681E+03   1.292729834E+01   1.292729834E+01   4.109967333E+00   8.231794253E+00
  -6.644102984E+05   1.136136076E+01   0.000000000E+00   6.886115010E+03   1.291529185E+01   1.291529185E+01   4.118028171E+00   8.247970629E+00
  -6.624445875E+05   1.136136076E+01   0.000000000E+00   6.921524488E+03   1.290329280E+01   1.290329280E+01   4.126104818E+00   8.264178794E+00
  -6.604788765E+05   1.136136076E+01   0.000000000E+00   6.957116047E+03   1.289130126E+01   1.289130126E+01   4.134197306E+00   8.280418809E+00
  -6.585131656E+05   1.136136076E+01   0.000000000E+00   6.992890623E+03   1.287931735E+01   1.287931735E+01   4.142305666E+00   8.296690738E+00
  -6.565474547E+05   1.136136076E+01   0.000000000E+00   7.028849158E+03   1.286734115E+01   1.286734115E+01   4.150429928E+00   8.312994643E+00
  -6.545817437E+05   1.136136076E+01   0.000000000E+00   7.064992597E+03   1.285537277E+01   1.285537277E+01   4.158570124E+00   8.329330586E+00
  -6.526160328E+05   1.136136076E+01   0.000000000E+00   7.101321891E+03   1.284341229E+01   1.284341229E+01   4.166726286E+00   8.345698632E+00
  -6.506503218E+05   1.136136076E+01   0.000000000E+00   7.137837997E+03   1.283145983E+01   1.283145983E+01   4.174898445E+00   8.362098843E+00
  -6.486846109E+05   1.136136076E+01   0.000000000E+00   7.174541873E+03   1.281951547E+01   1.281951547E+01   4.183086631E+00   8.378531282E+00
  -6.467188999E+05   1.136136076E+01   0.000000000E+00   7.211434487E+03   1.280757931E+01   1.280757931E+01   4.191290877E+00   8.394996012E+00
  -6.447531890E+05   1.136136076E+01   0.000000000E+00   7.248516809E+03   1.279565145E+01   1.279565145E+01   4.199511213E+00   8.411493098E+00
  -6.427874781E+05   1.136136076E+01   0.000000000E+00   7.285789813E+03   1.278373199E+01   1.278373199E+01   4.207747673E+00   8.428022602E+00
  -6.408217671E+05   1.136136076E+01   0.000000000E+00   7.323254481E+03   1.277182103E+01   1.277182103E+01   4.216000286E+00   8.444584588E+00
  -6.388560562E+05   1.136136076E+01   0.000000000E+00   7.360911799E+03   1.275991867E+01   1.275991867E+01   4.224269085E+00   8.461179120E+00
  -6.368903452E+05   1.136136076E+01   0.000000000E+00   7.398762756E+03   1.274802501E+01   1.274802501E+01   4.232554101E+00   8.477806263E+00
  -6.349246343E+05   1.136136076E+01   0.000000000E+00   7.436808348E+03   1.273614014E+01   1.273614014E+01   4.240855367E+00   8.494466080E+00
  -6.329589234E+05   1.136136076E+01   0.000000000E+00   7.475049577E+03   1.272426417E+01   1.272426417E+01   4.249172914E+00   8.511158635E+00
  -6.309932124E+05   1.136136076E+01   0.000000000E+00   7.513487449E+03   1.271239719E+01   1.271239719E+01   4.257506774E+00   8.527883992E+00
  -6.290275015E+05   1.136136076E+01   0.000000000E+00   7.552122974E+03   1.270053931E+01   1.270053931E+01   4.265856980E+00   8.544642217E+00
  -6.270617905E+05   1.136136076E+01   0.000000000E+00   7.590957168E+03   1.268869063E+01   1.268869063E+01   4.274223562E+00   8.561433374E+00
  -6.250960796E+05   1.136136076E+01   0.000000000E+00   7.629991055E+03   1.267685124E+01   1.267685124E+01   4.282606554E+00   8.578257527E+00
  -6.231303686E+05   1.136136076E+01   0.000000000E+00   7.669225659E+03   1.266502126E+01   1.266502126E+01   4.291005987E+00   8.595114741E+00
  -6.211646577E+05   1.136136076E+01   0.000000000E+00   7.708662014E+03   1.265320077E+01   1.265320077E+01   4.299421894E+00   8.612005082E+00
  -6.191989468E+05   1.136136076E+01   0.000000000E+00   7.748301157E+03   1.264138989E+01   1.264138989E+01   4.307854307E+00   8.628928614E+00
