! Initial radius: 1.1298E+02 AU
! Number of timesteps:    1001
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.474726741E+05   1.129807434E+02   0.000000000E+00   3.290140375E+03   1.463217826E+01   1.463217826E+01   3.102435829E+00   6.215513868E+00
  -9.455069631E+05   1.129807434E+02   0.000000000E+00   3.307058689E+03   1.462053892E+01   1.462053892E+01   3.108506744E+00   6.227722092E+00
  -9.435412522E+05   1.129807434E+02   0.000000000E+00   3.324064000E+03   1.460889415E+01   1.460889415E+01   3.114589538E+00   6.239954294E+00
  -9.415755413E+05   1.129807434E+02   0.000000000E+00   3.341156754E+03   1.459724401E+01   1.459724401E+01   3.120684235E+00   6.252210522E+00
  -9.396098303E+05   1.129807434E+02   0.000000000E+00   3.358337401E+03   1.458558859E+01   1.458558859E+01   3.126790859E+00   6.264490824E+00
  -9.376441194E+05   1.129807434E+02   0.000000000E+00   3.375606393E+03   1.457392797E+01   1.457392797E+01   3.132909432E+00   6.276795246E+00
  -9.356784084E+05   1.129807434E+02   0.000000000E+00   3.392964184E+03   1.456226224E+01   1.456226224E+01   3.139039979E+00   6.289123835E+00
  -9.337126975E+05   1.129807434E+02   0.000000000E+00   3.410411232E+03   1.455059148E+01   1.455059148E+01   3.145182521E+00   6.301476640E+00
  -9.317469865E+05   1.129807434E+02   0.000000000E+00   3.427947994E+03   1.453891576E+01   1.453891576E+01   3.151337084E+00   6.313853708E+00
  -9.297812756E+05   1.129807434E+02   0.000000000E+00   3.445574933E+03   1.452723519E+01   1.452723519E+01   3.157503689E+00   6.326255086E+00
  -9.278155647E+05   1.129807434E+02   0.000000000E+00   3.463292511E+03   1.451554984E+01   1.451554984E+01   3.163682362E+00   6.338680822E+00
  -9.258498537E+05   1.129807434E+02   0.000000000E+00   3.481101196E+03   1.450385979E+01   1.450385979E+01   3.169873126E+00   6.351130965E+00
  -9.238841428E+05   1.129807434E+02   0.000000000E+00   3.499001455E+03   1.449216514E+01   1.449216514E+01   3.176076003E+00   6.363605561E+00
  -9.219184318E+05   1.129807434E+02   0.000000000E+00   3.516993759E+03   1.448046597E+01   1.448046597E+01   3.182291019E+00   6.376104659E+00
  -9.199527209E+05   1.129807434E+02   0.000000000E+00   3.535078582E+03   1.446876237E+01   1.446876237E+01   3.188518196E+00   6.388628308E+00
  -9.179870100E+05   1.129807434E+02   0.000000000E+00   3.553256399E+03   1.445705444E+01   1.445705444E+01   3.194757559E+00   6.401176555E+00
  -9.160212990E+05   1.129807434E+02   0.000000000E+00   3.571527690E+03   1.444534225E+01   1.444534225E+01   3.201009130E+00   6.413749449E+00
  -9.140555881E+05   1.129807434E+02   0.000000000E+00   3.589892933E+03   1.443362590E+01   1.443362590E+01   3.207272936E+00   6.426347037E+00
  -9.120898771E+05   1.129807434E+02   0.000000000E+00   3.608352613E+03   1.442190548E+01   1.442190548E+01   3.213548998E+00   6.438969370E+00
  -9.101241662E+05   1.129807434E+02   0.000000000E+00   3.626907214E+03   1.441018108E+01   1.441018108E+01   3.219837342E+00   6.451616494E+00
  -9.081584552E+05   1.129807434E+02   0.000000000E+00   3.645557226E+03   1.439845279E+01   1.439845279E+01   3.226137990E+00   6.464288460E+00
  -9.061927443E+05   1.129807434E+02   0.000000000E+00   3.664303139E+03   1.438672072E+01   1.438672072E+01   3.232450968E+00   6.476985315E+00
  -9.042270334E+05   1.129807434E+02   0.000000000E+00   3.683145445E+03   1.437498494E+01   1.437498494E+01   3.238776299E+00   6.489707108E+00
  -9.022613224E+05   1.129807434E+02   0.000000000E+00   3.702084641E+03   1.436324556E+01   1.436324556E+01   3.245114008E+00   6.502453889E+00
  -9.002956115E+05   1.129807434E+02   0.000000000E+00   3.721121224E+03   1.435150267E+01   1.435150267E+01   3.251464119E+00   6.515225707E+00
  -8.983299005E+05   1.129807434E+02   0.000000000E+00   3.740255696E+03   1.433975637E+01   1.433975637E+01   3.257826655E+00   6.528022611E+00
  -8.963641896E+05   1.129807434E+02   0.000000000E+00   3.759488560E+03   1.432800675E+01   1.432800675E+01   3.264201642E+00   6.540844650E+00
  -8.943984786E+05   1.129807434E+02   0.000000000E+00   3.778820322E+03   1.431625391E+01   1.431625391E+01   3.270589104E+00   6.553691873E+00
  -8.924327677E+05   1.129807434E+02   0.000000000E+00   3.798251490E+03   1.430449796E+01   1.430449796E+01   3.276989065E+00   6.566564330E+00
  -8.904670568E+05   1.129807434E+02   0.000000000E+00   3.817782576E+03   1.429273898E+01   1.429273898E+01   3.283401549E+00   6.579462071E+00
  -8.885013458E+05   1.129807434E+02   0.000000000E+00   3.837414093E+03   1.428097708E+01   1.428097708E+01   3.289826582E+00   6.592385144E+00
  -8.865356349E+05   1.129807434E+02   0.000000000E+00   3.857146557E+03   1.426921236E+01   1.426921236E+01   3.296264187E+00   6.605333601E+00
  -8.845699239E+05   1.129807434E+02   0.000000000E+00   3.876980489E+03   1.425744492E+01   1.425744492E+01   3.302714389E+00   6.618307490E+00
  -8.826042130E+05   1.129807434E+02   0.000000000E+00   3.896916409E+03   1.424567487E+01   1.424567487E+01   3.309177214E+00   6.631306863E+00
  -8.806385021E+05   1.129807434E+02   0.000000000E+00   3.916954841E+03   1.423390230E+01   1.423390230E+01   3.315652685E+00   6.644331767E+00
  -8.786727911E+05   1.129807434E+02   0.000000000E+00   3.937096315E+03   1.422212732E+01   1.422212732E+01   3.322140827E+00   6.657382255E+00
  -8.767070802E+05   1.129807434E+02   0.000000000E+00   3.957341358E+03   1.421035003E+01   1.421035003E+01   3.328641665E+00   6.670458376E+00
  -8.747413692E+05   1.129807434E+02   0.000000000E+00   3.977690503E+03   1.419857055E+01   1.419857055E+01   3.335155224E+00   6.683560181E+00
  -8.727756583E+05   1.129807434E+02   0.000000000E+00   3.998144287E+03   1.418678897E+01   1.418678897E+01   3.341681530E+00   6.696687719E+00
  -8.708099473E+05   1.129807434E+02   0.000000000E+00   4.018703246E+03   1.417500540E+01   1.417500540E+01   3.348220606E+00   6.709841042E+00
  -8.688442364E+05   1.129807434E+02   0.000000000E+00   4.039367922E+03   1.416321996E+01   1.416321996E+01   3.354772478E+00   6.723020200E+00
  -8.668785255E+05   1.129807434E+02   0.000000000E+00   4.060138859E+03   1.415143274E+01   1.415143274E+01   3.361337170E+00   6.736225244E+00
  -8.649128145E+05   1.129807434E+02   0.000000000E+00   4.081016602E+03   1.413964386E+01   1.413964386E+01   3.367914709E+00   6.749456225E+00
  -8.629471036E+05   1.129807434E+02   0.000000000E+00   4.102001701E+03   1.412785344E+01   1.412785344E+01   3.374505119E+00   6.762713193E+00
  -8.609813926E+05   1.129807434E+02   0.000000000E+00   4.123094709E+03   1.411606157E+01   1.411606157E+01   3.381108425E+00   6.775996200E+00
  -8.590156817E+05   1.129807434E+02   0.000000000E+00   4.144296179E+03   1.410426837E+01   1.410426837E+01   3.387724652E+00   6.789305297E+00
  -8.570499707E+05   1.129807434E+02   0.000000000E+00   4.165606669E+03   1.409247396E+01   1.409247396E+01   3.394353826E+00   6.802640535E+00
  -8.550842598E+05   1.129807434E+02   0.000000000E+00   4.187026741E+03   1.408067845E+01   1.408067845E+01   3.400995973E+00   6.816001966E+00
  -8.531185489E+05   1.129807434E+02   0.000000000E+00   4.208556958E+03   1.406888195E+01   1.406888195E+01   3.407651117E+00   6.829389640E+00
  -8.511528379E+05   1.129807434E+02   0.000000000E+00   4.230197886E+03   1.405708458E+01   1.405708458E+01   3.414319283E+00   6.842803610E+00
  -8.491871270E+05   1.129807434E+02   0.000000000E+00   4.251950094E+03   1.404528645E+01   1.404528645E+01   3.421000499E+00   6.856243927E+00
  -8.472214160E+05   1.129807434E+02   0.000000000E+00   4.273814155E+03   1.403348769E+01   1.403348769E+01   3.427694788E+00   6.869710643E+00
  -8.452557051E+05   1.129807434E+02   0.000000000E+00   4.295790643E+03   1.402168840E+01   1.402168840E+01   3.434402176E+00   6.883203809E+00
  -8.432899942E+05   1.129807434E+02   0.000000000E+00   4.317880137E+03   1.400988871E+01   1.400988871E+01   3.441122690E+00   6.896723478E+00
  -8.413242832E+05   1.129807434E+02   0.000000000E+00   4.340083219E+03   1.399808874E+01   1.399808874E+01   3.447856355E+00   6.910269702E+00
  -8.393585723E+05   1.129807434E+02   0.000000000E+00   4.362400471E+03   1.398628862E+01   1.398628862E+01   3.454603196E+00   6.923842533E+00
  -8.373928613E+05   1.129807434E+02   0.000000000E+00   4.384832481E+03   1.397448845E+01   1.397448845E+01   3.461363240E+00   6.937442023E+00
  -8.354271504E+05   1.129807434E+02   0.000000000E+00   4.407379840E+03   1.396268836E+01   1.396268836E+01   3.468136512E+00   6.951068224E+00
  -8.334614394E+05   1.129807434E+02   0.000000000E+00   4.430043140E+03   1.395088848E+01   1.395088848E+01   3.474923038E+00   6.964721189E+00
  -8.314957285E+05   1.129807434E+02   0.000000000E+00   4.452822977E+03   1.393908893E+01   1.393908893E+01   3.481722844E+00   6.978400971E+00
  -8.295300176E+05   1.129807434E+02   0.000000000E+00   4.475719952E+03   1.392728984E+01   1.392728984E+01   3.488535956E+00   6.992107622E+00
  -8.275643066E+05   1.129807434E+02   0.000000000E+00   4.498734665E+03   1.391549133E+01   1.391549133E+01   3.495362400E+00   7.005841195E+00
  -8.255985957E+05   1.129807434E+02   0.000000000E+00   4.521867723E+03   1.390369352E+01   1.390369352E+01   3.502202202E+00   7.019601743E+00
  -8.236328847E+05   1.129807434E+02   0.000000000E+00   4.545119734E+03   1.389189656E+01   1.389189656E+01   3.509055388E+00   7.033389319E+00
  -8.216671738E+05   1.129807434E+02   0.000000000E+00   4.568491310E+03   1.388010056E+01   1.388010056E+01   3.515921985E+00   7.047203975E+00
  -8.197014628E+05   1.129807434E+02   0.000000000E+00   4.591983065E+03   1.386830565E+01   1.386830565E+01   3.522802019E+00   7.061045766E+00
  -8.177357519E+05   1.129807434E+02   0.000000000E+00   4.615595618E+03   1.385651197E+01   1.385651197E+01   3.529695515E+00   7.074914744E+00
  -8.157700410E+05   1.129807434E+02   0.000000000E+00   4.639329589E+03   1.384471965E+01   1.384471965E+01   3.536602501E+00   7.088810963E+00
  -8.138043300E+05   1.129807434E+02   0.000000000E+00   4.663185604E+03   1.383292882E+01   1.383292882E+01   3.543523003E+00   7.102734476E+00
  -8.118386191E+05   1.129807434E+02   0.000000000E+00   4.687164289E+03   1.382113962E+01   1.382113962E+01   3.550457047E+00   7.116685337E+00
  -8.098729081E+05   1.129807434E+02   0.000000000E+00   4.711266276E+03   1.380935217E+01   1.380935217E+01   3.557404659E+00   7.130663600E+00
  -8.079071972E+05   1.129807434E+02   0.000000000E+00   4.735492198E+03   1.379756662E+01   1.379756662E+01   3.564365867E+00   7.144669318E+00
  -8.059414863E+05   1.129807434E+02   0.000000000E+00   4.759842693E+03   1.378578310E+01   1.378578310E+01   3.571340697E+00   7.158702545E+00
  -8.039757753E+05   1.129807434E+02   0.000000000E+00   4.784318401E+03   1.377400175E+01   1.377400175E+01   3.578329175E+00   7.172763336E+00
  -8.020100644E+05   1.129807434E+02   0.000000000E+00   4.808919966E+03   1.376222271E+01   1.376222271E+01   3.585331328E+00   7.186851745E+00
  -8.000443534E+05   1.129807434E+02   0.000000000E+00   4.833648036E+03   1.375044612E+01   1.375044612E+01   3.592347184E+00   7.200967825E+00
  -7.980786425E+05   1.129807434E+02   0.000000000E+00   4.858503260E+03   1.373867211E+01   1.373867211E+01   3.599376768E+00   7.215111632E+00
  -7.961129315E+05   1.129807434E+02   0.000000000E+00   4.883486294E+03   1.372690083E+01   1.372690083E+01   3.606420108E+00   7.229283219E+00
  -7.941472206E+05   1.129807434E+02   0.000000000E+00   4.908597793E+03   1.371513243E+01   1.371513243E+01   3.613477230E+00   7.243482641E+00
  -7.921815097E+05   1.129807434E+02   0.000000000E+00   4.933838418E+03   1.370336704E+01   1.370336704E+01   3.620548162E+00   7.257709953E+00
  -7.902157987E+05   1.129807434E+02   0.000000000E+00   4.959208834E+03   1.369160482E+01   1.369160482E+01   3.627632930E+00   7.271965210E+00
  -7.882500878E+05   1.129807434E+02   0.000000000E+00   4.984709708E+03   1.367984590E+01   1.367984590E+01   3.634731562E+00   7.286248466E+00
  -7.862843768E+05   1.129807434E+02   0.000000000E+00   5.010341711E+03   1.366809044E+01   1.366809044E+01   3.641844085E+00   7.300559777E+00
  -7.843186659E+05   1.129807434E+02   0.000000000E+00   5.036105516E+03   1.365633857E+01   1.365633857E+01   3.648970526E+00   7.314899197E+00
  -7.823529549E+05   1.129807434E+02   0.000000000E+00   5.062001802E+03   1.364459046E+01   1.364459046E+01   3.656110912E+00   7.329266782E+00
  -7.803872440E+05   1.129807434E+02   0.000000000E+00   5.088031251E+03   1.363284625E+01   1.363284625E+01   3.663265270E+00   7.343662588E+00
  -7.784215331E+05   1.129807434E+02   0.000000000E+00   5.114194545E+03   1.362110609E+01   1.362110609E+01   3.670433628E+00   7.358086669E+00
  -7.764558221E+05   1.129807434E+02   0.000000000E+00   5.140492375E+03   1.360937014E+01   1.360937014E+01   3.677616014E+00   7.372539081E+00
  -7.744901112E+05   1.129807434E+02   0.000000000E+00   5.166925432E+03   1.359763855E+01   1.359763855E+01   3.684812454E+00   7.387019879E+00
  -7.725244002E+05   1.129807434E+02   0.000000000E+00   5.193494410E+03   1.358591146E+01   1.358591146E+01   3.692022976E+00   7.401529121E+00
  -7.705586893E+05   1.129807434E+02   0.000000000E+00   5.220200010E+03   1.357418905E+01   1.357418905E+01   3.699247608E+00   7.416066860E+00
  -7.685929784E+05   1.129807434E+02   0.000000000E+00   5.247042933E+03   1.356247146E+01   1.356247146E+01   3.706486377E+00   7.430633154E+00
  -7.666272674E+05   1.129807434E+02   0.000000000E+00   5.274023886E+03   1.355075885E+01   1.355075885E+01   3.713739311E+00   7.445228059E+00
  -7.646615565E+05   1.129807434E+02   0.000000000E+00   5.301143578E+03   1.353905138E+01   1.353905138E+01   3.721006438E+00   7.459851630E+00
  -7.626958455E+05   1.129807434E+02   0.000000000E+00   5.328402724E+03   1.352734921E+01   1.352734921E+01   3.728287786E+00   7.474503924E+00
  -7.607301346E+05   1.129807434E+02   0.000000000E+00   5.355802039E+03   1.351565251E+01   1.351565251E+01   3.735583381E+00   7.489184997E+00
  -7.587644236E+05   1.129807434E+02   0.000000000E+00   5.383342245E+03   1.350396143E+01   1.350396143E+01   3.742893253E+00   7.503894907E+00
  -7.567987127E+05   1.129807434E+02   0.000000000E+00   5.411024066E+03   1.349227613E+01   1.349227613E+01   3.750217429E+00   7.518633708E+00
  -7.548330018E+05   1.129807434E+02   0.000000000E+00   5.438848230E+03   1.348059679E+01   1.348059679E+01   3.757555937E+00   7.533401459E+00
  -7.528672908E+05   1.129807434E+02   0.000000000E+00   5.466815470E+03   1.346892357E+01   1.346892357E+01   3.764908806E+00   7.548198217E+00
  -7.509015799E+05   1.129807434E+02   0.000000000E+00   5.494926521E+03   1.345725663E+01   1.345725663E+01   3.772276062E+00   7.563024037E+00
  -7.489358689E+05   1.129807434E+02   0.000000000E+00   5.523182122E+03   1.344559615E+01   1.344559615E+01   3.779657735E+00   7.577878977E+00
  -7.469701580E+05   1.129807434E+02   0.000000000E+00   5.551583017E+03   1.343394229E+01   1.343394229E+01   3.787053853E+00   7.592763095E+00
  -7.450044470E+05   1.129807434E+02   0.000000000E+00   5.580129954E+03   1.342192463E+01   1.342192463E+01   3.794464443E+00   7.607676448E+00
  -7.430387361E+05   1.129807434E+02   0.000000000E+00   5.608823682E+03   1.340972162E+01   1.340972162E+01   3.801889535E+00   7.622619092E+00
  -7.410730252E+05   1.129807434E+02   0.000000000E+00   5.637664957E+03   1.339752233E+01   1.339752233E+01   3.809329156E+00   7.637591087E+00
  -7.391073142E+05   1.129807434E+02   0.000000000E+00   5.666654537E+03   1.338532687E+01   1.338532687E+01   3.816783335E+00   7.652592488E+00
  -7.371416033E+05   1.129807434E+02   0.000000000E+00   5.695793185E+03   1.337313530E+01   1.337313530E+01   3.824252101E+00   7.667623355E+00
  -7.351758923E+05   1.129807434E+02   0.000000000E+00   5.725081668E+03   1.336094771E+01   1.336094771E+01   3.831735482E+00   7.682683744E+00
  -7.332101814E+05   1.129807434E+02   0.000000000E+00   5.754520756E+03   1.334876420E+01   1.334876420E+01   3.839233506E+00   7.697773715E+00
  -7.312444705E+05   1.129807434E+02   0.000000000E+00   5.784111224E+03   1.333658483E+01   1.333658483E+01   3.846746203E+00   7.712893324E+00
  -7.292787595E+05   1.129807434E+02   0.000000000E+00   5.813853849E+03   1.332440971E+01   1.332440971E+01   3.854273600E+00   7.728042631E+00
  -7.273130486E+05   1.129807434E+02   0.000000000E+00   5.843749415E+03   1.331223892E+01   1.331223892E+01   3.861815728E+00   7.743221694E+00
  -7.253473376E+05   1.129807434E+02   0.000000000E+00   5.873798707E+03   1.330007253E+01   1.330007253E+01   3.869372614E+00   7.758430570E+00
  -7.233816267E+05   1.129807434E+02   0.000000000E+00   5.904002517E+03   1.328791064E+01   1.328791064E+01   3.876944288E+00   7.773669319E+00
  -7.214159157E+05   1.129807434E+02   0.000000000E+00   5.934361638E+03   1.327575334E+01   1.327575334E+01   3.884530778E+00   7.788937999E+00
  -7.194502048E+05   1.129807434E+02   0.000000000E+00   5.964876870E+03   1.326360071E+01   1.326360071E+01   3.892132113E+00   7.804236669E+00
  -7.174844939E+05   1.129807434E+02   0.000000000E+00   5.995549015E+03   1.325145284E+01   1.325145284E+01   3.899748323E+00   7.819565388E+00
  -7.155187829E+05   1.129807434E+02   0.000000000E+00   6.026378880E+03   1.323930981E+01   1.323930981E+01   3.907379436E+00   7.834924215E+00
  -7.135530720E+05   1.129807434E+02   0.000000000E+00   6.057367276E+03   1.322717172E+01   1.322717172E+01   3.915025482E+00   7.850313209E+00
  -7.115873610E+05   1.129807434E+02   0.000000000E+00   6.088515019E+03   1.321503865E+01   1.321503865E+01   3.922686491E+00   7.865732430E+00
  -7.096216501E+05   1.129807434E+02   0.000000000E+00   6.119822927E+03   1.320291069E+01   1.320291069E+01   3.930362490E+00   7.881181936E+00
  -7.076559391E+05   1.129807434E+02   0.000000000E+00   6.151291824E+03   1.319078792E+01   1.319078792E+01   3.938053510E+00   7.896661788E+00
  -7.056902282E+05   1.129807434E+02   0.000000000E+00   6.182922538E+03   1.317867045E+01   1.317867045E+01   3.945759580E+00   7.912172044E+00
  -7.037245173E+05   1.129807434E+02   0.000000000E+00   6.214715901E+03   1.316655835E+01   1.316655835E+01   3.953480729E+00   7.927712765E+00
  -7.017588063E+05   1.129807434E+02   0.000000000E+00   6.246672750E+03   1.315445172E+01   1.315445172E+01   3.961216987E+00   7.943284010E+00
  -6.997930954E+05   1.129807434E+02   0.000000000E+00   6.278793925E+03   1.314235064E+01   1.314235064E+01   3.968968384E+00   7.958885839E+00
  -6.978273844E+05   1.129807434E+02   0.000000000E+00   6.311080270E+03   1.313025521E+01   1.313025521E+01   3.976734949E+00   7.974518313E+00
  -6.958616735E+05   1.129807434E+02   0.000000000E+00   6.343532637E+03   1.311816551E+01   1.311816551E+01   3.984516711E+00   7.990181491E+00
  -6.938959626E+05   1.129807434E+02   0.000000000E+00   6.376151877E+03   1.310608164E+01   1.310608164E+01   3.992313701E+00   8.005875435E+00
  -6.919302516E+05   1.129807434E+02   0.000000000E+00   6.408938850E+03   1.309400369E+01   1.309400369E+01   4.000125949E+00   8.021600203E+00
  -6.899645407E+05   1.129807434E+02   0.000000000E+00   6.441894417E+03   1.308193175E+01   1.308193175E+01   4.007953483E+00   8.037355858E+00
  -6.879988297E+05   1.129807434E+02   0.000000000E+00   6.475019446E+03   1.306986590E+01   1.306986590E+01   4.015796335E+00   8.053142459E+00
  -6.860331188E+05   1.129807434E+02   0.000000000E+00   6.508314809E+03   1.305780625E+01   1.305780625E+01   4.023654534E+00   8.068960067E+00
  -6.840674078E+05   1.129807434E+02   0.000000000E+00   6.541781380E+03   1.304575288E+01   1.304575288E+01   4.031528110E+00   8.084808744E+00
  -6.821016969E+05   1.129807434E+02   0.000000000E+00   6.575420040E+03   1.303370588E+01   1.303370588E+01   4.039417093E+00   8.100688549E+00
  -6.801359860E+05   1.129807434E+02   0.000000000E+00   6.609231675E+03   1.302166535E+01   1.302166535E+01   4.047321513E+00   8.116599545E+00
  -6.781702750E+05   1.129807434E+02   0.000000000E+00   6.643217173E+03   1.300963139E+01   1.300963139E+01   4.055241401E+00   8.132541793E+00
  -6.762045641E+05   1.129807434E+02   0.000000000E+00   6.677377429E+03   1.299760407E+01   1.299760407E+01   4.063176787E+00   8.148515354E+00
  -6.742388531E+05   1.129807434E+02   0.000000000E+00   6.711713341E+03   1.298558350E+01   1.298558350E+01   4.071127701E+00   8.164520289E+00
  -6.722731422E+05   1.129807434E+02   0.000000000E+00   6.746225813E+03   1.297356978E+01   1.297356978E+01   4.079094173E+00   8.180556661E+00
  -6.703074312E+05   1.129807434E+02   0.000000000E+00   6.780915752E+03   1.296156298E+01   1.296156298E+01   4.087076234E+00   8.196624530E+00
  -6.683417203E+05   1.129807434E+02   0.000000000E+00   6.815784071E+03   1.294956321E+01   1.294956321E+01   4.095073915E+00   8.212723959E+00
  -6.663760094E+05   1.129807434E+02   0.000000000E+00   6.850831688E+03   1.293757057E+01   1.293757057E+01   4.103087246E+00   8.228855010E+00
  -6.644102984E+05   1.129807434E+02   0.000000000E+00   6.886059524E+03   1.292558514E+01   1.292558514E+01   4.111116258E+00   8.245017745E+00
  -6.624445875E+05   1.129807434E+02   0.000000000E+00   6.921468506E+03   1.291360703E+01   1.291360703E+01   4.119160980E+00   8.261212226E+00
  -6.604788765E+05   1.129807434E+02   0.000000000E+00   6.957059565E+03   1.290163632E+01   1.290163632E+01   4.127221445E+00   8.277438515E+00
  -6.585131656E+05   1.129807434E+02   0.000000000E+00   6.992833638E+03   1.288967311E+01   1.288967311E+01   4.135297683E+00   8.293696675E+00
  -6.565474547E+05   1.129807434E+02   0.000000000E+00   7.028791665E+03   1.287771750E+01   1.287771750E+01   4.143389725E+00   8.309986769E+00
  -6.545817437E+05   1.129807434E+02   0.000000000E+00   7.064934594E+03   1.286576959E+01   1.286576959E+01   4.151497601E+00   8.326308859E+00
  -6.526160328E+05   1.129807434E+02   0.000000000E+00   7.101263374E+03   1.285382946E+01   1.285382946E+01   4.159621343E+00   8.342663008E+00
  -6.506503218E+05   1.129807434E+02   0.000000000E+00   7.137778961E+03   1.284189722E+01   1.284189722E+01   4.167760982E+00   8.359049279E+00
  -6.486846109E+05   1.129807434E+02   0.000000000E+00   7.174482315E+03   1.282997297E+01   1.282997297E+01   4.175916548E+00   8.375467735E+00
  -6.467188999E+05   1.129807434E+02   0.000000000E+00   7.211374403E+03   1.281805680E+01   1.281805680E+01   4.184088074E+00   8.391918440E+00
  -6.447531890E+05   1.129807434E+02   0.000000000E+00   7.248456195E+03   1.280614880E+01   1.280614880E+01   4.192275590E+00   8.408401456E+00
  -6.427874781E+05   1.129807434E+02   0.000000000E+00   7.285728666E+03   1.279424908E+01   1.279424908E+01   4.200479127E+00   8.424916848E+00
  -6.408217671E+05   1.129807434E+02   0.000000000E+00   7.323192796E+03   1.278235773E+01   1.278235773E+01   4.208698717E+00   8.441464678E+00
  -6.388560562E+05   1.129807434E+02   0.000000000E+00   7.360849572E+03   1.277047485E+01   1.277047485E+01   4.216934391E+00   8.458045011E+00
  -6.368903452E+05   1.129807434E+02   0.000000000E+00   7.398699984E+03   1.275860054E+01   1.275860054E+01   4.225186181E+00   8.474657910E+00
  -6.349246343E+05   1.129807434E+02   0.000000000E+00   7.436745027E+03   1.274673491E+01   1.274673491E+01   4.233454119E+00   8.491303439E+00
  -6.329589234E+05   1.129807434E+02   0.000000000E+00   7.474985703E+03   1.273487803E+01   1.273487803E+01   4.241738235E+00   8.507981663E+00
  -6.309932124E+05   1.129807434E+02   0.000000000E+00   7.513423017E+03   1.272303003E+01   1.272303003E+01   4.250038562E+00   8.524692645E+00
  -6.290275015E+05   1.129807434E+02   0.000000000E+00   7.552057981E+03   1.271119099E+01   1.271119099E+01   4.258355131E+00   8.541436451E+00
  -6.270617905E+05   1.129807434E+02   0.000000000E+00   7.590891610E+03   1.269936101E+01   1.269936101E+01   4.266687974E+00   8.558213143E+00
  -6.250960796E+05   1.129807434E+02   0.000000000E+00   7.629924927E+03   1.268754020E+01   1.268754020E+01   4.275037123E+00   8.575022788E+00
  -6.231303686E+05   1.129807434E+02   0.000000000E+00   7.669158958E+03   1.267572866E+01   1.267572866E+01   4.283402610E+00   8.591865449E+00
  -6.211646577E+05   1.129807434E+02   0.000000000E+00   7.708594735E+03   1.266392648E+01   1.266392648E+01   4.291784467E+00   8.608741192E+00
  -6.191989468E+05   1.129807434E+02   0.000000000E+00   7.748233296E+03   1.265213376E+01   1.265213376E+01   4.300182725E+00   8.625650082E+00
