! Initial radius: 2.8259E+03 AU
! Number of timesteps:    1388
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -8.177357519E+05   2.825850091E+03   0.000000000E+00   4.599107980E+03   1.407549956E+01   1.407549956E+01   3.403916170E+00   7.037195775E+00
  -8.157700410E+05   2.825850091E+03   0.000000000E+00   4.622668615E+03   1.406444922E+01   1.406444922E+01   3.410155127E+00   7.050865643E+00
  -8.138043300E+05   2.825850091E+03   0.000000000E+00   4.646349948E+03   1.405339816E+01   1.405339816E+01   3.416405520E+00   7.064562066E+00
  -8.118386191E+05   2.825850091E+03   0.000000000E+00   4.670152597E+03   1.404234647E+01   1.404234647E+01   3.422667369E+00   7.078285093E+00
  -8.098729081E+05   2.825850091E+03   0.000000000E+00   4.694077184E+03   1.403129424E+01   1.403129424E+01   3.428940695E+00   7.092034778E+00
  -8.079071972E+05   2.825850091E+03   0.000000000E+00   4.718124334E+03   1.402024158E+01   1.402024158E+01   3.435225519E+00   7.105811172E+00
  -8.059414863E+05   2.825850091E+03   0.000000000E+00   4.742294675E+03   1.400918857E+01   1.400918857E+01   3.441521862E+00   7.119614327E+00
  -8.039757753E+05   2.825850091E+03   0.000000000E+00   4.766588836E+03   1.399813533E+01   1.399813533E+01   3.447829746E+00   7.133444294E+00
  -8.020100644E+05   2.825850091E+03   0.000000000E+00   4.791007454E+03   1.398708194E+01   1.398708194E+01   3.454149192E+00   7.147301127E+00
  -8.000443534E+05   2.825850091E+03   0.000000000E+00   4.815551165E+03   1.397602851E+01   1.397602851E+01   3.460480220E+00   7.161184876E+00
  -7.980786425E+05   2.825850091E+03   0.000000000E+00   4.840220610E+03   1.396497514E+01   1.396497514E+01   3.466822852E+00   7.175095595E+00
  -7.961129315E+05   2.825850091E+03   0.000000000E+00   4.865016434E+03   1.395392193E+01   1.395392193E+01   3.473177110E+00   7.189033336E+00
  -7.941472206E+05   2.825850091E+03   0.000000000E+00   4.889939283E+03   1.394286899E+01   1.394286899E+01   3.479543014E+00   7.202998151E+00
  -7.921815097E+05   2.825850091E+03   0.000000000E+00   4.914989809E+03   1.393181640E+01   1.393181640E+01   3.485920586E+00   7.216990093E+00
  -7.902157987E+05   2.825850091E+03   0.000000000E+00   4.940168666E+03   1.392076429E+01   1.392076429E+01   3.492309847E+00   7.231009215E+00
  -7.882500878E+05   2.825850091E+03   0.000000000E+00   4.965476511E+03   1.390971274E+01   1.390971274E+01   3.498710819E+00   7.245055569E+00
  -7.862843768E+05   2.825850091E+03   0.000000000E+00   4.990914004E+03   1.389866188E+01   1.389866188E+01   3.505123523E+00   7.259129208E+00
  -7.843186659E+05   2.825850091E+03   0.000000000E+00   5.016481811E+03   1.388761179E+01   1.388761179E+01   3.511547981E+00   7.273230186E+00
  -7.823529549E+05   2.825850091E+03   0.000000000E+00   5.042180598E+03   1.387656260E+01   1.387656260E+01   3.517984214E+00   7.287358555E+00
  -7.803872440E+05   2.825850091E+03   0.000000000E+00   5.068011036E+03   1.386551440E+01   1.386551440E+01   3.524432244E+00   7.301514368E+00
  -7.784215331E+05   2.825850091E+03   0.000000000E+00   5.093973801E+03   1.385446730E+01   1.385446730E+01   3.530892093E+00   7.315697680E+00
  -7.764558221E+05   2.825850091E+03   0.000000000E+00   5.120069569E+03   1.384342141E+01   1.384342141E+01   3.537363781E+00   7.329908542E+00
  -7.744901112E+05   2.825850091E+03   0.000000000E+00   5.146299023E+03   1.383237685E+01   1.383237685E+01   3.543847331E+00   7.344147010E+00
  -7.725244002E+05   2.825850091E+03   0.000000000E+00   5.172662846E+03   1.382133372E+01   1.382133372E+01   3.550342765E+00   7.358413136E+00
  -7.705586893E+05   2.825850091E+03   0.000000000E+00   5.199161729E+03   1.381029213E+01   1.381029213E+01   3.556850104E+00   7.372706974E+00
  -7.685929784E+05   2.825850091E+03   0.000000000E+00   5.225796361E+03   1.379925219E+01   1.379925219E+01   3.563369371E+00   7.387028578E+00
  -7.666272674E+05   2.825850091E+03   0.000000000E+00   5.252567440E+03   1.378821401E+01   1.378821401E+01   3.569900586E+00   7.401378002E+00
  -7.646615565E+05   2.825850091E+03   0.000000000E+00   5.279475663E+03   1.377717772E+01   1.377717772E+01   3.576443772E+00   7.415755300E+00
  -7.626958455E+05   2.825850091E+03   0.000000000E+00   5.306521733E+03   1.376614342E+01   1.376614342E+01   3.582998951E+00   7.430160527E+00
  -7.607301346E+05   2.825850091E+03   0.000000000E+00   5.333706357E+03   1.375511122E+01   1.375511122E+01   3.589566145E+00   7.444593735E+00
  -7.587644236E+05   2.825850091E+03   0.000000000E+00   5.361030244E+03   1.374408125E+01   1.374408125E+01   3.596145376E+00   7.459054981E+00
  -7.567987127E+05   2.825850091E+03   0.000000000E+00   5.388494108E+03   1.373305362E+01   1.373305362E+01   3.602736666E+00   7.473544317E+00
  -7.548330018E+05   2.825850091E+03   0.000000000E+00   5.416098666E+03   1.372202844E+01   1.372202844E+01   3.609340037E+00   7.488061800E+00
  -7.528672908E+05   2.825850091E+03   0.000000000E+00   5.443844639E+03   1.371100583E+01   1.371100583E+01   3.615955510E+00   7.502607483E+00
  -7.509015799E+05   2.825850091E+03   0.000000000E+00   5.471732750E+03   1.369998591E+01   1.369998591E+01   3.622583110E+00   7.517181421E+00
  -7.489358689E+05   2.825850091E+03   0.000000000E+00   5.499763729E+03   1.368896881E+01   1.368896881E+01   3.629222856E+00   7.531783669E+00
  -7.469701580E+05   2.825850091E+03   0.000000000E+00   5.527938306E+03   1.367795463E+01   1.367795463E+01   3.635874773E+00   7.546414282E+00
  -7.450044470E+05   2.825850091E+03   0.000000000E+00   5.556257219E+03   1.366694351E+01   1.366694351E+01   3.642538882E+00   7.561073316E+00
  -7.430387361E+05   2.825850091E+03   0.000000000E+00   5.584721205E+03   1.365593556E+01   1.365593556E+01   3.649215205E+00   7.575760825E+00
  -7.410730252E+05   2.825850091E+03   0.000000000E+00   5.613331009E+03   1.364493090E+01   1.364493090E+01   3.655903765E+00   7.590476864E+00
  -7.391073142E+05   2.825850091E+03   0.000000000E+00   5.642087377E+03   1.363392967E+01   1.363392967E+01   3.662604585E+00   7.605221490E+00
  -7.371416033E+05   2.825850091E+03   0.000000000E+00   5.670991061E+03   1.362293198E+01   1.362293198E+01   3.669317686E+00   7.619994757E+00
  -7.351758923E+05   2.825850091E+03   0.000000000E+00   5.700042814E+03   1.361193795E+01   1.361193795E+01   3.676043091E+00   7.634796722E+00
  -7.332101814E+05   2.825850091E+03   0.000000000E+00   5.729243395E+03   1.360094772E+01   1.360094772E+01   3.682780824E+00   7.649627440E+00
  -7.312444705E+05   2.825850091E+03   0.000000000E+00   5.758593568E+03   1.358996142E+01   1.358996142E+01   3.689530905E+00   7.664486967E+00
  -7.292787595E+05   2.825850091E+03   0.000000000E+00   5.788094097E+03   1.357897916E+01   1.357897916E+01   3.696293359E+00   7.679375358E+00
  -7.273130486E+05   2.825850091E+03   0.000000000E+00   5.817745754E+03   1.356800107E+01   1.356800107E+01   3.703068208E+00   7.694292671E+00
  -7.253473376E+05   2.825850091E+03   0.000000000E+00   5.847549313E+03   1.355702730E+01   1.355702730E+01   3.709855474E+00   7.709238961E+00
  -7.233816267E+05   2.825850091E+03   0.000000000E+00   5.877505551E+03   1.354605795E+01   1.354605795E+01   3.716655180E+00   7.724214284E+00
  -7.214159157E+05   2.825850091E+03   0.000000000E+00   5.907615251E+03   1.353509318E+01   1.353509318E+01   3.723467349E+00   7.739218697E+00
  -7.194502048E+05   2.825850091E+03   0.000000000E+00   5.937879199E+03   1.352413311E+01   1.352413311E+01   3.730292004E+00   7.754252256E+00
  -7.174844939E+05   2.825850091E+03   0.000000000E+00   5.968298186E+03   1.351317786E+01   1.351317786E+01   3.737129168E+00   7.769315018E+00
  -7.155187829E+05   2.825850091E+03   0.000000000E+00   5.998873005E+03   1.350222759E+01   1.350222759E+01   3.743978864E+00   7.784407040E+00
  -7.135530720E+05   2.825850091E+03   0.000000000E+00   6.029604455E+03   1.349128241E+01   1.349128241E+01   3.750841114E+00   7.799528378E+00
  -7.115873610E+05   2.825850091E+03   0.000000000E+00   6.060493338E+03   1.348034246E+01   1.348034246E+01   3.757715942E+00   7.814679090E+00
  -7.096216501E+05   2.825850091E+03   0.000000000E+00   6.091540461E+03   1.346940789E+01   1.346940789E+01   3.764603371E+00   7.829859232E+00
  -7.076559391E+05   2.825850091E+03   0.000000000E+00   6.122746634E+03   1.345847883E+01   1.345847883E+01   3.771503423E+00   7.845068862E+00
  -7.056902282E+05   2.825850091E+03   0.000000000E+00   6.154112673E+03   1.344755542E+01   1.344755542E+01   3.778416122E+00   7.860308037E+00
  -7.037245173E+05   2.825850091E+03   0.000000000E+00   6.185639395E+03   1.343663779E+01   1.343663779E+01   3.785341492E+00   7.875576814E+00
  -7.017588063E+05   2.825850091E+03   0.000000000E+00   6.217327625E+03   1.342552071E+01   1.342552071E+01   3.792279554E+00   7.890875251E+00
  -6.997930954E+05   2.825850091E+03   0.000000000E+00   6.249178190E+03   1.341408881E+01   1.341408881E+01   3.799230334E+00   7.906203406E+00
  -6.978273844E+05   2.825850091E+03   0.000000000E+00   6.281191921E+03   1.340266015E+01   1.340266015E+01   3.806193853E+00   7.921561336E+00
  -6.958616735E+05   2.825850091E+03   0.000000000E+00   6.313369654E+03   1.339123481E+01   1.339123481E+01   3.813170136E+00   7.936949099E+00
  -6.938959626E+05   2.825850091E+03   0.000000000E+00   6.345712230E+03   1.337981286E+01   1.337981286E+01   3.820159205E+00   7.952366752E+00
  -6.919302516E+05   2.825850091E+03   0.000000000E+00   6.378220492E+03   1.336839436E+01   1.336839436E+01   3.827161084E+00   7.967814355E+00
  -6.899645407E+05   2.825850091E+03   0.000000000E+00   6.410895290E+03   1.335697938E+01   1.335697938E+01   3.834175797E+00   7.983291965E+00
  -6.879988297E+05   2.825850091E+03   0.000000000E+00   6.443737477E+03   1.334556801E+01   1.334556801E+01   3.841203367E+00   7.998799641E+00
  -6.860331188E+05   2.825850091E+03   0.000000000E+00   6.476747910E+03   1.333416029E+01   1.333416029E+01   3.848243818E+00   8.014337440E+00
  -6.840674078E+05   2.825850091E+03   0.000000000E+00   6.509927451E+03   1.332275631E+01   1.332275631E+01   3.855297173E+00   8.029905422E+00
  -6.821016969E+05   2.825850091E+03   0.000000000E+00   6.543276967E+03   1.331135614E+01   1.331135614E+01   3.862363456E+00   8.045503645E+00
  -6.801359860E+05   2.825850091E+03   0.000000000E+00   6.576797328E+03   1.329995984E+01   1.329995984E+01   3.869442690E+00   8.061132168E+00
  -6.781702750E+05   2.825850091E+03   0.000000000E+00   6.610489409E+03   1.328856749E+01   1.328856749E+01   3.876534900E+00   8.076791049E+00
  -6.762045641E+05   2.825850091E+03   0.000000000E+00   6.644354091E+03   1.327717916E+01   1.327717916E+01   3.883640109E+00   8.092480348E+00
  -6.742388531E+05   2.825850091E+03   0.000000000E+00   6.678392257E+03   1.326579492E+01   1.326579492E+01   3.890758341E+00   8.108200124E+00
  -6.722731422E+05   2.825850091E+03   0.000000000E+00   6.712604796E+03   1.325441484E+01   1.325441484E+01   3.897889620E+00   8.123950436E+00
  -6.703074312E+05   2.825850091E+03   0.000000000E+00   6.746992601E+03   1.324303899E+01   1.324303899E+01   3.905033970E+00   8.139731343E+00
  -6.683417203E+05   2.825850091E+03   0.000000000E+00   6.781556571E+03   1.323166745E+01   1.323166745E+01   3.912191414E+00   8.155542904E+00
  -6.663760094E+05   2.825850091E+03   0.000000000E+00   6.816297607E+03   1.322030029E+01   1.322030029E+01   3.919361977E+00   8.171385180E+00
  -6.644102984E+05   2.825850091E+03   0.000000000E+00   6.851216618E+03   1.320893757E+01   1.320893757E+01   3.926545683E+00   8.187258230E+00
  -6.624445875E+05   2.825850091E+03   0.000000000E+00   6.886314514E+03   1.319757938E+01   1.319757938E+01   3.933742555E+00   8.203162113E+00
  -6.604788765E+05   2.825850091E+03   0.000000000E+00   6.921592212E+03   1.318622579E+01   1.318622579E+01   3.940952619E+00   8.219096890E+00
  -6.585131656E+05   2.825850091E+03   0.000000000E+00   6.957050633E+03   1.317487686E+01   1.317487686E+01   3.948175897E+00   8.235062621E+00
  -6.565474547E+05   2.825850091E+03   0.000000000E+00   6.992690703E+03   1.316353268E+01   1.316353268E+01   3.955412416E+00   8.251059365E+00
  -6.545817437E+05   2.825850091E+03   0.000000000E+00   7.028513352E+03   1.315219331E+01   1.315219331E+01   3.962662197E+00   8.267087183E+00
  -6.526160328E+05   2.825850091E+03   0.000000000E+00   7.064519516E+03   1.314085883E+01   1.314085883E+01   3.969925267E+00   8.283146135E+00
  -6.506503218E+05   2.825850091E+03   0.000000000E+00   7.100710135E+03   1.312952932E+01   1.312952932E+01   3.977201649E+00   8.299236283E+00
  -6.486846109E+05   2.825850091E+03   0.000000000E+00   7.137086154E+03   1.311820484E+01   1.311820484E+01   3.984491368E+00   8.315357685E+00
  -6.467188999E+05   2.825850091E+03   0.000000000E+00   7.173648523E+03   1.310688547E+01   1.310688547E+01   3.991794448E+00   8.331510404E+00
  -6.447531890E+05   2.825850091E+03   0.000000000E+00   7.210398195E+03   1.309557129E+01   1.309557129E+01   3.999110913E+00   8.347694499E+00
  -6.427874781E+05   2.825850091E+03   0.000000000E+00   7.247336132E+03   1.308426238E+01   1.308426238E+01   4.006440789E+00   8.363910033E+00
  -6.408217671E+05   2.825850091E+03   0.000000000E+00   7.284463297E+03   1.307295879E+01   1.307295879E+01   4.013784099E+00   8.380157065E+00
  -6.388560562E+05   2.825850091E+03   0.000000000E+00   7.321780660E+03   1.306166062E+01   1.306166062E+01   4.021140869E+00   8.396435658E+00
  -6.368903452E+05   2.825850091E+03   0.000000000E+00   7.359289194E+03   1.305036794E+01   1.305036794E+01   4.028511123E+00   8.412745872E+00
  -6.349246343E+05   2.825850091E+03   0.000000000E+00   7.396989880E+03   1.303908082E+01   1.303908082E+01   4.035894886E+00   8.429087769E+00
  -6.329589234E+05   2.825850091E+03   0.000000000E+00   7.434883702E+03   1.302779934E+01   1.302779934E+01   4.043292182E+00   8.445461410E+00
  -6.309932124E+05   2.825850091E+03   0.000000000E+00   7.472971649E+03   1.301652357E+01   1.301652357E+01   4.050703036E+00   8.461866857E+00
  -6.290275015E+05   2.825850091E+03   0.000000000E+00   7.511254715E+03   1.300525360E+01   1.300525360E+01   4.058127474E+00   8.478304172E+00
  -6.270617905E+05   2.825850091E+03   0.000000000E+00   7.549733901E+03   1.299398949E+01   1.299398949E+01   4.065565520E+00   8.494773417E+00
  -6.250960796E+05   2.825850091E+03   0.000000000E+00   7.588410210E+03   1.298273132E+01   1.298273132E+01   4.073017198E+00   8.511274654E+00
  -6.231303686E+05   2.825850091E+03   0.000000000E+00   7.627284654E+03   1.297147918E+01   1.297147918E+01   4.080482535E+00   8.527807944E+00
  -6.211646577E+05   2.825850091E+03   0.000000000E+00   7.666358246E+03   1.296023314E+01   1.296023314E+01   4.087961555E+00   8.544373351E+00
  -6.191989468E+05   2.825850091E+03   0.000000000E+00   7.705632007E+03   1.294899327E+01   1.294899327E+01   4.095454283E+00   8.560970936E+00
