! Initial radius: 1.1624E+03 AU
! Number of timesteps:    1263
!    Time (yr)         Radius (AU)        v (km/s)         nH (cm-3)           Td (K)           Tg (K)           Avrad (mag)       Avobs (mag)
  -9.514040960E+05   1.162350768E+03   0.000000000E+00   3.255322129E+03   1.471887242E+01   1.471887242E+01   3.057496523E+00   6.182333776E+00
  -9.494383850E+05   1.162350768E+03   0.000000000E+00   3.272050888E+03   1.470755372E+01   1.470755372E+01   3.063336209E+00   6.194433506E+00
  -9.474726741E+05   1.162350768E+03   0.000000000E+00   3.288865614E+03   1.469622928E+01   1.469622928E+01   3.069187047E+00   6.206556917E+00
  -9.455069631E+05   1.162350768E+03   0.000000000E+00   3.305766749E+03   1.468489918E+01   1.468489918E+01   3.075049061E+00   6.218704055E+00
  -9.435412522E+05   1.162350768E+03   0.000000000E+00   3.322754737E+03   1.467356347E+01   1.467356347E+01   3.080922271E+00   6.230874967E+00
  -9.415755413E+05   1.162350768E+03   0.000000000E+00   3.339830025E+03   1.466222224E+01   1.466222224E+01   3.086806698E+00   6.243069700E+00
  -9.396098303E+05   1.162350768E+03   0.000000000E+00   3.356993060E+03   1.465087555E+01   1.465087555E+01   3.092702365E+00   6.255288299E+00
  -9.376441194E+05   1.162350768E+03   0.000000000E+00   3.374244295E+03   1.463952347E+01   1.463952347E+01   3.098609292E+00   6.267530811E+00
  -9.356784084E+05   1.162350768E+03   0.000000000E+00   3.391584182E+03   1.462816609E+01   1.462816609E+01   3.104527500E+00   6.279797284E+00
  -9.337126975E+05   1.162350768E+03   0.000000000E+00   3.409013177E+03   1.461680348E+01   1.461680348E+01   3.110457013E+00   6.292087765E+00
  -9.317469865E+05   1.162350768E+03   0.000000000E+00   3.426531738E+03   1.460543570E+01   1.460543570E+01   3.116397850E+00   6.304402299E+00
  -9.297812756E+05   1.162350768E+03   0.000000000E+00   3.444140325E+03   1.459406284E+01   1.459406284E+01   3.122350034E+00   6.316740935E+00
  -9.278155647E+05   1.162350768E+03   0.000000000E+00   3.461839401E+03   1.458268497E+01   1.458268497E+01   3.128313587E+00   6.329103719E+00
  -9.258498537E+05   1.162350768E+03   0.000000000E+00   3.479629430E+03   1.457130216E+01   1.457130216E+01   3.134288530E+00   6.341490700E+00
  -9.238841428E+05   1.162350768E+03   0.000000000E+00   3.497510880E+03   1.455991450E+01   1.455991450E+01   3.140274884E+00   6.353901923E+00
  -9.219184318E+05   1.162350768E+03   0.000000000E+00   3.515484221E+03   1.454852206E+01   1.454852206E+01   3.146272673E+00   6.366337437E+00
  -9.199527209E+05   1.162350768E+03   0.000000000E+00   3.533549926E+03   1.453712493E+01   1.453712493E+01   3.152281916E+00   6.378797289E+00
  -9.179870100E+05   1.162350768E+03   0.000000000E+00   3.551708468E+03   1.452572317E+01   1.452572317E+01   3.158302638E+00   6.391281527E+00
  -9.160212990E+05   1.162350768E+03   0.000000000E+00   3.569960324E+03   1.451431687E+01   1.451431687E+01   3.164334858E+00   6.403790198E+00
  -9.140555881E+05   1.162350768E+03   0.000000000E+00   3.588305976E+03   1.450290611E+01   1.450290611E+01   3.170378600E+00   6.416323351E+00
  -9.120898771E+05   1.162350768E+03   0.000000000E+00   3.606745903E+03   1.449149096E+01   1.449149096E+01   3.176433885E+00   6.428881032E+00
  -9.101241662E+05   1.162350768E+03   0.000000000E+00   3.625280592E+03   1.448007152E+01   1.448007152E+01   3.182500736E+00   6.441463291E+00
  -9.081584552E+05   1.162350768E+03   0.000000000E+00   3.643910528E+03   1.446864786E+01   1.446864786E+01   3.188579173E+00   6.454070176E+00
  -9.061927443E+05   1.162350768E+03   0.000000000E+00   3.662636202E+03   1.445722007E+01   1.445722007E+01   3.194669221E+00   6.466701733E+00
  -9.042270334E+05   1.162350768E+03   0.000000000E+00   3.681458105E+03   1.444578822E+01   1.444578822E+01   3.200770900E+00   6.479358013E+00
  -9.022613224E+05   1.162350768E+03   0.000000000E+00   3.700376731E+03   1.443435241E+01   1.443435241E+01   3.206884233E+00   6.492039063E+00
  -9.002956115E+05   1.162350768E+03   0.000000000E+00   3.719392579E+03   1.442291272E+01   1.442291272E+01   3.213009242E+00   6.504744931E+00
  -8.983299005E+05   1.162350768E+03   0.000000000E+00   3.738506147E+03   1.441146922E+01   1.441146922E+01   3.219145950E+00   6.517475667E+00
  -8.963641896E+05   1.162350768E+03   0.000000000E+00   3.757717937E+03   1.440002202E+01   1.440002202E+01   3.225294379E+00   6.530231318E+00
  -8.943984786E+05   1.162350768E+03   0.000000000E+00   3.777028455E+03   1.438857119E+01   1.438857119E+01   3.231454550E+00   6.543011935E+00
  -8.924327677E+05   1.162350768E+03   0.000000000E+00   3.796438208E+03   1.437711682E+01   1.437711682E+01   3.237626488E+00   6.555817565E+00
  -8.904670568E+05   1.162350768E+03   0.000000000E+00   3.815947705E+03   1.436565900E+01   1.436565900E+01   3.243810214E+00   6.568648257E+00
  -8.885013458E+05   1.162350768E+03   0.000000000E+00   3.835557460E+03   1.435419782E+01   1.435419782E+01   3.250005750E+00   6.581504061E+00
  -8.865356349E+05   1.162350768E+03   0.000000000E+00   3.855267987E+03   1.434273337E+01   1.434273337E+01   3.256213119E+00   6.594385025E+00
  -8.845699239E+05   1.162350768E+03   0.000000000E+00   3.875079804E+03   1.433126573E+01   1.433126573E+01   3.262432345E+00   6.607291200E+00
  -8.826042130E+05   1.162350768E+03   0.000000000E+00   3.894993433E+03   1.431979501E+01   1.431979501E+01   3.268663448E+00   6.620222633E+00
  -8.806385021E+05   1.162350768E+03   0.000000000E+00   3.915009395E+03   1.430832128E+01   1.430832128E+01   3.274906453E+00   6.633179376E+00
  -8.786727911E+05   1.162350768E+03   0.000000000E+00   3.935128217E+03   1.429684464E+01   1.429684464E+01   3.281161382E+00   6.646161477E+00
  -8.767070802E+05   1.162350768E+03   0.000000000E+00   3.955350428E+03   1.428536519E+01   1.428536519E+01   3.287428257E+00   6.659168985E+00
  -8.747413692E+05   1.162350768E+03   0.000000000E+00   3.975676558E+03   1.427388301E+01   1.427388301E+01   3.293707102E+00   6.672201951E+00
  -8.727756583E+05   1.162350768E+03   0.000000000E+00   3.996107143E+03   1.426239821E+01   1.426239821E+01   3.299997939E+00   6.685260425E+00
  -8.708099473E+05   1.162350768E+03   0.000000000E+00   4.016642718E+03   1.425091087E+01   1.425091087E+01   3.306300792E+00   6.698344456E+00
  -8.688442364E+05   1.162350768E+03   0.000000000E+00   4.037283823E+03   1.423942109E+01   1.423942109E+01   3.312615682E+00   6.711454094E+00
  -8.668785255E+05   1.162350768E+03   0.000000000E+00   4.058031001E+03   1.422792896E+01   1.422792896E+01   3.318942634E+00   6.724589390E+00
  -8.649128145E+05   1.162350768E+03   0.000000000E+00   4.078884796E+03   1.421643460E+01   1.421643460E+01   3.325281670E+00   6.737750393E+00
  -8.629471036E+05   1.162350768E+03   0.000000000E+00   4.099845757E+03   1.420493808E+01   1.420493808E+01   3.331632813E+00   6.750937154E+00
  -8.609813926E+05   1.162350768E+03   0.000000000E+00   4.120914433E+03   1.419343952E+01   1.419343952E+01   3.337996087E+00   6.764149724E+00
  -8.590156817E+05   1.162350768E+03   0.000000000E+00   4.142091380E+03   1.418193900E+01   1.418193900E+01   3.344371514E+00   6.777388153E+00
  -8.570499707E+05   1.162350768E+03   0.000000000E+00   4.163377153E+03   1.417043663E+01   1.417043663E+01   3.350759118E+00   6.790652491E+00
  -8.550842598E+05   1.162350768E+03   0.000000000E+00   4.184772311E+03   1.415893252E+01   1.415893252E+01   3.357158922E+00   6.803942790E+00
  -8.531185489E+05   1.162350768E+03   0.000000000E+00   4.206277416E+03   1.414742675E+01   1.414742675E+01   3.363570949E+00   6.817259099E+00
  -8.511528379E+05   1.162350768E+03   0.000000000E+00   4.227893034E+03   1.413591944E+01   1.413591944E+01   3.369995223E+00   6.830601471E+00
  -8.491871270E+05   1.162350768E+03   0.000000000E+00   4.249619733E+03   1.412441068E+01   1.412441068E+01   3.376431767E+00   6.843969956E+00
  -8.472214160E+05   1.162350768E+03   0.000000000E+00   4.271458082E+03   1.411290058E+01   1.411290058E+01   3.382880605E+00   6.857364604E+00
  -8.452557051E+05   1.162350768E+03   0.000000000E+00   4.293408657E+03   1.410138925E+01   1.410138925E+01   3.389341760E+00   6.870785468E+00
  -8.432899942E+05   1.162350768E+03   0.000000000E+00   4.315472033E+03   1.408987678E+01   1.408987678E+01   3.395815255E+00   6.884232598E+00
  -8.413242832E+05   1.162350768E+03   0.000000000E+00   4.337648791E+03   1.407836329E+01   1.407836329E+01   3.402301114E+00   6.897706047E+00
  -8.393585723E+05   1.162350768E+03   0.000000000E+00   4.359939513E+03   1.406684888E+01   1.406684888E+01   3.408799361E+00   6.911205865E+00
  -8.373928613E+05   1.162350768E+03   0.000000000E+00   4.382344784E+03   1.405533366E+01   1.405533366E+01   3.415310020E+00   6.924732104E+00
  -8.354271504E+05   1.162350768E+03   0.000000000E+00   4.404865194E+03   1.404381773E+01   1.404381773E+01   3.421833113E+00   6.938284816E+00
  -8.334614394E+05   1.162350768E+03   0.000000000E+00   4.427501333E+03   1.403230121E+01   1.403230121E+01   3.428368665E+00   6.951864053E+00
  -8.314957285E+05   1.162350768E+03   0.000000000E+00   4.450253798E+03   1.402078421E+01   1.402078421E+01   3.434916700E+00   6.965469866E+00
  -8.295300176E+05   1.162350768E+03   0.000000000E+00   4.473123185E+03   1.400926683E+01   1.400926683E+01   3.441477242E+00   6.979102307E+00
  -8.275643066E+05   1.162350768E+03   0.000000000E+00   4.496110095E+03   1.399774919E+01   1.399774919E+01   3.448050313E+00   6.992761430E+00
  -8.255985957E+05   1.162350768E+03   0.000000000E+00   4.519215133E+03   1.398623140E+01   1.398623140E+01   3.454635939E+00   7.006447285E+00
  -8.236328847E+05   1.162350768E+03   0.000000000E+00   4.542438905E+03   1.397471358E+01   1.397471358E+01   3.461234143E+00   7.020159925E+00
  -8.216671738E+05   1.162350768E+03   0.000000000E+00   4.565782022E+03   1.396319583E+01   1.396319583E+01   3.467844950E+00   7.033899404E+00
  -8.197014628E+05   1.162350768E+03   0.000000000E+00   4.589245096E+03   1.395167827E+01   1.395167827E+01   3.474468383E+00   7.047665772E+00
  -8.177357519E+05   1.162350768E+03   0.000000000E+00   4.612828745E+03   1.394016102E+01   1.394016102E+01   3.481104466E+00   7.061459083E+00
  -8.157700410E+05   1.162350768E+03   0.000000000E+00   4.636533587E+03   1.392864419E+01   1.392864419E+01   3.487753224E+00   7.075279389E+00
  -8.138043300E+05   1.162350768E+03   0.000000000E+00   4.660360247E+03   1.391712790E+01   1.391712790E+01   3.494414681E+00   7.089126744E+00
  -8.118386191E+05   1.162350768E+03   0.000000000E+00   4.684309349E+03   1.390561227E+01   1.390561227E+01   3.501088861E+00   7.103001201E+00
  -8.098729081E+05   1.162350768E+03   0.000000000E+00   4.708381523E+03   1.389409742E+01   1.389409742E+01   3.507775788E+00   7.116902811E+00
  -8.079071972E+05   1.162350768E+03   0.000000000E+00   4.732577401E+03   1.388258346E+01   1.388258346E+01   3.514475487E+00   7.130831629E+00
  -8.059414863E+05   1.162350768E+03   0.000000000E+00   4.756897619E+03   1.387107053E+01   1.387107053E+01   3.521187982E+00   7.144787708E+00
  -8.039757753E+05   1.162350768E+03   0.000000000E+00   4.781342817E+03   1.385955873E+01   1.385955873E+01   3.527913298E+00   7.158771101E+00
  -8.020100644E+05   1.162350768E+03   0.000000000E+00   4.805913635E+03   1.384804819E+01   1.384804819E+01   3.534651459E+00   7.172781861E+00
  -8.000443534E+05   1.162350768E+03   0.000000000E+00   4.830610721E+03   1.383653904E+01   1.383653904E+01   3.541402489E+00   7.186820043E+00
  -7.980786425E+05   1.162350768E+03   0.000000000E+00   4.855434722E+03   1.382503140E+01   1.382503140E+01   3.548166414E+00   7.200885699E+00
  -7.961129315E+05   1.162350768E+03   0.000000000E+00   4.880386291E+03   1.381352539E+01   1.381352539E+01   3.554943257E+00   7.214978884E+00
  -7.941472206E+05   1.162350768E+03   0.000000000E+00   4.905466084E+03   1.380202113E+01   1.380202113E+01   3.561733044E+00   7.229099651E+00
  -7.921815097E+05   1.162350768E+03   0.000000000E+00   4.930674759E+03   1.379051877E+01   1.379051877E+01   3.568535799E+00   7.243248055E+00
  -7.902157987E+05   1.162350768E+03   0.000000000E+00   4.956012979E+03   1.377901842E+01   1.377901842E+01   3.575351547E+00   7.257424149E+00
  -7.882500878E+05   1.162350768E+03   0.000000000E+00   4.981481409E+03   1.376752021E+01   1.376752021E+01   3.582180313E+00   7.271627988E+00
  -7.862843768E+05   1.162350768E+03   0.000000000E+00   5.007080719E+03   1.375602428E+01   1.375602428E+01   3.589022121E+00   7.285859626E+00
  -7.843186659E+05   1.162350768E+03   0.000000000E+00   5.032811582E+03   1.374453074E+01   1.374453074E+01   3.595876997E+00   7.300119117E+00
  -7.823529549E+05   1.162350768E+03   0.000000000E+00   5.058674672E+03   1.373303974E+01   1.373303974E+01   3.602744966E+00   7.314406516E+00
  -7.803872440E+05   1.162350768E+03   0.000000000E+00   5.084670670E+03   1.372155141E+01   1.372155141E+01   3.609626052E+00   7.328721878E+00
  -7.784215331E+05   1.162350768E+03   0.000000000E+00   5.110800258E+03   1.371006587E+01   1.371006587E+01   3.616520280E+00   7.343065257E+00
  -7.764558221E+05   1.162350768E+03   0.000000000E+00   5.137064124E+03   1.369858327E+01   1.369858327E+01   3.623427677E+00   7.357436708E+00
  -7.744901112E+05   1.162350768E+03   0.000000000E+00   5.163462958E+03   1.368710374E+01   1.368710374E+01   3.630348266E+00   7.371836286E+00
  -7.725244002E+05   1.162350768E+03   0.000000000E+00   5.189997452E+03   1.367562741E+01   1.367562741E+01   3.637282073E+00   7.386264046E+00
  -7.705586893E+05   1.162350768E+03   0.000000000E+00   5.216668304E+03   1.366415442E+01   1.366415442E+01   3.644229123E+00   7.400720043E+00
  -7.685929784E+05   1.162350768E+03   0.000000000E+00   5.243476214E+03   1.365268491E+01   1.365268491E+01   3.651189442E+00   7.415204333E+00
  -7.666272674E+05   1.162350768E+03   0.000000000E+00   5.270421888E+03   1.364121902E+01   1.364121902E+01   3.658163055E+00   7.429716971E+00
  -7.646615565E+05   1.162350768E+03   0.000000000E+00   5.297506033E+03   1.362975689E+01   1.362975689E+01   3.665149987E+00   7.444258012E+00
  -7.626958455E+05   1.162350768E+03   0.000000000E+00   5.324729360E+03   1.361829865E+01   1.361829865E+01   3.672150264E+00   7.458827512E+00
  -7.607301346E+05   1.162350768E+03   0.000000000E+00   5.352092585E+03   1.360684446E+01   1.360684446E+01   3.679163911E+00   7.473425526E+00
  -7.587644236E+05   1.162350768E+03   0.000000000E+00   5.379596427E+03   1.359539445E+01   1.359539445E+01   3.686190954E+00   7.488052111E+00
  -7.567987127E+05   1.162350768E+03   0.000000000E+00   5.407241608E+03   1.358394876E+01   1.358394876E+01   3.693231418E+00   7.502707323E+00
  -7.548330018E+05   1.162350768E+03   0.000000000E+00   5.435028855E+03   1.357250755E+01   1.357250755E+01   3.700285330E+00   7.517391217E+00
  -7.528672908E+05   1.162350768E+03   0.000000000E+00   5.462958898E+03   1.356107096E+01   1.356107096E+01   3.707352713E+00   7.532103849E+00
  -7.509015799E+05   1.162350768E+03   0.000000000E+00   5.491032470E+03   1.354963913E+01   1.354963913E+01   3.714433596E+00   7.546845276E+00
  -7.489358689E+05   1.162350768E+03   0.000000000E+00   5.519250309E+03   1.353821221E+01   1.353821221E+01   3.721528002E+00   7.561615554E+00
  -7.469701580E+05   1.162350768E+03   0.000000000E+00   5.547613157E+03   1.352679036E+01   1.352679036E+01   3.728635959E+00   7.576414740E+00
  -7.450044470E+05   1.162350768E+03   0.000000000E+00   5.576121758E+03   1.351537371E+01   1.351537371E+01   3.735757491E+00   7.591242890E+00
  -7.430387361E+05   1.162350768E+03   0.000000000E+00   5.604776863E+03   1.350396243E+01   1.350396243E+01   3.742892625E+00   7.606100061E+00
  -7.410730252E+05   1.162350768E+03   0.000000000E+00   5.633579223E+03   1.349255666E+01   1.349255666E+01   3.750041387E+00   7.620986310E+00
  -7.391073142E+05   1.162350768E+03   0.000000000E+00   5.662529595E+03   1.348115656E+01   1.348115656E+01   3.757203803E+00   7.635901693E+00
  -7.371416033E+05   1.162350768E+03   0.000000000E+00   5.691628740E+03   1.346976228E+01   1.346976228E+01   3.764379899E+00   7.650846267E+00
  -7.351758923E+05   1.162350768E+03   0.000000000E+00   5.720877422E+03   1.345837398E+01   1.345837398E+01   3.771569700E+00   7.665820091E+00
  -7.332101814E+05   1.162350768E+03   0.000000000E+00   5.750276411E+03   1.344699181E+01   1.344699181E+01   3.778773234E+00   7.680823220E+00
  -7.312444705E+05   1.162350768E+03   0.000000000E+00   5.779826477E+03   1.343561593E+01   1.343561593E+01   3.785990527E+00   7.695855713E+00
  -7.292787595E+05   1.162350768E+03   0.000000000E+00   5.809528399E+03   1.342396991E+01   1.342396991E+01   3.793221604E+00   7.710917626E+00
  -7.273130486E+05   1.162350768E+03   0.000000000E+00   5.839382955E+03   1.341205823E+01   1.341205823E+01   3.800466492E+00   7.726009018E+00
  -7.253473376E+05   1.162350768E+03   0.000000000E+00   5.869390931E+03   1.340015009E+01   1.340015009E+01   3.807725217E+00   7.741129946E+00
  -7.233816267E+05   1.162350768E+03   0.000000000E+00   5.899553115E+03   1.338824557E+01   1.338824557E+01   3.814997807E+00   7.756280468E+00
  -7.214159157E+05   1.162350768E+03   0.000000000E+00   5.929870299E+03   1.337634475E+01   1.337634475E+01   3.822284286E+00   7.771460641E+00
  -7.194502048E+05   1.162350768E+03   0.000000000E+00   5.960343280E+03   1.336444769E+01   1.336444769E+01   3.829584683E+00   7.786670524E+00
  -7.174844939E+05   1.162350768E+03   0.000000000E+00   5.990972858E+03   1.335255450E+01   1.335255450E+01   3.836899023E+00   7.801910176E+00
  -7.155187829E+05   1.162350768E+03   0.000000000E+00   6.021759838E+03   1.334066523E+01   1.334066523E+01   3.844227333E+00   7.817179653E+00
  -7.135530720E+05   1.162350768E+03   0.000000000E+00   6.052705030E+03   1.332877998E+01   1.332877998E+01   3.851569640E+00   7.832479015E+00
  -7.115873610E+05   1.162350768E+03   0.000000000E+00   6.083809246E+03   1.331689881E+01   1.331689881E+01   3.858925970E+00   7.847808320E+00
  -7.096216501E+05   1.162350768E+03   0.000000000E+00   6.115073303E+03   1.330502182E+01   1.330502182E+01   3.866296351E+00   7.863167627E+00
  -7.076559391E+05   1.162350768E+03   0.000000000E+00   6.146498022E+03   1.329314909E+01   1.329314909E+01   3.873680808E+00   7.878556995E+00
  -7.056902282E+05   1.162350768E+03   0.000000000E+00   6.178084230E+03   1.328128068E+01   1.328128068E+01   3.881079370E+00   7.893976481E+00
  -7.037245173E+05   1.162350768E+03   0.000000000E+00   6.209832756E+03   1.326941669E+01   1.326941669E+01   3.888492063E+00   7.909426146E+00
  -7.017588063E+05   1.162350768E+03   0.000000000E+00   6.241744435E+03   1.325755719E+01   1.325755719E+01   3.895918913E+00   7.924906048E+00
  -6.997930954E+05   1.162350768E+03   0.000000000E+00   6.273820104E+03   1.324570226E+01   1.324570226E+01   3.903359949E+00   7.940416246E+00
  -6.978273844E+05   1.162350768E+03   0.000000000E+00   6.306060607E+03   1.323385199E+01   1.323385199E+01   3.910815196E+00   7.955956800E+00
  -6.958616735E+05   1.162350768E+03   0.000000000E+00   6.338466790E+03   1.322200646E+01   1.322200646E+01   3.918284683E+00   7.971527770E+00
  -6.938959626E+05   1.162350768E+03   0.000000000E+00   6.371039506E+03   1.321016575E+01   1.321016575E+01   3.925768436E+00   7.987129213E+00
  -6.919302516E+05   1.162350768E+03   0.000000000E+00   6.403779609E+03   1.319832994E+01   1.319832994E+01   3.933266483E+00   8.002761192E+00
  -6.899645407E+05   1.162350768E+03   0.000000000E+00   6.436687960E+03   1.318649912E+01   1.318649912E+01   3.940778851E+00   8.018423764E+00
  -6.879988297E+05   1.162350768E+03   0.000000000E+00   6.469765423E+03   1.317467336E+01   1.317467336E+01   3.948305567E+00   8.034116990E+00
  -6.860331188E+05   1.162350768E+03   0.000000000E+00   6.503012868E+03   1.316285276E+01   1.316285276E+01   3.955846658E+00   8.049840930E+00
  -6.840674078E+05   1.162350768E+03   0.000000000E+00   6.536431169E+03   1.315103739E+01   1.315103739E+01   3.963402153E+00   8.065595645E+00
  -6.821016969E+05   1.162350768E+03   0.000000000E+00   6.570021202E+03   1.313922733E+01   1.313922733E+01   3.970972079E+00   8.081381193E+00
  -6.801359860E+05   1.162350768E+03   0.000000000E+00   6.603783851E+03   1.312742268E+01   1.312742268E+01   3.978556463E+00   8.097197636E+00
  -6.781702750E+05   1.162350768E+03   0.000000000E+00   6.637720003E+03   1.311562351E+01   1.311562351E+01   3.986155332E+00   8.113045034E+00
  -6.762045641E+05   1.162350768E+03   0.000000000E+00   6.671830549E+03   1.310382991E+01   1.310382991E+01   3.993768715E+00   8.128923448E+00
  -6.742388531E+05   1.162350768E+03   0.000000000E+00   6.706116386E+03   1.309204196E+01   1.309204196E+01   4.001396640E+00   8.144832938E+00
  -6.722731422E+05   1.162350768E+03   0.000000000E+00   6.740578414E+03   1.308025975E+01   1.308025975E+01   4.009039133E+00   8.160773566E+00
  -6.703074312E+05   1.162350768E+03   0.000000000E+00   6.775217539E+03   1.306848337E+01   1.306848337E+01   4.016696223E+00   8.176745391E+00
  -6.683417203E+05   1.162350768E+03   0.000000000E+00   6.810034670E+03   1.305671289E+01   1.305671289E+01   4.024367938E+00   8.192748476E+00
  -6.663760094E+05   1.162350768E+03   0.000000000E+00   6.845030724E+03   1.304494841E+01   1.304494841E+01   4.032054306E+00   8.208782881E+00
  -6.644102984E+05   1.162350768E+03   0.000000000E+00   6.880206618E+03   1.303319001E+01   1.303319001E+01   4.039755354E+00   8.224848668E+00
  -6.624445875E+05   1.162350768E+03   0.000000000E+00   6.915563277E+03   1.302143777E+01   1.302143777E+01   4.047471111E+00   8.240945898E+00
  -6.604788765E+05   1.162350768E+03   0.000000000E+00   6.951101631E+03   1.300969178E+01   1.300969178E+01   4.055201604E+00   8.257074632E+00
  -6.585131656E+05   1.162350768E+03   0.000000000E+00   6.986822612E+03   1.299795213E+01   1.299795213E+01   4.062946863E+00   8.273234933E+00
  -6.565474547E+05   1.162350768E+03   0.000000000E+00   7.022727160E+03   1.298621891E+01   1.298621891E+01   4.070706914E+00   8.289426862E+00
  -6.545817437E+05   1.162350768E+03   0.000000000E+00   7.058816217E+03   1.297449220E+01   1.297449220E+01   4.078481787E+00   8.305650481E+00
  -6.526160328E+05   1.162350768E+03   0.000000000E+00   7.095090733E+03   1.296277209E+01   1.296277209E+01   4.086271510E+00   8.321905852E+00
  -6.506503218E+05   1.162350768E+03   0.000000000E+00   7.131551659E+03   1.295105866E+01   1.295105866E+01   4.094076111E+00   8.338193037E+00
  -6.486846109E+05   1.162350768E+03   0.000000000E+00   7.168199954E+03   1.293935201E+01   1.293935201E+01   4.101895618E+00   8.354512098E+00
  -6.467188999E+05   1.162350768E+03   0.000000000E+00   7.205036581E+03   1.292765222E+01   1.292765222E+01   4.109730060E+00   8.370863098E+00
  -6.447531890E+05   1.162350768E+03   0.000000000E+00   7.242062508E+03   1.291595938E+01   1.291595938E+01   4.117579465E+00   8.387246100E+00
  -6.427874781E+05   1.162350768E+03   0.000000000E+00   7.279278707E+03   1.290427358E+01   1.290427358E+01   4.125443863E+00   8.403661165E+00
  -6.408217671E+05   1.162350768E+03   0.000000000E+00   7.316686156E+03   1.289259491E+01   1.289259491E+01   4.133323281E+00   8.420108357E+00
  -6.388560562E+05   1.162350768E+03   0.000000000E+00   7.354285838E+03   1.288092345E+01   1.288092345E+01   4.141217749E+00   8.436587739E+00
  -6.368903452E+05   1.162350768E+03   0.000000000E+00   7.392078740E+03   1.286925930E+01   1.286925930E+01   4.149127294E+00   8.453099373E+00
  -6.349246343E+05   1.162350768E+03   0.000000000E+00   7.430065857E+03   1.285760254E+01   1.285760254E+01   4.157051947E+00   8.469643323E+00
  -6.329589234E+05   1.162350768E+03   0.000000000E+00   7.468248185E+03   1.284595327E+01   1.284595327E+01   4.164991735E+00   8.486219652E+00
  -6.309932124E+05   1.162350768E+03   0.000000000E+00   7.506626728E+03   1.283431157E+01   1.283431157E+01   4.172946688E+00   8.502828423E+00
  -6.290275015E+05   1.162350768E+03   0.000000000E+00   7.545202495E+03   1.282267754E+01   1.282267754E+01   4.180916834E+00   8.519469700E+00
  -6.270617905E+05   1.162350768E+03   0.000000000E+00   7.583976498E+03   1.281105127E+01   1.281105127E+01   4.188902203E+00   8.536143546E+00
  -6.250960796E+05   1.162350768E+03   0.000000000E+00   7.622949757E+03   1.279943283E+01   1.279943283E+01   4.196902824E+00   8.552850025E+00
  -6.231303686E+05   1.162350768E+03   0.000000000E+00   7.662123296E+03   1.278782234E+01   1.278782234E+01   4.204918726E+00   8.569589202E+00
  -6.211646577E+05   1.162350768E+03   0.000000000E+00   7.701498143E+03   1.277621987E+01   1.277621987E+01   4.212949937E+00   8.586361139E+00
  -6.191989468E+05   1.162350768E+03   0.000000000E+00   7.741075333E+03   1.276462553E+01   1.276462553E+01   4.220996488E+00   8.603165902E+00
